user_name,review_description,rating,review_date
Daniel Beckers,"Quick and easy, with lots of choices.",5,"January 7, 2024"
chris ohara,"Amazon should be ashamed I've never seen or used a more useless photo app and I have
            windows, when Microsoft photo app is more useful, just get off the photo app business all together.",1,"August 21, 2022"
Carlos Gómez,"So far so good, it helps me a lot in my photography business.",5,"February 11, 2024"
Oz Family,"I really enjoy this AP. When a commercial of someone's beautiful photos comes on TV....with
            the photographers name....I am able to look up that photographer and thus confirm, or discover....what the
            actual image is reflecting. Thank you",5,"March 11, 2023"
A Google user,"excellent program for storing and managing your photos. paired with an Amazon Prime
            membership and you get unlimited storage for all ur phptos.",5,"July 25, 2019"
A Google user,"Nice to have all of my photos in one spot and accessible from any device. I would rather it
            ask me which new photos I want uploaded to AP automatically.",4,"April 14, 2020"
A Google user,"It's unlimited free photo storage with prime! But the interface is tired, clunky and does
            not allow file creations",4,"March 14, 2020"
A Google user,"Like the app. Wish it had more free video storage. Only problem is the facial recognition. I
            have names on all of the people then next time I go to the app I have to rename everyone!",4,"July 1, 2019"
Robyn Thompson,"I always get my pictures, unharmed... they are handled with care. They are always top
            quality. Never been sorry about any order. The only problem I have is, I can get everything I want. Never
            had to call customer service. So can't answer to that. But I guess that's better. Then great customer
            service. Top notch.",5,"January 9, 2022"
A Google user,"Easy access to all my photos. With this app I'm able to organize my photos into several
            different groups and edit as I please. Great app for photos!",5,"October 9, 2019"
m marin,"Great interface, reliable.",5,"January 5, 2024"
Wade Cleveland,"The app is fantastic! I have inlimited room for photos and easy access to them all over
            multiple devices. Convenient and easy.",5,"March 13, 2021"
A Google user,"Excellent app it stores all my photos as fast as I take them. Very happy I have an app that
            stores my photos and I can order prints or albums without hassles.",5,"November 16, 2019"
Carol Chapman,Very easy to use and add too,5,"December 20, 2023"
RetroMan HD,"Great for backing up photos and videos, not convoluted like icloud... just super easy upload
            and great if you have the app on other devices.",5,"October 13, 2022"
Karen Smith,A little to much is exposure.,5,"April 28, 2024"
Jamie Martin,"I thought I lost all my pics from years ago until I downloaded and opened my Amazon Photos
            app and opened it. I was so excited to see photos that I didn't even know I had. I love Amazon Photos!",5,"July 26, 2021"
Joan Stanton,"I like the app. Wish it had more editing features. Also wish you could rename folders.
            Captures everything from my phone. I have Prime so plenty of storage and is free.",4,"September 22, 2021"
A Google user,"I really like the 'This day from yyyy-yyyy' feature and my only complaint is that I am
            unable to manually view such an album for a user selected date (e.g. February 3rd).",4,"January 14, 2020"
Judy Newhart,"I love using Amazon Photos! Ordering prints is easy and they come pretty quickly. The price
            is great also. I have recommended using this app to many of my friends.",5,"November 19, 2021"
A Google user,"I like it but wish I could move photos around within an album...like if I have a photo in
            position number 20 but want it in position 3 how do I do that that? I cannot find good instructions on this.
        ",4,"October 3, 2018"
A Google user,"It saves every last picture I take when I'm connected to the internet. It's a big relief
            knowing that I won't lose any of thepriceless pictures that I've captured.",5,"January 28, 2019"
Missi Herron,"Excellent way to keep all my photos safe and secure and they are beautiful when I get them
            printed. Very convenient. I absolutely LOVE this app!!!",5,"September 3, 2022"
Karen Mason,Easy to use and navigate,5,"January 10, 2024"
Courtney Martin III,"Exceptional app for Prime members! Unlimited full resolution storage of your photos.
            Hopefully, more storage for videos will be offered in the future.",5,"July 8, 2023"
Alan and Margaret Hawkes,"Good but badly missing filter and sort options in album, and ability to see which items in
            pictures are already in albums.",4,"March 19, 2021"
A Google user,"What is there not to like. Great place to store all my photos. Easy to use and I can store
            as many pictures as I want at full defination. Go Amazon Prime.",5,"December 24, 2019"
A Google user,"Would only upload my entire tablet. I only wanted to put a dozen photos to view on my spot.
            It will not allow individual uploads. Stupid and invasive. Avoid!",1,"February 10, 2020"
Kalli R,"Best Cloud Service I've used, I already have Prime so it just makes sense to use photos. I
            back up my videos on an SD card because they will fill up the 5g pretty fast. Overall love this app.",5,"December 10, 2022"
Grammzie 08,"Better than most expensive photo apps. Prime membership ends up paying for itself if you
            take advantage of all the benefits.",4,"June 4, 2022"
Padma Bhogavalli,Very easy to use and comfortable,5,"January 1, 2024"
Shelle Weber,"This ap completely sucks. Not all photos load. It's super slow. Very hard to move them to
            another device. Nothing but a headache!!!!",1,"September 6, 2020"
A Google user,"App keeps telling me to upgrade to continue using but when i click upgrade it takes me play
            store where only options are to uninstall or open. Have uninstalled and reinstalled, still the same.",1,"December 1, 2019"
W Turnbull,"I was really liking this app but today it isn't uploading photos. It keeps going to upgrade
            storage but then can't connect. It acts like it's not unlimited for Prime members anymore.",3,"May 12, 2021"
A Google user,"like having the photos handedly available. Also appreciate the storage. the photos are
            readily available for download, printing, etc.",5,"December 29, 2018"
Alex Mathew,"Since, it's a Free App. Amazon photos don't automatic upload the photos even after setting
            it. I have to manually upload them.",1,"October 2, 2023"
TREVOR ENGLISH,"Easy to use and enjoy the free storage. Love the recalling memory feature and satisfied with
            the picture quality. Recommended as a back up facili",5,"May 28, 2021"
Chris Fell,"Doesn't always upload correctly, and unable to change how photos are stored. Otherwise, not
            a bad app.",4,"May 7, 2022"
Gerry Herrington,"I'm not really very smart, being 60 and all, but I don't know how Amazon Photos could be
            better, unless they actually came to my home and put photos in frames on my walls.",5,"February 2, 2021"
Liv Silveira,"Super easy to use & now I don't have to worry about running out of space or having to
            delete or move pictures.... Fantastic!!",5,"September 9, 2023"
Steve Schutt,"Removed slide show that used to be able to cycle randomly through all pics stored on Amazon.
            Makes this app completely useless to me!",1,"February 25, 2023"
Boyd Miller,"I have been able to transfer many of my images from flickr to amazon photos....this makes it
            easier to acess the images from several devices,..",4,"April 26, 2021"
Dallas Stevens,"Bottom line, I'm greatful and very happy that my photos are safe for generations to come.
            Your app is fun for family memories and easy to navigate.",5,"October 5, 2021"
Don H,"The Amazon Photos Cloud app is fantastic and easy to use. It's very accurate in organizing
            your photos and albums.",5,"April 14, 2023"
A Google user,"Needs more features, like duplicate detection and removal. Crashes too much, and you can't
            download files back on any mobile device.",2,"January 1, 2019"
Scott Holloway,"Tried for hours to merely share a couple photos to a group. My phone has been uploading to
            the Amazon cloud all day with no way to stop it! And I still cannot share a picture.",1,"September 4, 2023"
David Brown,"OK, I suppose. Seems to index photos in an order that doesn't always match the order in
            which they were taken unless I've missed something in the instructions.",3,"July 17, 2022"
A Google user,"I have been using this photo app for awhile and I love it. I love how it shows the pics from
            this day on past years. I also like how they are always improving the app. Plus, with prime unlimited pic
            storage love it!",5,"May 15, 2019"
A Google user,"Love it! Brings all my photos together from all my sources to a single location. Easy to use
            and can be loaded on each device.",5,"July 25, 2019"
WILLIAM DILLON,"My Amazon photo app is a delight, easy to use, and holds a great number if my digital
            photos. I have been most pleased with it.",5,"June 2, 2020"
william johnson,"Absolutely impressed with this app. It does it all editing , coloring, sizing, adjusting Not
            sure what it doesn't do.",5,"April 6, 2022"
A Google user,"good app but got rooms to get better. Upload is a little slow and sometimes stop when I got
            error rename or merge person tag photos. Person tag I will say not working too well and got lots of room to
            get better. over all I like this app😊",3,"February 6, 2019"
Jacqueline Jennings,"Really easy to install and upload all my photos. Reassuring to have them saved in a separate
            place for safe keeping.",5,"February 6, 2022"
patrick bastille,"It could be better maybe i don't understand the album system it is for me very difficult to
            find photos in different albums i have to go through all the photos to get a photo",3,"April 9, 2022"
ian greenwood,"As a Prime member it offers a secure way of storing all my photos. Easy to use although
            navigation is a bit clunky.",4,"November 29, 2020"
Kelly Windgren,"Easy to use, can calloborate all photos from all devices to one app. Perfect. So never lose
            any of those memories again.",5,"April 2, 2022"
A Google user,"Only use this has is backing up your photos, if you have taken the time to organized your
            photos, Amazon DGAF they tell you how you should have organized them. Good luck ever trying to find a photo
            in the app",2,"July 25, 2019"
Steve,"Full resolution??? I think not despite being a Prime member. Some of my photos have been
            stored with such poor resolution as to be virtually destroyed. I'll stick to Google Photos thanks!",2,"July 18, 2022"
Jeremy “RED ZMAN” Zimmerman,"No dark theme at the end of 2022, this is no longer a convenience or nice thing, it's a
            necessary for those of us with eyes burned from years in the desert. This is an accessibility issue at this
            point. At least three or four stars if they had a dark theme.",1,"September 12, 2022"
Becky Medina,"I've enjoyed this app. It syncs between my phone, tablet & computers. And storage is
            unlimited! No issues so far.",5,"June 15, 2021"
A Google user,"As per previous review by Sarah, only shows an egg timer. Is this failure since latest
            update? Have uninstalled on my phone and re installed and now works again. Works well enjoy using it on my
            tablets etc",5,"November 16, 2019"
Mike Wilson,"Does not work properly on Android tablet. App forces portrait mode on tablet, it should work
            in landscape mode. I dont want to have to pick up my tablet and hold it to use app.",1,"November 29, 2022"
Jules Porter,"Love using the Amazon Photos app! So easy to see all my photos and videos across all my
            devices including using it as a screensaver slide show on my LG TV",5,"October 31, 2021"
Ray Romaniello,"Wow, the new app sure does suck! I hate this! Can no longer edit my pics. I'm always amazed
            when programming people think they've produced something better. This is garbage!",1,"November 11, 2022"
A Google user,"I like the app, it does seem to be a little difficult searching for a specific photo from a
            tablet or smartphone.",4,"February 9, 2019"
A Google user,"Three stars because of the low amount of space for video. Everything about the picture end
            of the app is awesome.",3,"March 10, 2020"
Mitchell Mcknight,"Just simplifies the photo experience! Happy to have it and the extra space! The extra perks
            are great as well!",5,"July 6, 2021"
A Google user,"Very easy to find your photos and videos, and no worries that you could loose your pictures
            because you know where they are at all the time.",5,"October 28, 2019"
Doug Herbert,"It won't let me download the app on my samsung A7 lite tablet so I guess that sucks and I
            was hoping that it would so I can get more room on my tablet oh well ill find some other app that we'll work
            for me on my tablet",1,"February 25, 2024"
Ian Sansome,"So far so good seems to work the way ìt should. Will be definitely using it in the future
            for sure. I really feel that this will help me out with a little project I have to do soon lots of easy
            tools that are useful as well. Thanks again",5,"December 29, 2022"
Connie Mac,"Why no landscape mode? The latest update removed landscape mode, this is a gallery app, who
            uses their tablet in portrait mode for pictures? Can we have tablet apps back?",1,"April 30, 2023"
Winston Buchanan,"I'm a dinosaur at tech wrld things but this app works great for me. I'm still trying to
            figure out how to delete more than one photo at a time but other than that GREAT!!",5,"May 16, 2021"
Ronald Lewandowski,"I love the overall experience and how I can seamlessly shre photos with friends and family.
            It's a great app.",5,"February 24, 2023"
Daisy Lynn,"I love everything about Amazon! My photos and videos will always be backed up! It's an extra
            measure of security! Thank you Amazon Prime!😊",5,"July 2, 2021"
Larry Coldiron,"Easy to set up for photo synch from multiple devices. Photos are now available anytime and
            anyplace I want them.",5,"August 22, 2020"
carol blancke,"This App is so easy to use, upload, store and/or edit, security is exerlent too. It also
            works faultlessly with my Amazon Echo with Alexa. I would recommend this App for its total reliability and
            options",5,"January 9, 2022"
Mo egan,"Easy to use and reliable, links, seamlessly, to Alexa, Home Networks, providing quality,
            Audio visual,throughout the home,providing the ability to tailor,individual locations,really good sound
            service,sincerely.",4,"August 6, 2020"
Aman Rayet,"It has really good value with prime because you have unlinited photo storage. I love all of
            primes benifits, but here are 3 questions. 1, do you trust amazon. 2, Do you mind paying extra for vidieo
            (if needed). And 3, Will your internet keep up",5,"September 3, 2021"
Rick Kurek,"""New version"" is very disappointing. Confusing and loss of edit feature. Old version worked
            fine!",1,"November 17, 2022"
HC Farmville,"It would be helpful so I can use it with out being logged into Amazon as we have prime as a
            family but I don't want to be able to have the opportunity to purchase something because of impulse control
            maybe you can have s system like you do on prime video so I cannot purchased anything by mistake a code
            would be great",1,"March 24, 2021"
KeeptheFaith C,"I Love it especially because i lost 1 1/2 years worth of photos when my youngest was
            1(before I discovered this app) That was awful. This app is worth it. 67k photos and counting.",5,"April 22, 2021"
Larry Dreaves,"Very good at recognising faces. Not all people are represented. Difficult to delete
            unrecognisable people. Not all places are represented.",4,"January 18, 2021"
Just Me,"This is just another plus for having Amazon Prime. I store my pictures, print them and share
            easily with family and friends. I love it!",5,"April 18, 2023"
Sue Heath,"Glad to have backup. Thanks Amazon Prime. Still learning software. I don't pay any attention
            when ads cover what I'm looking at or reading.",4,"September 13, 2021"
A Google user,"I have been using the app for a while now. I have problems with some photos save to this app
            and some photos save to Gallaxy on my Samsung galaxy 7. I have yet to find a way to save the pics on my
            phone to only Amazon.",4,"October 10, 2018"
A Google user,"Just started this nonsense it says you have to update to the latest version but when you go
            to the main screen there's nothing to update I even installed it and add it again and it just keeps doing
            the same thing so this app is useless to me now",1,"November 15, 2019"
Syndi Graham,"I love this app. It brings back memories that are so dear to me. Seeing pictures of my loved
            ones who are no longer here brings back precious memories. Photos of my family, friends, students,
            co-workers and special occasions always put a big smile on my face!😍",5,"March 9, 2023"
Andy b,"Great app. Love taking pics when out with my phone and then viewing them on my tablet at
            home. Editing is simple and works well.",5,"May 18, 2022"
Laura Thomson,"This app is amazing it saves everything and my kids have tablets and phones and I have
            linked their accounts to the app and with my kids being so young I can see if anything they are doing is
            inappropriate and I can teach them. Awesome app",5,"May 11, 2020"
Meglo,"The app is clunky and needs optimising. Amazon needs to completely redo how the app works.
            The service itself, however is it's only redeeming quality.",3,"March 18, 2021"
Bill Wilson,"Works well but basic, the edit functions are somewhat behind the other editors in that they
            do have an HDR or ""magic"" correction tool or magic eraser.",4,"May 1, 2023"
Cecelia Andrews,"Thank You So Very Much! I Am Enjoying The Ability To Use Your Site In Saving My Pictures. I
            Do Not Wish To Delete All Of My Photos And You Are Providing The Space For Me To Keep Them. That Is
            AWESOME!!!",5,"November 28, 2022"
Andrea Cockroft,"Love it! It gives me a chance to see pictures of my 2 year old granddaughter who lives 1000
            miles away. Also the pictures upload to Alexa photo screen.",5,"January 3, 2022"
A Google user,"this app is good for free storage it holds all your photos and videos on your email address
            so no matter what device you register on as long as you're putting the same email all your pictures and
            videos are hair",5,"January 13, 2019"
Bryan Champion,"It is so nice to know all my photos are safe and uploaded it saves so much time and when I
            need to look for something it's there. And not clogging up my phone space.",5,"February 4, 2023"
A Google user,"Everything is great about this photo app except deleting. Takes too long to delete pictures.
            Other wise, it is great.",5,"December 7, 2019"
A Google user,"Worked just fine until a month ago when it stopped showing photos. Re installed the app and
            now I can't even log in. Complete fail.",1,"December 13, 2019"
Suzanne Petrella,"I love that ALL my photos are here in one place. Google and apple keep telling me I need to
            buy more space. Prime has been a valuable purchase.",5,"November 19, 2021"
A Google user,"Unbeatable back up cloud for keeping, organizing and mildly tweaking photos in my
            opinion,very happy to recommend.",5,"August 29, 2019"
Kim MeeMe,"I'm so excited with this app... it has saved older pictures from old phones to new phones..
            there are pictures in there that I thought I had lost!!! THANK you Amazon!!",5,"September 29, 2021"
Sasha Cooper,"This app used to be good. Now it SUCKS! You can't edit the photos anymore. Bring back the
            old app. The update screwed everything up. I uninstalled it on all my devices.",1,"January 22, 2023"
Alison Davy,"Love it I find it easier to download pictures I need from either my pad or my phone. I can
            especially recommend for people of my age (80) to work with.",5,"February 6, 2022"
CDS R.,"I can't move most of my pictures or videos to this app. Im an Amazon die hard, I have only
            one issue so far with the company and thats the reason for this 4 star review and not 5.",4,"May 19, 2021"
Tereasa Mitchell,"I love that evry photo i take if saved to my phne gos stright onto my amazone photos. Me and
            my partner has bought got this app and we bought think that is brilliant. So if our phone gets broen thwn we
            can go onto any device and retreve our pic's keep up the brillant apps well done.",5,"November 21, 2020"
Therese Rumble,"Love this. My phone was stolen and if I didn't have this all my memories would be lost.
            Thankfully I just logged into my Amazon account and all the pictures were there!",5,"October 14, 2020"
George Williams,"This App is absolutely useless now that it's been updated, it doesn't recognise any new
            photos that I've taken! Go back to the previous version please!",1,"November 20, 2022"
Gillian Rundle,"Excellent so quick to install and photos automatically download just like the gallery. I
            have practically emptied my gallery which has given me lots of room on my tablet.",5,"July 23, 2022"
Mike Rickman,"Had problems getting all devices to upload to the photos app, but seems to have sorted
            itself out and is now brilliant !",5,"September 11, 2022"
Gina Patlen,"Can not find any other app better then this Amazon photos , they even follow you to what
            ever cell phone or tablet or computer you change too , your photos and videos will always be there with you
            .... they follow you like your shadow ...",5,"November 22, 2021"
Lyla McCrory,"I gave it a 4 & that might be too high because several times I wanted to play ""my likes""
            & it wouldn't play at all. In months past, I've had this problem",4,"May 14, 2023"
Thomas Mercier,"Photos appear immediately and are always there. Frees up space on the device. Great app!
        ",5,"January 26, 2023"
A Google user,"Immature experience. You would expect Amazon to have the best photo product on the market.
            It is light years behind Shutterfly.",1,"November 18, 2019"
A Google user,"It's a little hard to orgenize but otherwise it's great and displays both photos and videos.
        ",5,"April 15, 2019"
Susan Haswell,"This is great. I'd like a bit more storage for videos. All in all a great app. So easy to
            use. Automatic uploads too.",4,"February 5, 2021"
nick bond,"Just does an excellent job of keeping, and even characterising your collection of images.
        ",5,"May 5, 2022"
Steven Miller,"Amazon photos is a very nice App. There good about setting up your Photos the way there
            suppose to be and dated.",5,"February 27, 2021"
A Google user,"I would have given a 5 star rating except for when you delete a photo the slide show doesn't
            tighten up and when you run slide show you sometimes have long blacked out sequences",4,"March 8, 2020"
A Google user,"Unlimited storage woo-hoo! Wish I could organize the photos into traditional folders
            identical to the ones on my PC. Saved my butt when my HDD died.",5,"March 2, 2020"
Roy Rosen,"Super excellent app with frequent reminders of past events that are fun to look at. I highly
            recommend Amazon photos and Amazon prime.",5,"January 16, 2023"
A Google user,"I have grandchildren and great-grands so I have a lot of pictures. You are easy access and
            easy to use. Thank you very much! Terry Gupton-Muller",4,"September 17, 2019"
Wind Dancer,"Brings all of our photos together in one place. I have not, as yet, tried creating albums
            but will do soon.",5,"November 11, 2020"
Christopher Jackson,"Like everything Amazon does this app is totally awesome. All my photos are in the cloud and
            available when needed, I strongly recommend this app.",5,"April 18, 2022"
Philip Bailey,"A likeable photo storage app. Easy enough to store images and remove any unwanted
            duplicates. Quite satisfied.",5,"May 2, 2023"
A Google user,"I haven't used Amazon photos a a great deal yet but I'm happy with the options I have
            available and the storage it gives me.",5,"September 17, 2019"
Angela Mills,"Unable to edit photos. Also, it now doesn't link with what's app, or any other app that is
            like to transfer some pics to.",3,"November 24, 2022"
A Google user,"Very easy and fast up load. The ability to up load Raw images is fantastic. Alot better than
            Google ! 5*s.",5,"September 22, 2019"
A Google user,"I love Amazon apps, I use them all the time. and having extra storage for my pictures is
            just a added bonus. Thanks Amazon.",5,"May 29, 2019"
Krys Godart,"I'm so glad my pictures are available everywhere I want. I can go back in time and make
            albums. I have so many pictures... I love this app",5,"January 4, 2022"
Diane Hutchens,"Sometimes pictures of the same item, taken right after each other end up in different
            folders.",4,"November 25, 2022"
Eric W,"Just add this to the list of great reasons why you should have a Prime membership. Unlimited
            pictures and up to 5 GB of video all for free? Please and thank you!",5,"December 20, 2022"
A Google user,"wonderful resource. Having more ready access to videos without having to peruse albums would
            be nice however.",4,"April 26, 2019"
Carolyn Blakely,"Works well with 1000's of photos. Would be a 5 star if date and location would display as an
            overlay.",4,"November 28, 2020"
Graham Walker,"Easy to use, and keeps track of your pictures by date taken. A good way to look back at
            previous experiences",5,"December 1, 2022"
catlover gal,"Amazon does amazing job with automatically downloading my pictures & making it easy to
            access them anytime.",5,"October 11, 2022"
Darlene Long,"I love the fact that 5 of my family members can come and see the family vault. They like it
            too. They can slso add their pictures, way cool. 1/21 still loving it.",5,"January 15, 2021"
A Google user,"I like the way the app organizes my photo multiple ways, my person, date, and locations.
            Easy to move photos.",5,"February 2, 2020"
Jerry friedman,"Ok app but FAILS to upload all entries in a file and your SOL to remediate. Accessing app on
            various devices does NOT yield same results,",3,"December 26, 2020"
Linda Swick,"I love the unlimited storage for photos. The editor has several different options to choose
            from.",5,"November 12, 2020"
phill lister,"As I already have a Prime account, this is a superb added extra. Photos I take with my phone
            or upload to tablet from camera are automatically backed up",5,"February 17, 2021"
Alan Matkin,"Worry no more, I love how my photos are looked after and stored safely without me having to
            do a thing. I wish there was more free video storage buy hey, let's not be greedy lol",5,"July 22, 2021"
Mary Ellen Manville,"I ordered over 300 photos. They came within a week and they were perfect. They were also
            only $.12 a copy. Thank you so much Amazon.",5,"February 14, 2021"
Flash of Earth 01,"Very good, especially if you have Prime as it includes unlimited full resolution photo
            storage.",4,"June 3, 2021"
DORIC JEMISON-BALL,"Free, unlimited photo storage. Klunky design, not terrible easy to use interface.",4,"March 30, 2023"
A Google user,"Intrusive. Difficult to make it work the way YOU want it to work, because (like so many
            apps) it 'knows' your requirements better than you do. Uninstalled.",1,"October 28, 2021"
A Google user,"easy to use and being able to give family members access is a bonus. it would be 5* but
            there have been some syncing issues",4,"May 30, 2019"
Lei Ge,"Generally good considering the free unlimited storage for photos. Photo management not as
            good as Google photos though",5,"November 30, 2022"
Terry Stephenson,"Awkward organize of photos. Awkward image editing capabilities. But, I do it use in
            frequently.",3,"November 5, 2020"
jon z,"The new version of the app sucks. Photo does not auto upload and has this weird uploading
            notification there all the time.",1,"November 18, 2022"
kevin clancy,"Love that Amazon photos displays photos on Alexa show the show random memories are displayed
            on all the shows display all our photos plus comes with good editing software",5,"January 22, 2021"
A Google user,"Its a great way to save your pictures and organize them into groups and folders. I can free
            up spacemon my phone knowing my pictures are on Amazon Pics.",5,"April 28, 2019"
Tom Martin,"Seamless. I am confident my images are securely backed up immediately and in the background.
        ",5,"April 11, 2021"
A Google user,"I find this app much easier to use than Google's photo it does a great job of automatically
            uploading my pics to the drive.",4,"March 5, 2020"
David Hursey,"Terrible. Takes 5 clicks just to get to the family vault. Such things should have a link on
            the home page, or home page menu.",1,"December 1, 2022"
A Google user,"I've been using this for awlhile now. It has a few flaws but it is the best one out there at
            this point. I am very very happy with this. it's not complicated. It is very user friendly. It does the job!
            Very pleased with it.",5,"July 14, 2019"
Anthony Edwards,"Just like everything else I have signed up for with Amazon, which I believe is everything
            they offer, their photo app is top notch.",5,"April 2, 2023"
Nancy Hulin,"Really good pictures and great prints! The only drawback is the amount of time it takes to
            save them.",4,"January 5, 2022"
Carol Troxell,Just nice to know photos are saved and organized. In a place easy to find and access.,5,"April 26, 2023"
Dick Stromberg,"I need to be able to access my photos by file name. I would like Amazon Photos without
            reservation if I could only find the photo I need by its file name.",3,"March 24, 2023"
Phill Sandford,"Awful Awful Awful! Obviously, in a typical Amazon fashion, the staff are overworked and
            underpaid, so no longer care about what was once an okay product!",1,"December 11, 2022"
Inguz,"Just great. Automatically and without delay uploading pics from my gadgets without any
            issues. Love it a lot!",5,"May 29, 2020"
Oof Mae,"I only installed it for a ROBLOX thing. And i had to do a ""OTP"" and i did my Email right!
            But the OTP didn't send, i never got to experiance it, but until i do i have to put my rating a 1 star...
        ",1,"May 24, 2020"
A. Place,"Hey there people's I love the idea that, I actually have a choice on my TV for the photos to
            be on my TV screen as screensavers I think that is pretty cool ......",5,"April 29, 2020"
sue zimmerman,"I like this app as it keeps all my photos in chronological order, so it is a whole lot
            easier to find what I am looking for and much quicker.",5,"March 16, 2021"
Eric Goodyear,"Works great. Able to find pictures based on many factors. Like that it integrates with my
            alexa show.",5,"April 5, 2023"
A Google user,"I like this app a lot. The only problem I had when I tried to attach a photo into my whatsup
            message. This should be a bit easier to do.",4,"October 20, 2019"
Michael T Terry,"Overall this facility works well. It is a bit frustrating the amount of times needing to
            sign in after having requested to stay connected.",4,"September 5, 2022"
A Google user,"I like that all of my picks are in one place regardless of the device I used to take them. I
            like that I can edit and share my pics from the app.",5,"March 21, 2020"
A Google user,"I like the app for photos, would like it to include more videos. I take a lot of short
            videos.",3,"December 19, 2019"
Alan Ball,"On a Samsung Tab S8 with Android 12 this App no longer rotates the screen (goes to
            landscape) when the tablet is sideways. I am deleting this App. I prefer Google Photos",1,"November 6, 2022"
Vikki Wadsworth,"Not easy to use compared to I Phone I pad. I'm on a Samsung now and I think it is a
            disorganized mess and hard to find what I want.",1,"March 11, 2023"
Wetherbee Dorshow,"Autosave on android is very unstable, especially when there is an extra SD card and lots of
            photos.",2,"August 23, 2020"
Graeme Geddes,"Preferred the old version functionality, with the ability to run slideshows and rotation of
            images.",2,"November 14, 2022"
Kimball Hutchinson,"Gets one star purely because it keeps harassing me to give a review despite my having
            reviewed it 3 years ago. At that time I gave three because as a photo dump it works just fine. It lacks
            features though.",1,"August 18, 2022"
Peter Kakol,"great photo app. love the storage. Great on phone and tablet, just cannot get it to work
            properly on desktop. Oh well.",5,"September 10, 2023"
David Egan,"I really like this app. It backs up my photos and videos with ease, and the cost of storage
            is very reasonable.",5,"July 31, 2023"
Jon Stratos,"Please, please, please can you ad a setting to remove daily memories. It's a very upsetting
            function for me and I do not enjoy opening the app.",3,"November 11, 2023"
A Google user,"My drive was full. Put picture on external harddrive but with my pictures on Amazon they are
            so easy to pull up",5,"September 26, 2018"
Rita Shaw,"Great for organizing different folders. Nice layout.I Reccomend for someone who needs
            another easier form of storage then google.",5,"March 13, 2022"
A Google user,"Amazon Photos Always gets all my photos - don't have to share or transfer photos into Galaxy
            on tablet etc.from my phone - which is a bother.",5,"April 26, 2020"
Stephanie Romero,"This is amazing I don't have to lose my photos bc this app have all my photos in one spot
            this is a great app to keep track of your pictures",5,"July 28, 2020"
A Google user,"Amazon photos is a very convenient, reliable means of quickly going through my photos.",5,"February 22, 2019"
Michelle Brown,"Photos that I had transferred from another account sometimes I can't find, I don't have that
            issue with Amazon Photos. 😊😊",5,"October 10, 2022"
Kev Sprack,"Simple and intuitive to use. Great to know that all your photos are stored automatically.
        ",5,"June 3, 2021"
Joshua Johnson,"Great App allows transitioning of photos and ability to take selfies... Love the versatility
            and flexibility!",5,"September 18, 2022"
Margo B,"Perfect storage option. I'm glad that it's easy and I can access it whenever and not have to
            pay extra.",5,"August 2, 2023"
Kathy Olivet,"I love that my photos can be printed in various sizes and finishes. I have used this feature
            several times.",5,"August 9, 2022"
A Google user,"I love how convenient this app is. Any image I save to my device automatically gets sent to
            Amazon photo cloud storage.",5,"October 3, 2018"
carlos toro,"This Is a Super app, it have a good capacity for your pictures and you can have access to
            your pictures in any other devices almost instantaneously 😁",5,"November 14, 2021"
PicsesSun61,"It's great being able to store your photos without fear that you'll run out of storage or
            losing them because you couldn't save them.",5,"July 29, 2020"
A Google user,"It's nice to be able to have all my photos in one spot. I do wish Amazon and Google would
            play nice together.",5,"November 20, 2019"
A Google user,"Other than the fact that when I i upload to people or other apps some pictures sen up
            sideways. It's very frustrating.",4,"November 8, 2018"
Chris Friesen,"I have been using this app for over a year now and have never had any issues with it. I have
            used it both on my phone and tablet without issues. Love it!",5,"August 21, 2021"
Joannetta Young,"I really like this app! Pictures are sent daily just in case you need to review what's
            storing on the app! Memories come up also!",4,"April 22, 2023"
Darrin Bertrand,"Works as described and a bit more I like it works in background and does not interfere with
            other things I might be doing, because I am never doing just one thing at a time.",4,"March 7, 2022"
Bill Devonshire,"Convenient and provides quick access to my photos and allows me to easily display them on
            the flat screen.",5,"February 9, 2023"
A Google user,"My favorite feature is the photos from this day in past years. It really helps to bring back
            memories.",5,"October 11, 2018"
Jody Ariewitz,"I love this app! I've trusted putting my precious photographic memories in their hands for
            many years, and haven't ever regretted it!",5,"August 9, 2021"
John Francis,"Comes free with Prime. Backs up all photos and no restrictions. Just what I needed. Very
            pleased.",5,"August 13, 2022"
Danny C,"Worst update ever. This app is confusing. I cant find any of my albums. Can't access my echo
            pictures. Pissing me off.",1,"November 27, 2022"
Graham Hyde,"A marvellous way to store your photos. I look at my photos much more than if they were in a
            drawer or album.",5,"January 29, 2022"
Penelope R,"Easy to set up. backs up photos directly from device over WiFi in original size and displays
            them well.",5,"June 6, 2023"
A Google user,"Wish it gave more room to prime members for videos without paying g an extra fee. Cap should
            be much higher for prime members. Lime how all my devices sync in real ti e",4,"April 14, 2020"
Kendra Brown,"It was so cool honestly i would rate this a 3 because the only thing i didnt like is that it
            required Emails and stuff. But above that it was AWESOME TRY IT 👍...",5,"October 3, 2020"
A Google user,"Convenient and automatic photo backup. As a bonus, nice reminders sent to let you remember
            days gone by.",5,"March 17, 2019"
A Google user,"Sometimes adding pictures the albums are inefficient, other than that its great.",5,"September 30, 2018"
