source,review_id,review_date,review_description,rating,user_name,review_title,developer_response,developer_response_date,thumbs_up,laguage_code,country_code
App Store,06832132-c777-49ca-8cfd-deb0c00df017,2016-08-26 10:23:57,I would highly recommend Dropbox to any heart centred businesses. Very easy to work with and to do all your business on the go.,5,Chell Michelle,Miss,,,,en,us
App Store,581d880b-f5e1-4f81-93ae-38803e0d0a94,2016-10-26 22:46:17,I use drop box for music and would like a skip button to be added as I have to keep changing the song on the app,4,Chloexo16,Skip button,,,,en,us
App Store,e40aae60-1329-4d3e-be8c-6b250b1a661f,2015-09-24 21:17:52,Dropbox is the glue that holds my electronic world together. I've been using it for years and never had an issue. It's just the foundation to everything.,5,Lyleyboy,The glue,,,,en,us
App Store,252495ae-4a1b-4dbe-8f44-7cbf69f90ab0,2016-04-04 14:07:31,Dumped Dropbox after the mess they made with Carousel feature removal.  31st March removed service which has made my phone want to upload every single photo again!  Researched it and have now switched to cheap Apple iCloud service.  Dropbox used to be good even with the high storage fees but this is the final straw eating GBs in data transfer fees!,1,0dd8a11,After removing Carousel service dropbox goes mad!,,,,en,us
App Store,d768b103-fc7b-4197-a5c9-7f514a475471,2016-01-09 12:15:59,"As an artist I like to be able to see other artists work that I save to a Dropbox folder. This folder is constantly updating so it makes me very disappointed and dissatisfied as a pro user I can not save a whole folder to my iPad, one which updates.",2,Jack2G,Disappointing offline support,,,,en,us
App Store,e71f5ecd-ebd6-45c9-969b-36a4291301ac,2015-04-12 10:04:35,I like this....use it for keeping key docs at hand. Sharing with family and friends - hotels bookings etc.,5,Mrs DHH,Use it all the time,,,,en,us
App Store,a6148212-0b82-458a-be3d-2fe4144c971c,2015-09-19 08:12:32,The app has done everything I expect from it but however I wish you guys would add a feature where the sizes of the folders are displayed just as the file sizes are.,4,Batte wasswa,Great app,,,,en,us
App Store,36300fbe-a96e-4709-8232-ddc552a137a1,2015-06-22 21:46:58,"I like the new update also like the fact I can unlock with my finger print now. Fixed my own issue after not hearing back from Dropbox support, hence the minus a star. 

Does what it says on the tin :)",4,Sjda90,Good app,,,,en,us
App Store,ad735a55-9aa4-4c31-961a-33ae58b973a9,2014-12-04 13:51:40,This was a great app but since the ios8 update it just keeps crashing. I try to open up a file and it crashes at least three times before I can actually open it. Then if I try to select another file it crashes again. NOT HAPPY! What happened DB? You used to be awesome...,2,everest_left,No longer pleased,,,,en,us
App Store,e19e7640-1fb5-4826-882a-5c4a28f32943,2014-07-16 11:18:50,"I love Dropbox, but this is the slowest app in the universe!! I leave photos uploading overnight and it has only uploaded about 10 (if even that). It should also be able to upload pictures in the background (while out of the app...which I think it's supposed to do, but mine sure doesn't)",2,Kez1123,Snails pace!!,,,,en,us
App Store,c480ca81-ce5f-48c4-a0d3-c957c88fa9f1,2013-03-27 18:50:03,I use this to share files between computers and with friends and colleagues and I highly recommend it.,5,ec-tw,An essential tool,,,,en,us
App Store,6101f491-4c47-481e-9ef3-0d9d4b2c370e,2013-06-09 01:10:01,"Unbelievable! This is the third update that is completely unusable. 
Even deleting and reinstalling the app doesn't help. As soon as you turn on camera upload for new photos it just keeps crashing.

I really have no faith in Dropbox anymore. Their QA is truly atrocious. Time to switch to a different cloud storage provider.",1,Powerpowis ,1.5.2 still keeps crashing,,,,en,us
App Store,ae687505-86ed-4e3f-845e-59cd050d969e,2012-06-19 21:26:36,"After the update I try to access my saved files, all I get is just a black screen! Please fix it soon!",5,Ericm16,Black Screen! 😱,,,,en,us
App Store,bcbd032e-038b-4fa3-bd81-1c5bb07eaca9,2012-12-15 01:42:00,"Update. The new update is rubbish a new interface does not solve the problems with this app!
This App really needs a clear cache button, with out I won't use it. Also Apps like Airfile are a lot less limited than this app! E.g renaming and copying files and sharing links.",2,Kingtom2210,Need the ability to clear cache!,,,,en,us
App Store,98316ed7-f0ab-4d62-a913-ad95c7ab7174,2012-11-21 00:41:21,"Next upgrade must have an account swich option for people who use more than one dropbox account... Moreover, an option to accept sharing invitations as well as the option to share a folder...",3,Chrishp4,Multi-account user,,,,en,us
App Store,68c20555-2f2e-497c-bab8-520054477d3b,2012-06-21 06:13:49,Would be nice to have done built-in plain text editing at least at some point.,4,Phatzer,Working fine since the latest version,,,,en,us
App Store,b05a439e-d8bb-474d-a5b5-4280310577e5,2012-01-22 00:48:01,"The easiest way to transfer files between iphone-ipad-pc by internet!
The good thing - it is fast!",5,Milamber_sb,It is Dropbox!,,,,en,us
App Store,e986053f-7636-4c9c-b22c-e264df718ed7,2012-06-16 06:27:30,"After password entry, black screen appears and nothing else. Now an unusable app.

EDIT: as previous reviewer said, delete the app and reinstall. Now works as it should.",4,Osmouk,1.5.1 - delete and reinstall to get working,,,,en,us
App Store,821fe829-a3af-4d10-aab7-f3485d6f593d,2012-06-15 06:38:40,"The latest update (14th June) has ruined an otherwise fab App! What have you guys done! It either won't load, crashes or gives you the Black Screen Of Death!!!

This applies to both the iPad & iPhone versions! I'm assuming it'll behave in a similar buggy way on the iPod etc.... Be Warned... Don't update... Yet!

Developers: Am I not liking this venture into the dark side!

Sort it out immediately please, else you'll have 'ooos of your users jumping 'clouds'.... Nuffsaid!

Edit: uninstall the app then re-installing it overcomes the buggy crash! However, still not impressed with this update!",2,Buckster101,It's ruined!!!!!!,,,,en,us
App Store,b9e5de6f-1398-4709-b1be-ce0bfc2933d5,2012-01-03 23:17:28,"One of my favourite apps, simple to use and keeps all my photo's in one place, making it easy to gain access on my iPad and iPhone!!!!!",5,Shmayo90,Love it!!!!!!,,,,en,us
App Store,ff4b9a48-99f8-41b6-bb7f-6565bba889b8,2010-03-05 14:49:21,"Quite simply unbelievable, now back up my full work server on the paid version . Backs up on the fly , forget mirrored drives they are so 1990 s",5,Liketosmile,Awesome!,,,,en,us
App Store,dd6ab53f-adae-4f8c-9ae3-0736279b5019,2010-11-05 10:19:44,"Like the app but only downfall is that you can't upload from iPhone or iPad 

Give it a 5 when you can upload from iPhone or iPad",4,RukonImages,Uploading from iPhone or iPad,,,,en,us
App Store,177b189e-3314-409a-a9db-89bfbfe0ebeb,2009-09-30 02:18:04,"Just as impressive as the desktop app, if not more so! This one will never be leaving my iPhone.",5,JohnONolan,Absolutely fantastic,,,,en,us
App Store,e299871e-45be-472f-8a9a-6c50795c4269,2010-01-22 00:09:11,Needs push to tell us when something has been added! As I use to share files with mates! Please be in next update x,4,roblapthorn,Amazing.. But needs push!,,,,en,us
App Store,ad53434a-106b-4fec-aee0-98cce89dbc6c,2017-05-20 05:25:43,Back up to 4 stars (from 1 star) as since latest update the app is working perfectly again. If Dropbox can keep it consistently like this then def worth 5 stars (5 brown stars at that!).,4,RIC4047,Good,,,,en,us
App Store,e8b91235-60f8-4f00-a84e-78df06a76c77,2018-02-25 08:52:34,"All my images started uploading automatically from my phone with no way to stop it.

Used to find Dropbox so easy to use, getting work images over onto my computer but this new update has just ruined that. 

Would’ve recommended this app before the update but not now.",1,Emmietwee,What is going on with the new update,,,,en,us
App Store,29e4c587-124e-451e-9525-c6084dfea3e6,2018-01-17 07:37:23,I am very disappointed with the latest update.  I pay for Dropbox Plus but sadly if this doesn’t improve will have to move to a different provider.  The most recent app appears to ignore all the visual accessibility options on the iPhone so despite having large text setup the text in the app remains small.,1,Fletchernauts,Accessibility very poor in recent update,,,,en,us
App Store,3db592de-ab73-4074-b07d-005ea78fea41,2017-06-25 18:40:40,"Seriously, sort this out. This 'feature' is extremely annoying when viewing a document, moving slightly or holding down on the screen for a split second and the views zooms out when you don't want it to. Extremely annoying when viewing documents.",1,Dosedosedose,Remove the autozoom on documents!,,,,en,us
App Store,46c7796a-fa1f-426c-8118-bd0da268a271,2015-03-15 12:23:55,"Worked fine until an update became available yesterday, it cannot update when the rest of my apps will. Until now it's been fine and working perfectly well.",3,ClaudiaGreene,What's gone wrong?,,,,en,us
App Store,5f2bf40a-0e8a-48e8-9bcf-73c54e0afa42,2016-02-06 16:59:33,I have photos on the Dropbox app that I want to put into my camera roll on the iPhone 5c but it says exporting failed and I don't know what is happening I have had this app for 1 day and can't do anything with the photos now hopefully Dropbox fix this in their next update,2,katherineEllio,Can't save photos to gallery,,,,en,us
App Store,da34abb5-92c1-4704-b8fa-046d425dc537,2014-10-28 07:40:08,"This is normally a great app and I'd agree with most reviewers' positive feedback - but the current release is hopelessly unstable. The app crashes every 60 seconds. Pull finger, Dropbox.",5,peedubya,Now unstable,,,,en,us
App Store,4ccfa17a-5c41-475f-9ca7-45d6a0577ade,2013-06-06 02:38:32,"I liked Bento, I liked Things, I liked SplashID, I liked a few others that SYNC, But I LOVE DropBox. 
iThoughts and DropBox...simply stunning! 
Documents To Go and DropBox Amazing!
Photos/Documents/PDFs/Movies and DropBox Astounding!
Sharing Folders via DropBox Incredible!
Productivity on the go, at home, at work, with the iPhone, with the iPad Awesome!
The Best App EVER. On it's own fantastic, but as more Apps use it it becomes The Monster App!
My Life is Better, THANK YOU DROPBOX!",5, Ksisitsgchgis,Life Changing App,,,,en,us
App Store,0a2725fa-3d2d-4106-8dcc-dd36f7eccefc,2013-07-17 15:07:26,"Really good app but I does take a long time to upload videos and photos, but other than that I use it all the time and love it. If you can make it faster that would be great, thanks. :)",4,SimplyJames,Good but not awesome!,,,,en,us
App Store,dc9d7222-24cc-4361-9115-b5f48dbaa3f9,2013-06-25 23:25:34,"The one improvement that would really ""keep me happy"" would be Dropbox not actively cooperating with the US government to share my private data. 

Looking into local backup alternatives so as to not have to live in doubt as to whether all of my files re being served to the NSA on a silver platter. ""Not subject to US hosting laws"" - the next required feature for cloud backup...",1,HowBoutDemPats,The app functions,,,,en,us
App Store,52bae3e8-0074-4240-842f-5284336cf87f,2013-03-25 17:24:31,Great for sharing files across devices and platforms,5,Zaksoft,Great for sharing files across devices and platforms,,,,en,us
App Store,b3e499e0-f219-4b6e-a7bf-e5ba9673faba,2012-12-13 15:56:11,Maybe overly generous with 5 stars since missing feature to share with other people directly from app,5,stewart.a.c.d,"Great service, great app",,,,en,us
App Store,c455758e-2093-4320-85d8-b2b66763857a,2013-03-11 23:40:56,"Good app.
However, needs to prompt for passcode every time the app is launched (even if it's running in the background).

If not, anyone can access your files, even when the passcode is on - which is an obvious flaw. Please fix this!",3,Sunshowers1001,Security - please fix!,,,,en,us
App Store,34d0dce3-c923-4978-9046-3db9b488d351,2013-02-27 22:13:12,"Unable to export photos and folder contents doesn't display instead giving me a useless 'Unable to Load Folder'. 

Appears Dropbox are going the same route as other companies in that when they become established they just stop trying and wind up churning out buggy crap software. This release clearly hasn't been properly tested.",1,MrBass,Buggy,,,,en,us
App Store,47170ccf-c161-4dd7-a4f9-ba7bb4199bd1,2012-12-16 00:54:40,"My camera upload was set to Off in the previous version, but the new update uploaded all the pics automatically - a sure, Facebookish sign of trouble to come. What can't they make a great file sharing app and leave it at that?",2,WillB71,Uploaded my pictures without asking,,,,en,us
App Store,da7f5573-cca4-441f-8069-2e7757ef752e,2012-06-16 05:47:49,As per earlier advice uninstall the old version on your phone before updating to 1.5.1. It then works gr8 on iPhone 4s iOS 5.,5,Tenby467,Uninstall old version !,,,,en,us
App Store,9c5f0ec8-d214-47db-8935-2d25fd318683,2012-11-27 15:45:48,"Just updated and realise what a mistake that was... Downloading files just crash, crash,crash and Im spending half the evening trying to sort out the mess of which files I need to find and upload a more reliable way. Just deleted the app in the hope reinstall will improve things?",1,Dwaddle,Update needs update! Never seen so many crashes!,,,,en,us
App Store,c7675080-0efd-4236-9ab9-89807b948b7e,2012-06-15 00:41:19,At first the app kept crashing after entering my passcode. So deleted the app. Reinstalled and signed in. Now the app works perfectly.,5,KingHillPrime,Reinstall to stop it crashing,,,,en,us
App Store,b0ee4859-fd0d-46dc-98e7-b44cd8cba670,2011-05-10 22:02:48,Compliments the dropbox website beautifully. Have had no problems with the app at all.,5,wesmonde,Excellent App,,,,en,us
App Store,ad6dab78-29f6-490b-890b-f8f9313a76d1,2011-10-30 17:47:29,"was a brilliant app, but now whenever I try to view a photo within my files it crashes after a few seconds.",4,Cadius_Arisen,crashes,,,,en,us
App Store,8582a395-fbf0-49a0-be56-e137098ed836,2011-06-08 20:12:25,"To be honest it IS easier to just email files than use this app.
The app offers none of the sharing capabilities that the Dropbox site offers on a PC. The Dropbox site is severely restricted on an iPad, so unlike most aps, which offer less than the regular site, this offers nothing on either for iPad users.",1,UncleNige,Pointless,,,,en,us
App Store,48db1da5-1bf0-4236-bf4a-db6faa916d32,2011-04-18 07:23:31,"This app just keeps getting better and better. Possibly one of the most utilised apps on my iPad - seamless, slick, stable - the perfect introduction to cloud computing.",5,Jemd,Fantastic,,,,en,us
App Store,44234f3b-351f-4f05-8cc9-c58c18e35f61,2009-09-29 22:40:01,One suggestion music files downloaded to favourites playable on regular music player. But you did the best with what the iPhone gave you. Brilliant app. W00t first review,5,Deathhead_68,Brill,,,,en,us
App Store,461e0346-e541-4a0b-a57d-81b1a22620df,2011-03-02 23:27:53,This is an essential tool for every iPhone user. I love it. One request: I would like to have an overview of the files that were last modified.,4,Charlton K.,"A must have, one request!!",,,,en,us
App Store,fbb6b83f-877d-45bf-900e-c6c9a1342841,2010-09-04 11:46:37,This is a great app and a very useful resource. Nicely laid out and the tutorials are great. I'd like to be able to ask it to upload all my iPhone photos at once though so I can back them up. It'll take me ages to do them one by one.,3,DWiBX,Good but....,,,,en,us
App Store,eef75408-3b52-40c4-b0ba-7f345378ae98,2010-06-26 08:03:43,"I want to buy more space but currently iPhone 4 video is compressed to awful blocks during an upload. Even with ""high"" set for video. In fact there was no difference in file size and quality between ""medium"" and ""high"". Will review when this is fixed.",1,BigBadOwl,Issue with video quality,,,,en,us
App Store,59a7abe8-8729-496f-9e56-b3adf6ec24ba,2018-02-21 18:56:31,Good service. Would be even better if it could let you open .eml files on apple devices.,5,Stevebw61,Useful Tool,,,,en,us
App Store,7e370063-50d5-4520-aa74-b08403a1dced,2018-05-01 22:31:24,Needs AI search where it identifies what is in the images. Also needs more intuitive auto filing for dates or locations of images uploaded. Otherwise all good,4,Stebbers2,Needs modernising,,,,en,us
App Store,e04be687-75be-4c68-ad13-68e7bfccabba,2016-12-01 17:24:29,Dropbox is a great way to share and store images and files. Perfect for using on your phone where ever you are.,5,Florbusvj,Great storage,,,,en,us
App Store,a547d115-80dc-49c1-a653-b473181a344c,2017-09-29 16:33:16,I am using the latest version of the App on my IPhone 7+ running iOS 11.1. Everytime I try to download a file to my device the app closes completely. I have over 95GB of available storage on my phone so don’t know why the App keeps crashing 😑,2,Kmp95,Can’t download files to device,,,,en,us
App Store,c907e076-de6c-438e-87d6-f5ca7ea5a076,2014-10-24 14:21:07,"I've always been able to rely on Dropbox where all else have failed me in various ways.
Dropbox has saved my day. 
*********Thankyou**********",5,MyPlanet6,My Faithful Friend,,,,en,us
App Store,8fbeeb91-a6f4-4ef8-94ab-c87a83aa5627,2015-05-21 11:52:05,"Fantastic app! But, the new interface isn't very good. Add to favourites, download, & upload are all much more difficult to locate & use. A designated button moved back to the bottom would be better.",3,skmp - London,"Absolutely essential But, prefer older version",,,,en,us
App Store,aa6dfc09-78ca-4b64-8a2c-54876bd8deb2,2014-07-22 21:42:42,I really like this app because I don't have a lot of storage on my phone and I love photos so this app saves loads of storage and it's really easy to use!,5,ApplicationLover100,Really good app,,,,en,us
App Store,cbf7f54e-d601-47fc-bd79-09abe82efa2d,2014-09-28 18:47:17,I have relied heavily on Dropbox - recently switched to Pro version at £70 for the year only to be rewarded by an update which crashes every 30 Seconds. There's a lot of cloud competition out there so if a FUNCTIONING update is not out soon you will see even hitherto loyal supporters forced elsewhere.,2,All to much,iOS8 Dropbox needs urgent fix -- currently useless,,,,en,us
App Store,dad5266d-2932-4886-8875-5ce92e407eaf,2014-09-22 09:19:54,"Since upgrading to IOS 8, I am unable to load or view RTF files in Text Edit on my mobile devices either using your App or your website.
I have had lengthy conversations with Apple Support, and they too have replicated my issues.  I have downloaded all recent app updates.
I have also been in email contact with Travis at Dropbox support
PLEASE SORT THIS OUT ASAP",1,Sueisumma,DISAPPOINTED,,,,en,us
App Store,a94b71ef-655d-45e7-9548-8ca2286fc3dd,2014-07-02 18:42:55,"I have downloaded this app and it says 'open' but I can't! Also, there is no icon on my phone! Any ideas...?",5,Tictacs1234,Help!,,,,en,us
App Store,63df59a7-b651-4f8e-8b60-9148b0e6d843,2012-10-21 22:33:01,"I use this app all the time for work, travel a lot so it's a great way to keep all your locations. Very accurate couldn't live with out it now!!",5,Shelly 85,Fab app,,,,en,us
App Store,30669088-f0be-4ccb-a3b4-fa4fa72d4ec8,2013-12-11 08:15:22,"I just downloaded this app and is working great in my ipad and galaxy mobile, downloading files and photos very fast.. Can anyone tell me if it is possible to download songs",4,Lukapal,Working good so far,,,,en,us
App Store,452a04d5-da12-4e73-bf5c-b03cc450e40a,2012-07-17 15:49:11,"For five days now, in France, my DropBox app is greyed out and ""waiting"". Loads of info necessary for the trip is not available except that Ludd here has it on paper; justifiably nut trusting electronics to work when actually NEEDED. 
Help consists of half a dozen fatuous questions answered, and no communication available. 
Don't update
• when abroad
• when away from your desktop computer
• when DropBox is NEEDED

:-((",5,AWT OMRT,Stuck,,,,en,us
App Store,ea16dc66-7b22-462d-a0d6-f9878415d1dc,2012-07-11 10:26:58,Love the simplicity of Dropbox on PC and the app carries that forward. I keep my tube map in Dropbox as PDF and then it's available for easy access on iPhone. Neat.,5,dangerme,Simple and Effective,,,,en,us
App Store,b304ea25-1b37-4045-b6de-8cee43a65b8d,2012-06-21 20:24:03,Well done for fixing the bug. This is once again a superb app that is an invaluable resource for accessing my files.,5,Foodie_girl,Good to go again!,,,,en,us
App Store,129fb561-5307-4fc5-9199-ebf3b956b94a,2012-07-07 20:11:22,"It's a great 'free' app, that allows me to share pics, maps, vids, etc, to my gamer buddies (especially as I don't have email/phone numbers of some of em)

Would have been an easy 5 stars, if it wasn't for the measly 2gb storage it gives u.

....& I've recommended loads of people, thinking I'd get my extra space. But most of em just use it on their phones, & it only becomes a confirmed 'recommendation', when they install it onto a pc

**So u lose a star for each of these!**",3,o Tuff Luck o,Great for showing screen grabs to people,,,,en,us
App Store,f202408f-1e8c-4d76-90a1-284710ffe815,2012-03-15 21:40:01,Fantastic free app only gripe is that I think there should be cheaper upgrades for extra storage....£1 per GB for example,5,garey thurlow,"Amazingly helpful, blissfully simple!",,,,en,us
App Store,ba95cba1-a8f7-4722-b352-995670f0f4ab,2012-06-16 21:43:35,Great app but the update still hadn't got rid of the black screen after log in. Normally 5 stars before all this. It would also be great to be able to save video files in the same way as we can photos.,3,rockabillyrebeljim,Buggy,,,,en,us
App Store,9771ae2d-139b-4e91-9061-53de0f8c0684,2012-06-15 12:51:27,"When it worked, it worked perfectly. But now, since the update, it closes when you enter your PIN. Fix it and it'd be perfect again!",4,Alive92,"Fantastic, but flawed.",,,,en,us
App Store,93f53db8-1645-410d-91c1-443eb55c589b,2012-01-05 15:45:35,"It is very good, can easily transfer files within my account. Don't now whether it supports all kind of files though.",4,liakosk,"Good, fast.. But limitless?",,,,en,us
App Store,7a76e93a-8eb5-41ac-8b76-3e1b4a029876,2010-04-04 09:25:58,This is the most useful app I have found so far. Effortless syncing of files between iPhone and my Windows pc/Mac/laptop.,5,Scoobysurfer,Excellent App,,,,en,us
App Store,500d7528-a854-4060-b42c-0cedf0238d46,2010-01-13 18:44:50,"Really great app and program. Would like to be cheeky and ask for a little bit more free storage (only cos I'm cheap)
Other than that, perfect!!!",5,Jimbo585315894,Awesome,,,,en,us
App Store,7219b352-2c7c-49a6-80f2-96b2b04205a8,2009-09-30 15:54:05,It's great. One thing I want is the ability to move files... And copy/paste also.,5,Datisit,Finally!,,,,en,us
App Store,31dad7f9-6f4f-4fef-83b6-70a2b0b26481,2009-09-29 22:11:57,"Being waiting for this for a long time and it does not disappoint! Fast and stable. Handles numbers and pages '09 without a hitch. Will be ditching MobileMe app, filemagnet and air sharing!!",5,shamboalam,Perfect,,,,en,us
App Store,abaa51c4-9280-4540-b7c0-c0ec3e7e205b,2017-04-18 14:34:21,10/10,5,Pipping Lovestock,Quality storage for pictures,,,,en,us
App Store,6ccb4bd2-a0ab-4bb2-b37a-1c1f1ea1617f,2014-03-19 12:08:59,"Despite the recent glitch, seems to be working as normal now. Does everything I need it to do, thanks guys.",5,rozers,No problem,,,,en,us
App Store,e9cb9512-c48e-4838-8625-6d74a7491119,2016-07-18 23:02:26,Great app but when trying to upload more than 5 pictures at once it crashes the app. The only way to fix the problem is to delete the app and re-install it 😡,3,Exactmax,Good but crashes,,,,en,us
App Store,44d72b16-1fe1-4784-bb48-a95843072b60,2015-07-19 22:02:14,"They took my private photos from my phone and added them to my account without asking, thus publicising very serious photos to people of whom I was sharing the link with to share professional files. I am now in very serious trouble due to the despicable act of taking and publicising my photos on the Internet without permission.",1,Ryan The Dancer,Awful.,,,,en,us
App Store,f8ab5422-4c88-4f0c-a3b8-f3443abc21bf,2014-12-28 01:15:34,"Was fine until the update. Sign in using my finger print and it accepts it, sits on the 'enter pin' page for a few seconds and then crashes. Thanks a lot, I have a lot of important stuff on there that I need access to. Just as well I can access it through the mobile browser but it's a pain!",1,jakerwalton,Crashes on opening,,,,en,us
App Store,cede87c2-6da9-4c4a-a2f6-cf8a5f50e602,2012-06-21 01:00:53,"It required a reinstall after upgrading to latest version but working fine now. 

Very pleased with this indispensable app.",5,Tony from London,Just a great app,,,,en,us
App Store,1eff0f16-0174-458e-95aa-e5477cdee127,2013-11-25 15:47:18,"The new modern look is good, but there is a bug that means you cant make document fullscreen like the last version could. The file list on the left of the screen is ALWAYS there.
Bit of a showstopper.",3,Smythey,Fullscreen bug frustrating,,,,en,us
App Store,558eb458-c699-416b-a428-5168000e5976,2013-05-10 07:51:16,"I have no idea why Dropbox removed this functionality - when scrolling through a large PDF, it used to be helpful to know what page you were on! Why remove it?!",3,Spammit,Please reinstate PDF viewer page numbers!,,,,en,us
App Store,7d39e597-a1a2-4eea-b076-07d7ae9fe1ab,2013-05-05 07:11:31,New version is using the GPS the whole time. Even if app not running. I found my battery had taken a hit the last few days then realised why. Turned off GPS (location service) for Dropbox now and all ok but it's a bad mistake to make. Not even sure why it needs location based services. Hoping this is fixed soon.,1,Danie1d,GPS,,,,en,us
App Store,41f83db2-50a2-44e6-ac8d-2be92818aa3f,2012-12-14 21:53:41,I'd love to have an option to sort files into something other than alphabetical order. Like date added.,4,Congj,"Great app, just needs one thing…",,,,en,us
App Store,b85d1acf-59ec-4681-93d9-e268b471bce6,2012-09-24 14:37:08,"Liking the app, works fine for what I need. I would appreciate the feature to rename my files from within the app though",4,Meshey,Let me rename files,,,,en,us
App Store,d3199ff7-7c7d-492a-a456-9e596c647546,2012-06-15 12:11:51,"For everyone having trouble with the new update. Delete the app and re-download, that's what worked for me anyway!",5,parry101,Fix,,,,en,us
App Store,b22f2af6-f1ff-454b-babc-617e523c2c37,2011-08-06 20:06:27,I first heard of this app a long time ago. Why oh why did it take me so long to get it!!  Absolutely great for those of us on the move.,5,Barrie H,5* for Dropbox; 0 for me!,,,,en,us
App Store,1f257828-f41f-4330-a859-a619aac91716,2012-01-08 19:38:02,Dropbox is prob the best cloud file share available. Maybe now they can turn attention to the app document viewer like say cloud reader or good reader? 4.5 star,4,Big Aza,Add a good document viewer for 5 stars,,,,en,us
App Store,0d6f2f85-0f8c-470a-af8b-f8e41c2f98cb,2011-04-23 13:51:04,"It's good I bought good reader but this is better and it's free
But I cant save the music from it into my music please sort it out",5,Apps I hate,Get it,,,,en,us
App Store,9b4bd6e9-fea5-4174-adbe-05b9cc225a0b,2010-11-22 15:01:13,Very useful to me! But it doesn't work in china. Please fix it as soon as possible. Thank you very much.,5,爱迪生,Amazing,,,,en,us
App Store,3cafca2f-f692-4fa4-b2b1-fbb6288cf3af,2010-09-23 06:22:51,"fantastic, wonderful, amazing and truly useful  -  I quite like it  ;-)",5,Hugh Jarse,even better than before,,,,en,us
App Store,6b1a97b4-cd9e-4aa9-bd0a-446e8c08b711,2010-06-08 22:10:02,"I'm using this on a Windows PC at work, a MacBook at home and an iPad and iPhone on the fly. It's working seamlessly so far. I can't believe it's free!",5,Chiselteeth,Can't find fault!,,,,en,us
App Store,d4183af4-7ec5-4e15-bb57-f2f30042ff9d,2010-03-15 20:05:24,"Really useful app, combined with Dropboxes at home and work I can stop spending ages everyday copying files on and off Flash drives.  Excellent Product!",5,SussexDave,Fantastic App,,,,en,us
App Store,e1c0ef5e-a5c9-47a4-9716-e0e3f00926b2,2010-03-03 00:34:42,Brilliant app. It really expands your iPod and being able to access info you have stored anywhere is brill.,5,Neo4025,Amazing,,,,en,us
App Store,ea0254ab-4cae-4d30-8b52-047cd7ae90a4,2010-02-27 16:54:50,Excellent app. - just installed and worked without any hitches. Great for accessing files away from home.,5,revgeo,Dropbox,,,,en,us
App Store,14e7734b-17c1-48d0-ab65-b2048766450f,2009-09-29 21:57:14,"Finally, dropbox for iPhone has arrived!

I've used the webapp version for some time now, and the native iPhone app is perfect! I can easily access all my uploaded files remotely and work on shared items with ease!

I imagine later versions will make this app better and better. 

Keep it up dropbox team!",5,roblawton,"Finally, a great mobile/cloud app!",,,,en,us
App Store,a1399b8c-96a1-49f6-a253-db13752f1361,2017-05-08 15:54:06,This would be great if they was a bit more kind and give more space.,5,Kevsstwr,Great but need more space,,,,en,us
App Store,0e819ad8-d204-4dbe-a17d-1f54445b2737,2017-10-26 14:08:07,Ever since last update or ios11 all my picture files have the wrong date stamp so pictures taken recently are grouped in folders of 3 or 4 years ago. Not sure if it was Dropbox latest up date of IOS11.,3,Hotlee77,Jumbled dates,,,,en,us
App Store,d1deaf97-07f1-4422-9f58-7123ea80eb3e,2014-12-04 15:18:45,It's a really good app & simple to use. I've got my photos from my samsung tablets onto my phone with out all the fuss of connecting it to a computer,5,Rayraee,Helpful!,,,,en,us
App Store,af77c187-2d7c-46e4-9faf-e33c94667f0e,2015-09-17 22:36:56,"I love Dropbox but the newest version has some very annoying issues. When trying to upload from camera role, half the images are cut off in the menu, on iPad a least anyway! Hopefully this is rectified soon.",2,Bev-dog,Issues with camera role upload,,,,en,us
App Store,f2adf257-e201-4e53-b239-b2a9f33b7394,2015-01-21 00:21:16,"This app has suffered from endless crashes for months since iOS 8 but it seems to be finally fixed. I'd recommend deleting and then installing this version.
Update: I was wrong. It's almost as bad as it was before. If you use the camera upload feature, the app is unusable. Back to one star.",1,LozBlanko,FINALLY it's fixed ...or is it?,,,,en,us
App Store,e99bd381-c552-4f84-ac54-73ea9f588f82,2015-01-03 01:19:17,Ive been using this app for about a year nOw. After the update it takes sooo long to upload videos to dropbox. But everything else works fine. Once its fixed i will give it 5*,3,AnnoyingCl0wn,Dropbox User,,,,en,us
App Store,cc52cc2e-f4f6-4712-b8e6-14c4d9433ee4,2014-09-05 17:59:11,"I love this! I used to use my USB to transfer stuff from my tablets, computers etc. But now I use this, it is way easier! I recommend this totally!",5,TikkaBoy004,I loved Dropbox!,,,,en,us
App Store,52353045-bf05-4952-848c-662ef925b565,2014-09-29 22:09:35,"This was a an excellent piece of software, worthy of 5 stars. But now I struggle to give it 2 stars after upgrading to iOS 8 & now iOS 8.02. Continually crashing, very very slow, locking up... Come on sort this out Dropbox, I would normally use this app daily, but have given up for now. 😩",2,Grandad Ian,What has happened - iOS 8.02 !!,,,,en,us
App Store,5c4bd678-e3b3-4d7c-95a8-feed9a4c7c42,2014-08-19 03:53:23,Love the app. Very useful to have...... The player already in the app is very buggy. Surely u could come up with a better one????,5,SineMetric,Very useful...... Needs a better player tho :),,,,en,us
App Store,8512ee58-8c52-42e3-9f84-d2aa1033634a,2014-08-26 14:31:36,"Amazing, it keeps all of your photos on all of your devices! Its been a total lifesaver, the only downside is you have to pay for extra storage. Although you dont really need it 👌💁😃 haha!!

X",4,MissPinkSlips,DropBox,,,,en,us
