date,review,rating,isEdited,title,userName,developerResponse
4/14/2013 3:00,"After buying Office 365 Home Premium I was hoping to use SkyDrive to save and edit documents from multiple devices (PC, MacBook, iPad). Unfortunately, this app does not allow editing. It only allows reading the stored documents. What's the point of this app? To edit anything stored in SkyDrive via the applications Web App, I'm required to login and open them in a browser. Why is this not possible in Microsoft's own SkyDrive app? This seems like another lost opportunity for Microsoft. Maybe if I was dancing and clicking with a Surface tablet instead of an iPad, this might be possible. But that will never happen. I'm deleting this and sticking with Google Drive. Google Docs are editable and can be collaborated on simultaneously by multiple users. Google gets it. Unfortunately, Microsoft does not.",1,FALSE,Can't Edit Docs,scoobyduder,
2/25/2015 14:09,"I used to upload my photos without a second thought. Videos took days sometimes. But for some reason there's a major bug that keeps my new uploaded photos from my phones camera roll from showing in the photos tab. Then I go to see if they're there via ""Photos > Camera Roll"" in the ""Files tab"". I see some of my photos, but I know I had at least 3 photos that didn't upload. But I'm not certain if the upload for any of those new photos actually happened or not. 

Stay awesome
-Thanks Microsoft!???",5,FALSE,Data Upload,phissyj,
11/27/2015 6:27,"You can't beat one drive. For $10 a month you get office plus 1tb of storage for not just you but you can share your account for no added cost and they other users get their own access to office and their own 1tb of storage. Not sure where customer support issues are coming from because I have always had excellent customer support for most of Microsofts products especially their one drive and office 365, however Skype (yes Skype is owned by Microsoft) has zero and I mean nonexistent customer support.",5,FALSE,Best online storage option,$portsfan_07,
3/1/2016 19:56,"Saves a lot of space - allows you to back up all your photos automatically from your phone and all files from your computer, so you can delete what's on your phone and know you can still find it on onedrive once it's uploaded. If you have it on both phone and computer, you can access everything you need from everywhere and not have to have copies of all your files in a million different places. Only setback is it freezes and crashes on my iPhone sometimes.",5,FALSE,Super convenient,Lemon Out,
8/2/2017 15:28,"The Microsoft suite of cloud based software for Apple products gives me a nice field of business options.  However, improvements need to made to correct bugs before adding new features.

One very annoying problem with the OneDrive app in particular is with its PDF viewer/editor.  The editor has a fairly good set of editing tools.  However, it is very inconsistent with its ability to save and retain user generated annotations, highlights, drawings.  I've had to rewrite my annotations on one document several times on something I'm working on right now.",4,FALSE,I generally like this app but annoying problems,Davimus Prime,
3/19/2017 4:47,Easy to use with all my Microsoft products (ie Xbox one and Windows 10) but sorry to tell you I'm starting the switch to Apple. With that said I am having a little trouble transferring all my files from one drive to iCloud. I've just become a little uncomfortable with Microsoft security. I've also found some of the features that Apple offers far and above better than anything any other manufacturers offering. The only thing I will guarantee you Microsoft is that I will be continuing to use the Xbox one and plan to purchase the Scorpio is soon as that is available for purchase.,4,FALSE,Great cloud storage.,ScarfaceFZ6,
1/11/2014 2:54,"I've been using Dropbox for many of years and have received lots of additional space over time. After getting Microsoft Office 365, I was told that I also get Skydrive with 27GB space! I downloaded skydive and check it out. I really did have 27GB space. Needless to say, I really didn't need Dropbox anymore because I only had 9GB space with 2GB space left. Now I've got all the space I need for transferring large files between home and work. Great app! Definitely recommend if you are looking to upgrade to Office 365.",5,FALSE,Better than Dropbox,k0rbis,
9/28/2014 3:26,"First of all, if it takes you five minutes to find the view toggle, you haven't been using a touch device long enough. It's the obvious place for those of is who have been using them for a while.

Second, I LOVE the UI. It's clean and simple. You know exactly what you're seeing.

Pictures I've taken upload to OneDrive with FULL meta data intact including F/Stop, aperture, shutter speed, camera model, and GPS coordinates.

Background uploading has had amazing improvements. Just one little bug. For those that think it's not uploading pictures, check again. Not under the Camera Roll Backup but actually under Pictures>Camera Roll and you'll see that it is uploading. It's only the display that doesn't update. Don't act like the world is falling or that you're losing stuff. You're not.

Download to camera roll... Yeah. ALREADY THERE! Just hit the button that says ""Download"" and go look at your camera roll. Not that hard.",4,FALSE,To those who can't operate the app,ahwm23,
2/9/2016 22:25,In the beginning it had a different name Sky Drive I believe and was not that great as the years went it has improved drastically and is being used by a number of organizations including Schools. OneDrive is like having an extra HardDrive actually it's better than that. Because you can access it from anywhere on any computer or Tablet Phone etc. and the best part is it's Free there's not much Free in the world today but this is 30gb of storage     for free.  So congratulations to us all and be patient as they make improvements to the App.,5,FALSE,Free Storage  AAAA+++++,All my Pictures + Videos +++,
10/31/2015 22:03,2 issues. Cannot open any excel workbook in Excel App saved on onedrive. If you try and open through the excel app it just loops the onedrive sign in page after you enter your credentials.  Getting you no where. If you try and open through one drive app it tells you that you do not have permissions to open the file. there are no privacy settings or special user sharing. A simple workbook cannot be opened. I know its not the workbook because i can save and open the same file from googledrive.,5,FALSE,Terrible with excel app,Coop135,
10/25/2015 14:44,"On iPhone 6s Plus, iOS 9.1, works well. 
Can download, upload, delete, etc. nicely. 
Microsoft is one of the few cloud hosts that takes your privacy seriously. Unlike G----- and A----, that data mine anything you put in their clouds (per their user agreements), Microsoft doesn't. 
Just use common sense when tagging something as shared or public. Use folders. 
If you need to put a big file there because email won't allow file size, make it shareable but give it an expiration and delete it when I longer needed. Simple.",5,FALSE,Works well.,sayvilleguy,
9/19/2016 15:42,"I use this to keep all my files straight by class for nursing school.  I have all my notes, PPt's, whiteboards, and schedules in one place.  No need for paper as can write on the screen of my iPad Pro.  Can save anything from any app I use on any device I have linked to my account. Very nice if I see something written down that I want to retain for later use, take a scan with Scanner Pro on my iPhone and have it for later on my PC or any other device.   This has been a life saver to keep me organized and not carry paper.",5,FALSE,Great for students,eleedahl,
9/7/2017 16:19,"1. This app is NOT reliable across devices. It's just not. They're no way to fix the issue on the consumers end. This app will make a fool out of you if you depend on it. 
2. It spams me with the same notification every 5-10 minutes about photos uploading faster if the app is open. The photos also don't upload faster as it says, in fact at any given time I've got 800 photos that have not uploaded. It gets stuck. Not a reliable way to store photos from mobile devices to the cloud. 
3. For a corporation like Microsoft, this is ridiculous. Thankfully the 1TB is free with my office subscription, I would never pay for this.

I ONLY RECOMMEND THIS APP FOR USE WITH ONE DEVICE, SYNC IS NOT RELIABLE.",2,FALSE,Not reliable-spams me about photo uploads,Ladybarefeet,
4/30/2016 19:46,"This is a life saver! I use it for my business. I have everything at my finger tips, literally, whenever I need it. No more ""I have the files saved to my computer at the office, I'll send you a copy later."" No more ""I wish I had my computer/flash drive with me to access those files right now."" I haven't had one negative issue since I started using it. This is a great app for anybody: professionals, business owners, students, travelers, someone wanting to share/show photos while visiting family members. Try it, you'll love it.",5,FALSE,Love it!,Hfdryan,
8/19/2016 6:22,"I was on holidays, doing my dream travel which took me 2months, having 8/30 GB in my onedrive account, deleting every picture from my iphone, when i discovered that they were going from 30gb to 5gb it turned me nervous trying to find a solution (hard to find when having an adventure trip) i could't believe they can promise something than take it back.. if it was from the beginning 5gb it wouldn't have been a problem, but DELETING people's important data after they trusted you because of your bad choices this is not assuming decisions, you could have preserved data of these users and give only 5gb for the the new ones it would have been the right decision to assume your mistake... From now the only word related to onedrive in my head is : LIARS!",1,FALSE,WORST experiance ever,Archeruser,
5/14/2016 15:30,"I'm updating my review again because of changes Microsoft has made.  The biggest advantage of OneDrive was the generous amount of storage they provided. With little explanation, they dropped the storage amount to 5 gig, so they are no different than anyone else.  Way to go MS! Just be like everyone else and don't stand out....

There is nothing special here.
------------------------------

I'm updating my original post and raising my rating from 2 to 4 stars. (warning is still legit) 

If you want to maintain image quality on your backups, The OneDrive backups maintain there original file size better than the iCloud backups by a significant amount.  

Also, in the one drive you can access the file date (location, f stop, shutter speed, extra ) easily which I like. 

So.... I'm using my 5gig of icloud for sharing and using my 30gigs of OneDrive for back-ups. 

(Orig post)
Seams to work well, but there are no in-app controls over data usage. Be carefully it could eat up your cellular data fast, or turn off cell data in IOS settings.",2,FALSE,(WAS an) Excellent back-up option (not anymore more),1BigMo,
12/8/2015 12:43,I'm not the best with apps and computer programs and all of this technical jargon especially when combining one platform with another as this program does. With that being said the program runs so smoothly that it literally takes care of itself. It does everything it says it's going to do. I would highly recommend this app. It's seamlessly transfers items that I would like to save on my computer from my iPhone. This ultimately frees up space on my iPhone which we all know is a valuable commodity.,5,FALSE,Great great and great!!!,mm3218,
9/28/2015 1:53,"Overall, I've been happy with the app to provide basic cloud storage. However, a couple things would help. Being able to have list sorting default to something other than in order of date would be nice (some people prefer alphabetized lists when searching for files). Also, when uploading a document, the ability to change the file name right then would be quite handy. Having to go all the way back into the folder to rename gets tedious after awhile. Only being able to email 1 file at a time is also a bit ridiculous, attachment limits don't change between mobile and desktop I wouldn't think...",2,FALSE,Good except for a couple things..,Colio87,
7/6/2015 17:09,Microsoft writes better apps for iOS than they do for Windows. Could it be that they start from ground up without all the legacy garbage in the way? Or the development tools that Apple has created are superior along with the new Microsoft tools? I think this app is great. Now I don't have to worry about running out of storage on my iPhone. It would be better if 3rd party apps supported direct storage to onedrive. Videos seem to have a problem in this version but I can copy them until it's fixed.,5,FALSE,Who knew Microsoft could write iOS apps,EaganDad,
10/9/2016 17:32,"As a 63 year old returning student I'm at a distinct disadvantage due to my lack of technological skills, one glaring example being the uploading of an assignment to Moodle, the system used by professors all over the country!
     With the help of Microsoft Word, You Tube tutorials and trial and error I have successfully submitted my first assignment!! You cannot imagine what a big deal this is for me!!
     Thank you so much Microsoft for making life a little easier to this old lady who's trying to get a social work certificate and get out there and help folks!!
Linda D. Brink",5,FALSE,Returning Student,Lhamo62,
1/29/2015 14:53,"Features continue to improve. New ability to use and search for tags in photos is very useful, esp. in how I organize my photos for work presentations.

For various purposes, I also use Dropbox, SugarSync, and Google Drive (on PC, Mac, and iPad), but I am growing to like OneDrive best for its clean design and simplicity.

Some nice features to add in the future include more features in file sync management, such as the ability to exclude particular sub folders or files, or the ability to recover earlier versions of a file. It is a very good app that has gotten better and better, quickly.",4,FALSE,Better and better,Blosh,
6/20/2016 4:02,"What I love about this app and OneDrive in general:

1. Photos and albums: display and sharing features
2. Document storage and especially online office suite (free one!) - it create an actual document file in your OneDrive. (Unlike google docs. ). 
3. Client apps on all platforms forms are awesome - easy to use (go find where in the file system your iCloud drive folder is located) and very fast (DropBox is hogging cpu when anything is accessing file system)
4. Properly made camera roll upload, including over cellular
5. 30% cheaper storage than competitors $6.99/Tb vs $9.99; or even better family plan 5x 1Tb accounts for $9.99 total. Plus free office suite included)

6. Receives meaningful updates and fixes ang fever ally gets better with every release. 

7. Awesome satellite products -indispensable OneNote for example - perfect integration and inter operation.",5,FALSE,This is an amazing sample of perfectly made cloud storage,saspus,
11/2/2015 22:43,"For the gentleman below who has issues opening excel files on iPad or anyone else that all of a sudden finds that files won't open or the standalone apps keep asking you to repeatedly login here is the fix that worked for me:

FIGURED IT OUT,
It's the onedrive app screwing up everything. Here's the fix:
1. Uninstall ALL Office Apps (onedrive, excel, word, PowerPoint)
2. Install ONLY ONE APP at a time. In this case Excel. (Do NOT install onedrive until all apps are installed. Onedrive should be installed LAST.)
3. The app may have you ""logged in"" already when you open it. LOG OUT of Onedrive or files may not open. 
4. LOG BACK IN to Onedrive. Do not ""add place"" for Onedrive. Use account login. 
5. Test open a file. Should open without repeating login box. 
6. Repeat steps 2-4 for EACH APP. Do not download them all at once. 
7. Finally download Onedrive. 
Now, when you click on a file from Onedrive it will open. 

I think something with Onedrive was screwing up the login gateway in the other apps. 

Initially I had uninstalled them all and reinstalled Onedrive first and it failed to work. Using the above numbered steps avoided any issues.",1,FALSE,Please fix login errors,Ipad3 for me,
4/9/2015 2:53,"Ever since 5.2 the app no longer backs up photos from my other apple devices (all use same iCloud/iTunes account). I set this up with 1tb to backup all photos from all devices then auto download to my pc, was working like a charm until 5.2. Weird thing is on the photo upload screen it does show the count of new photos from other devices for like a few seconds, then shows ""up to date"" but the new photos don't appear.

Also, would be nice to have PC folder access like in the web version.

iPhone 6 plus (onedrive installed; iOS 8.2 then 8.3), iPhone 5s (no onedrive installed but same iTunes account; iOS 8.2)",2,FALSE,Used to be a 4 star app / multiple device photo backup no longer working,bulaiabruddah,
12/13/2014 3:42,"1. Need to see full filenames. Neither Details view nor Thumbnails view give this (I am on an iPad mini).
2. When you say 'Thumbnails', please have it show real thumbnails of the actual files, not just PDF or other icons. Those are not thumbnails.
3. File management, including renaming, selecting, moving etc. need a more intuitive interface. Take a look at Google Drive. 
4. Those blue boxes denoting folders is just horrible. Please make a simple, clean Folder icon just like you have in The old Windows 7.  No, the windows 8 like ""tile"" does not look good for this app. Nope.
5. On a positive note, I love the integration with MS Office. It works fine. Thank you.",3,FALSE,"Good start, but improvements needed",gat0gelat0,
10/28/2014 21:05,"I really like this app so I can store all my music on the cloud and have access to it no matter where I am. Wether it be on my phone, tablet, computer or console. But the one thing I am kinda bummed about is that it doesn't have a music player or video player built into the app. Would love to be able to hit play and walk away. The way it is now I have to manually go in and out of each album and manually play a new song after one is done playing. Would love to have player built in so I don't have to manually open each folder just to play a song.",4,FALSE,Great storage space!!,HaloJohn26,
5/31/2012 14:54,"Well done so far. I like the fact I can manage my folders from the app. I like that its relatively simple. However, I'd like to see more intuitive controls for moving files around and renaming folders. Also, video playback is kind of lame. It plays while it buffers which lags the video but not the audio. And you can't just pause it to let it buffer all the way because it only buffers a little bit past the play point. So you're forced to watch the whole laggy video until the end. When you hit play again, you notice it has to rebuffer. . . . Agitating to say the least. Get it fixed Microsoft.",3,FALSE,Good but needs work,Jackx36,
4/26/2012 2:44,"First all, I like this app a lot.  I have used skydrive for a while for easy access to documents I use frequently.  This app looks beautiful and is easy to use.  However, when I first downloaded the app I had to restart my iPad 2. Before the restart I kept getting a message that the file has been deleted or moved. After the restart, it worked great.  From time to time through I have to log out and log back in or I get the same message I previously was getting.
Overall great app and highly recommended. Even better with the free 25 GB upgrade.",4,FALSE,"Live it, but a few bugs",RX_Schlegel16,
2/14/2016 21:08,"This app is a lifesaver! I am able to upload all of the pictures and videos on my iPhone to it, allowing me to have them on my computer as well, which saves space on my phone.  If my computer or phone crashes, I don't lose anything. I can upload documents to one dive from my computer and open them up on my phone if I forget my computer or need a speech I typed up last minute. It's a wonderful thing to have everything backed up to a place that can be accessed anywhere.",5,FALSE,Lifesaver!,wapowarrior123,
4/25/2012 4:13,"It is so rare for me to leave a review, but sometimes magic happens. Microsoft Skydrive 2.0 revision is outstanding. The tight integration capability with Windows 7/8 and the feature set including Windows Live integration. I love this app, and the direction Microsoft is heading. I will in all honesty probably move to a Windows phone after this iPhone craps out (and FTR Windows Mobile was crap, thanks for redeeming yourself MS). I have to give credit where it's due. Thank you Microsoft for Skydrive, Photosynth, Windows 8, and the rest of the coolness you guys have brought forth. ‚ù§",5,FALSE,Microsoft Rocked The House!,TreesandbirdsÓ??,
9/13/2014 6:10,"This application is good in all but like wise has a few holes that could do some filling in, such as allowing the photos to be uploaded like how Dropbox does it, which is in the background and even when you close it, the photos still upload, and make it so you only have to sign in once and not everything you get the banner ""Photo uploads have stopped, please open One Drive to continue uploading(those aren't the exact words)"" but other than that, it is a pretty good app, and if you make an update that fixes what I just mentioned above, there is a huge chance that the app will be made much better.",3,FALSE,Update it please!,Jonropp,
4/9/2016 17:51,I'm a nursing student and this allows me access anywhere I go. If I forget a paper at home I can access on any computer. If the computer doesn't have Microsoft applications This System has an online version for reading modifying or printing. I can easily share ONLY the work I chose to with others as this application creates links easily I just send to others. If I can't carry my documents with me but need to study I can access them from this app on my phone. I just Absolutely Love this App!,5,FALSE,This is Absolutely Great,SassyNatti,
3/6/2016 14:57,"This app has come a long way and I'm pleased with the way it handles my personal OneDrive account. However, it constantly loses the OneDrive for Business setup - so I need to re-add that account often. This happens on my iPhone and iPad. 

Also... I work in a school that provides Office 365/iPads to all students and this happens constantly to students and really makes the solution inefficient. This has been happening since the OneDrive for Business functionality has been added to this app. Please fix this bug!",5,FALSE,Almost Great...,StCDavenports,
8/9/2015 15:13,"I really like this app. Allows me to not only store but to access from anywhere. Better than iCloud app. One Drive is easier to use and understand. And I do not lose photos when I delete from iPhone.   And I stored my docs, photos, music and even videos without having to get a degree in computer science. And access on phone, tablet and puter. The cloud app we have been waiting for.  Who knows even how to get iCloud to work?  Microsoft One Drive is more intuitive works as it should. Highly recommend.",5,FALSE,One Drive,ElishevaS,
9/25/2015 12:15,"Zero support!!!! Only downloaded this because of the link with them in my email to supposedly get free storage space why did it and didn't get anything more for free I stored spaces remain the same the promotion was a lie big waste of time for that you get one star I'll go back to Google drive now.  also office 365 ""unlimited"" space is useless because one drive is the buggiest of all clouds. 

Update: one Drive is such a piece of junk it doesn't even allow for OCR I just left one drive to gladly pay Google each month so I can now use Google Drive and it's OCR which actually works I can't believe Microsoft is dumb and arrogant enough to releasesearch and insultingly bad piece of garbage hopefully the free-market organically rejects Microsoft and continues to flee to the Mac",1,FALSE,"GARBAGE, ul/dl slower than cat $#|*",My Pen Name,
1/4/2016 19:52,"My boyfriend introduced me to OneDrive for the simple reason that I always wanted access to my pictures. Which it is perfect for! This app makes it easy for me to search and find any picture to re-download to my phone for social media purposes.

I also use this app for my real estate business! Having all of my listings neatly organized into folders gives me unlimited power. I also have my entire database set up through a program on Excel which I can manipulate at anytime through OneDrive! Just excellent!",5,FALSE,Great App!,Kjw926,
3/15/2015 4:16,"I have used this app for quite a while, it works well, has a nice interface, and is an overall pleasurable experience. However, I have one qualm with this app. I close the app, forget it's there, and hope that it backs up my pictures. It can't, because iOS has software blocks that make sure that the app can't run in the background forever. I remember the app and open it to find 500 pictures waiting for uploading. I then have to keep the screen awake while keeping the app open. Other than this, it is a great Mobil experience.",4,FALSE,Nice app. Needs better pic backup.,Evan Roden,
11/5/2015 1:52,"Sometimes glitchy, I like that it is a thing, but to some degree if you have only on or two of there apps like I do it is point less, but if you have all of them it is a good way to keep them all organized. One thing I like and hate is that it when ever I open it it starts backing up make pics, but I don't like that backs up the 253 pics my fiends take of the ground when I am not looking. Also I wish that it would once I start the backup of photos that it would continue while I am not in the app but still have it open.",4,FALSE,"Like, but can be useless.",Tbsalois,
5/15/2017 0:39,"I co-own a Commercial Indoor Air Quality Service Company and Wholesale HVAC Filtration Company much easier by storing submittals, proposal templates, Contracts, and the best part to me I create and share project specific folders with customers from the inception of the project's proposals, contract documents, submittals, photos, and invoices to allow the customer to interact throughout the project. Especially for my Off-shore clients who are unable to visit the jobsite.  OneDrive is much better than other online storage and productivity apps!!!!",5,FALSE,OneDrive helps make business communication easier,BBMantle,
10/8/2015 1:16,"I have to say that I really love this app.  I am relatively new to Apple products but am slowly transitioning.  I have an older iPad and purchased a Mac Mini last year.  I still use a Dell laptop, however, but have found with this app and the new Office 365, my documents are transitioning seamlessly.  I have even downloaded OneDrive on my work computer and have not had to transport my personal laptop back-and-forth to work, nor do I need to worry about jump-drives.  I recommend this app to anyone who uses the Office platform!",5,FALSE,Love this app.,Jakpmc,
10/7/2016 18:40,I use my OneDrive and OneNote only for documents now since you took my space away and left me and everyone else with only 5kg unless we paid to upgrade to get back what we already had. I honestly would tear up my important pictures and documents before I paid for more space. The way you did things was wrong and greedy especially to the people that were using OneDrive since it's beta version. That's the way you reward loyal customers. I just think every single company on the internet have become extremely greedy and in no way customer friendly.,3,FALSE,I used to love it but now it's just there.,Casey965,
2/25/2014 3:49,"This app is awesome. It adds a dimention to file sharing. One problem I have with it though is file info. Unlike a flash drive (which it advertizes), when you add a file (lets say a photo from this Ipod), and i access and download it to another device, the ""date taken"" domain on the file is empty in properties. I know that apple devices always encorperate this meta data in to pictures when they are created. If this is fixed, the app would be so much better.",5,FALSE,File Data? But this app is awesome anyway,Boombostic,
6/9/2015 9:52,"Regardless of what you read on the web, OneDrive does not come with unlimited storage. After two weeks of being bounced between tech-support and billing support, Microsoft sent me an email saying that they are not able to upgrade accounts to unlimited storage. Mind you, this is SEVEN months (in Oct of 2014) after they announced that this would be available. I was told that all that I can do is sign up on a special ""preview"" website"" to be on the ""priority upgrade"" list, once this rolls out. That was two weeks ago. Nothing has happened. My OneDrive is currently unusable, as I have 0% storage left after uploading only 1TB of files. Microsoft is lying to you. OneDrive does NOT come with unlimited storage.",1,FALSE,"No unlimited storage, no matter what you read",HeRatesApps,
10/17/2016 18:01,"I really like using the OneDrive cloud for back up on this phone. Long before Apple was doing it, one drive would  back up videos as well as still photos. I realize Apple has made a lot of improvements, but for a long time their cloud was too small, too expensive, and didn't really back up what I needed it to back up. One drive integrates really well with my windows desktop. I don't own a Mac, so one drive helps to bridge the gap between my phone and the rest of my computing world",5,FALSE,Does the job,Whisketjunket,
7/27/2017 19:57,"I've been using OneDrive since it was SkyDrive and I remain a huge fan. It's the centerpiece of my file storage. 

However, it's still a few features short of world class. Things like a clickable file path displayed at the top of the screen when selecting a file. Or the ability to have two file windows side-by-side. Split screen. The ability to customize file lists with the file data you like and sort by column heading. Basically create the most powerful file manager app on the market. Do this and OneDrive becomes the next killer app.",4,FALSE,"Big Fan, but...",MooresvilleMan,
2/17/2016 16:55,"On all my pcs, all my iOS devices, on all my phones. I can easily share this with family once and everyone gets access to all photos, notes, todo lists, etc. integrates beautifully with One Note.

I also use the photo automatic upload, that feature could use some improvements, it is not 100% reliable working in the background, unless you run the One Drive app every few days, the upload gets stuck sometimes.",5,FALSE,"Available everywhere, no need to think",Warped pixel,
8/24/2015 16:43,"We're all charged for storage on our phones. True the differences in prices are affluent, but with THIS ONE DRIVE App, you don't need to store photos, charts, documents, etc., on your actual phone, but rather safely in cyberspace...your own FREE little ""space,"" if you'll excuse the pun.
I had over 2200 photos on my phone, 'using' a ton of storage space on my phone. After freeing up all my photos (yes, safely deleting them after they all uploaded on One Drive), I can't believe it! It's freakin awesome. What r u waiting for?",5,FALSE,What Was I waiting for?,LJSHAW3457,
7/19/2015 17:19,"There are the things Microsoft always gets wrong: Storage is three times the price of Google drive, and there is no way to tell them what's not quite right from within the app, only what you like, and, of course, a vaguely desktop-like UI...

One particularly annoying aspect of a not-quite-small-format UI is the lack of a detail view. You can get small tiles that truncate a limited number of attributes, or you can see all the details for one item taking up the entire screen. 

Still, it is solid, works well and crosses the platform divide effectively.",4,FALSE,Close.,uh‚?¶clem,
6/4/2015 14:56,"The app is awesome for syncing your local pictures, movies, and data. When you do the first sync you might as well forget using your phone. Recommend uploading your stuff on a Wireless-N or better because you will be waiting for days. The app is clunky here and there, not sure why the app needs location services on when having auto-sync, so I just leave it off. Better than iTunes backups especially since you can access your stuff anywhere from One Drive. Highly recommended for people with patience.",4,FALSE,Great Backup App for Pic and Movies,Frytzie,
6/1/2015 2:56,"There's no alphabetical listing/categorization as there is with Yahoo Drop Box. That would enable me to have instant access. As it is when I do open a file, I still have to tap the screen to get rid of the upper and lower border. The borders interfere with reading the document. Then when I proceed to the next page, I have to tap twice IPT get ride of that border. Every time I open or change a page, I'm stuck with this annoying extra step. If you have a one-page document, you still have to tP to get rid of the border. I don't know that I will keep this installation as it is not a practical way to display documents on my iPad.",3,FALSE,OneDrive,Zighi2,
11/20/2016 22:47,"Ever since the release of iOS 10, OneDrive has become completely unstable. If camera upload is left disabled it still functions reasonably well but the moment I enable camera upload it crashes continually. Only deleting the app and reinstalling it seems to temporarily clear the problem but it comes back again as soon as camera upload is turned back on. In addition to crashing it seems to cause an extreme load on the battery as the phone gets very hot at the same time until the app is deleted from the phone. 

This has been a great app and cloud solution in the past but has become unusable for this customer on an iPhone 7 with iOS 10.1.1.",1,FALSE,Version 8.4 Camera Upload Causes Continual Crashes,Skipjack Captain,
5/31/2016 19:44,"I found out the hard way that the mobile version of OneDrive is useless for someone that needs to remotely access the latest files modified earlier that day using Desktop PC if you forget to manually hit ""Sync"" on your Desktop PC before you run out the door. I scanned some docs onto my PC at 4 am in a rush and thought later in the day i could use my phone away from home PC to send important time-sensitive emails attaching these files i just scanned in a rush at 4 am. But nooo, there is no where to request a sync to the server and your PC's files that you saved to OneDrive using your PC earlier that day. I hope they read this and work on adding sync capabilities to the mobile version of OneDrive!!!",1,FALSE,Mobile app can't request sync,Worksfire1,
2/1/2013 19:59,"7GB free, with reasonable priced additional storage. This is good for me!   I can get to my files with ease from my iPad, PC laptop or MacBook Pro. (installed on each device) I've also sent links to business associates to download from my SkyDrive. I have  had SkyDrive a few months, use it all time, & so far, no problems whatsoever. I've tried several similar products, but SkyDrive works best for my personal use. Because of Apple's business practices, I have not opted for an iPhone, so that particular update is unimportant to me.",5,FALSE,Works well,Earle11,
3/18/2015 23:34,"For the past several versions, the OneDrive iOS app shows no files for my Office 365 account. After many days/weeks, Microsoft support determined the issue is because my Office 365 account was previously deleted and recreated thus giving me a my-site URL appended with _n where n is some number i.e. 1, 2, 3, etc. Their solution is to delete my my-site and create a new one for me. However, this would destroy my entire SharePoint existence (files, shares, sites, blogs, contributions, etc). Being I am the prolific contributor in our organization, deleting my existence would cause havoc. But Microsoft is insistent that is the only solution. The OneDrive iOS app‚??s discovery of a user‚??s OneDrive repository is broken and must be fixed.",1,FALSE,Broke and getting worse with each new version,grant.stone007,
6/15/2015 4:13,"This is a great app - almost perfect!
Syncs online, on your PC and on the iPhone app.
Only thing I don't like is that they took away the ""fetch"" feature on the mobile app. Have to do it on a PC. App does not allow the ""request PC site"" feature on Safari nor Chrome. I even bought the Puffin app because they promised the PC site would be available for any site - it was not the case.
I hope Microsoft allows the PC site on mobile app in the future. It would help a lot when you're away from home/ office and don't have a PC available.",4,FALSE,Great App - Love the "Fetch" Feature,mcastellanos1235,
8/29/2015 2:55,"I loved when I got my first iPhone last year that I could backup photos so easily with OneDrive, but the past month has shown it to be a typical Microsoft product. First it says all my photos are up to date, when it's missing all of the last three weeks. Then I guess I got the new version which quickly started pulling my 1000+ old photos to upload as well as the ones it had missed. 

Then I go to report it through the app per Microsoft and it won't show a screenshot. 

It's a nice app when it works to make sure you don't loose all those photos if you drown or kill your phone somehow, but only if it's going to work all the time.",2,FALSE,Going downhill quickly...,BlackSmokeMonster,
7/29/2017 19:26,"I've mostly enjoyed this storage app. It doesn't offer as much free space as Degoo and some other competitors but it's integrations are pretty slick. 

My biggest issue is with it sucking up stuff you didn't mean to put in the cloud and taking forever to delete that stuff once it's out there. For example, April 19, 2000 apparently has 418 picture files (looks like system png files for the most part). If I select the date it asks if I really want to delete 418 items. That's fair. I appreciate the opportunity to realize I meant, say, to delete one of the pictures on the top row rather than everything for that date. I confirm and NOTHING.",2,FALSE,"Lots of good features but mass deletions, PITA",WadeLovell,
11/27/2016 18:15,One Drive in general is bad for syncing.  I often load files to my One Drive folder from one system and then go to the same location from another and it is an older version.  When I save a file to my cloud drive I expect it to be there not cached to some local storage.  In particular to the iPad/iOS version there is no way to flush your local cache using the local (iPad) app to then get the latest published version.  I can't even do a "force sync" to get the app to get the latest file version. Contacting Microsoft support is of no help because even though it is their application and I have this problem on other devices (non-Apple also) the just say "contact Apple support".,1,FALSE,Find a better online storage app,DHCardFan,
1/19/2016 1:46,"I have OneDrive set up so that photos (and videos) that I take on my iPad automatically leap to the cloud OneDrive anytime I enter a wi-fi bubble that I have access rights to. 

Once I verify that pics are on the cloud I delete them from the iPad to free up space. I can see all photos and photos that I have taken from my phone or laptop as well as the iPad via the iPad app. This is precisely the system that I want. I never have to worry about what device my pictures are on.",5,FALSE,Pics automatically leap to the cloud,Dahangman,
4/23/2016 8:10,"I been using OneDrive for many years. As a Microsoft Office user, I also have 1 TB storage. While I like it a lot, there are still some bugs.

1) Some photo are missing if I upload from iphone. Dropbox and Google will upload everything, but OneDrive will have a few missing. Because it's not 100% accurate, I don't use it because I can't tell when photos are missing. 

2) while viewing the directory on Ipad, it doesn't show all the files when it's clearly in the cloud. I try refreshing the screen but can't help.",4,FALSE,Nice but some bugs,Xpchin,
8/30/2017 3:28,"I'm in between OS's with an older HP laptop and an iPhone 6+. I need cross functional apps that are lite and operational with no glitches if possible. OneDrive is one of those apps that with the updates has proven itself a keeper on my iPhone. I still have iCloud,AWS and Google Drive for redundancy and they all coexist nicely so I can retrieve anything at anytime. They all are well thought out and executed for iOS and are Highly recommended for Cloud storage at the best possible price, free. 
The Savvy Consumer aka The Cheap Bastard just Terry",5,FALSE,OneDrive for iOS done well,GoodMusicPlease?,
