source,review_id,user_name,review_description,rating,thumbs_up,review_version,review_date,developer_response,developer_response_date,language_code,country_code
Google Play,90301e42-4d5b-4434-ad20-7ff09acbfcd8,Erik Braun,Best part of the app is I never have to think about it. It just does what its supposed to.,5,0,2.17.1.1.0-aosp-902084620g,2024-05-11 23:28:17,,,en,us
Google Play,1ef9bc0a-1479-4e8e-abd7-a7baddea2bf5,Bob Andrew,Amazonazing ⭐,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 22:28:14,,,en,us
Google Play,bd285061-5902-4254-836c-30398a3f6b6c,Amanda Arnold,we found this on a fluke and downloaded all of our pics. its been great!! no problems. no issues. very user friendly,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 22:09:29,,,en,us
Google Play,7c405813-112d-48d2-8084-5c64ac2e73c4,Kiran Varughese,The app is good. However it won't update when I delete a photo from my phone. It's still in the cloud. It also doesn't include location data,3,0,2.18.0.486.0-aosp-902085801g,2024-05-11 21:23:59,,,en,us
Google Play,321796c2-4531-4974-9da3-c4fc3b03bfbf,Robin Baez,Love it,5,0,,2024-05-11 20:23:24,,,en,us
Google Play,4f3b638b-11b3-416f-97a0-24638a0364eb,Paul Beagley,Unlimited photo storage uploads automatically,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 17:32:48,,,en,us
Google Play,db8bc0dd-1111-435f-ad35-4418a403f975,Deborah Gable,I like how easy it is to use,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 16:16:20,,,en,us
Google Play,fbd3a489-b07b-4d73-a65e-7d908beae2ae,Yassine El Aouiti,Está bien. Personalmente me gustaría que pulieran un poco más las animaciones de la interfaz y que añadesen modos de edición.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 15:14:51,,,en,us
Google Play,b23e99fb-77fe-420e-aedb-1e0c38b15c30,Anne Bentz,I would like the option to choose which photos I want to back up. I find it annoying that I have to repeatedly delete the same photos whereas other photos do not automatically go onto Amazon Photos.,3,0,2.18.0.486.0-aosp-902085801g,2024-05-11 10:08:06,,,en,us
Google Play,1f2cc6a1-42ac-4063-92f4-87bf48614f8b,Joe Piepszowski,"Awful app. Amazon has decided that users are incapable of organizing, sorting, or ordering their own photos. The most basic function of sorting by name does not exist. Want to backup a folder from your PC and view it here? Nope, it all just gets put in with everything else, not even put into its own Album. Want to put photos into an album? Hope it's only a couple, because you have to click each photo one by one, no batch selecting. I'd list more, but reviews are limited to only 500 characters.",2,11,2.18.0.486.0-aosp-902085801g,2024-05-11 09:14:00,,,en,us
Google Play,83eaa14c-5a1f-4545-8017-1c095eacca21,Eddie Williams,It's free,4,0,2.17.1.1.0-aosp-902084621g,2024-05-11 06:05:54,,,en,us
Google Play,df00a986-5afe-4535-9776-d765687211c1,roni kissell,I love knowing my photos are safe! Thank you Amazon Photos! Update: Still as good as its always been.Update; this app is totally worth having Prime alone- it doesn't lose your pictures- ever!,5,2,2.8.0.397.0-aosp-902040430g,2024-05-11 03:40:11,,,en,us
Google Play,f903f683-e794-45bd-b5ae-bf0b194143bd,Candyman,I hope you don't have to delete anything because if you do please allow yourself 10 minutes per photo. You will not be able to continue on until each photo that gives you a banner to inform you that you deleted your photo that will last 5-10 minutes until it fades away. It is the most ridiculous and retarded waste of time that I have seen in a long time and do not understand how it is a good idea and mandatory for it to be in the way. Google and Amazon are just way too smart for me I guess.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 01:41:02,,,en,us
Google Play,c6d44bb6-3e26-42f0-87df-14d7ce16e6bd,Sheryl Elgie,Very useful,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 01:39:57,,,en,us
Google Play,d74c509d-f113-465b-be23-c3ab47278c6b,marius busa,Unlimited 😊,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 00:52:26,,,en,us
Google Play,7d35a185-0dc9-442c-b69b-2fc892333058,Deborah LaBarre,Easy to use,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 00:40:07,,,en,us
Google Play,e635ac27-3a69-44b7-be40-e17b09fa7006,Tobin Bybee,Excellent app and saving my pictures is free.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-11 00:31:39,,,en,us
Google Play,a755945e-3acf-45fc-b198-8786d63428ea,Geoffrey Parry,Easy way to store photos have been usei ng goggle so with upgrade this seems perfect,4,0,2.18.0.486.0-aosp-902085801g,2024-05-10 23:57:30,,,en,us
Google Play,9824ce89-3509-451c-8fbc-e0ec48bbb42b,Lilian Flynn,Amazon Photo App is great 👍,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 23:52:53,,,en,us
Google Play,87d5295e-c354-47bc-91b6-6343aa2f876a,Crystal Feldmann,I'm a new user and found it a bit difficult to add additional photos to an order. Not very clear in how to add to the cart. May just be me.,3,0,2.18.0.486.0-aosp-902085801g,2024-05-10 22:23:14,,,en,us
Google Play,29b950d7-c0f6-4272-9087-32a2e88ddb3d,Wilma Helle,Annoyed that I can't figure out how to access and delete videos from storage. But I'm just learning my way around it. Perhaps clearer directions would help?,2,0,2.17.1.1.0-aosp-902084621g,2024-05-10 21:29:07,,,en,us
Google Play,56b1033b-8b13-492e-8333-f6b5a623aa79,Debbie Bornstad,Thank you for no restrictions or limits to keep treasured memories.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 19:41:32,,,en,us
Google Play,e3980519-3661-468c-bee9-822e79c23067,Shauna Vasquez,I had lots of videos and my Google account kept saying I ran out of room and couldn't edit or use any other Google apps until I made room in my storage. Amazon Photos allows unlimited photos in their plan for the same price as Google Photos that does not. For me that was a huge selling point since I have lots of videos of my grandchildren ❤️,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 19:36:00,,,en,us
Google Play,c259296f-37fc-434c-b007-267d305fe1cb,Roxane,Too many security codes just to sign,1,0,2.18.0.486.0-aosp-902085801g,2024-05-10 19:01:14,,,en,us
Google Play,90e8cf71-1888-4aa4-a3af-8742e8cf5a4d,Mel H,Love Amazon Photo Storage,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 18:56:47,,,en,us
Google Play,12ef4041-544f-438e-ac57-f19953f13820,kim scott,This is one of the best apps for photo,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 17:34:32,,,en,us
Google Play,993b1465-dbe5-4bac-bede-99934e0dcdb2,Ann Parker-Griffiths,All my photo's are safe which is brilliant.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 17:20:33,,,en,us
Google Play,fa068e38-ad98-4272-b5d8-b8274291bd35,Kathy Moss,Great having my memories and not losing them to the cloud 😊,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 16:54:07,,,en,us
Google Play,766f6f85-7b53-4b79-8a66-ec93729184f7,JAD Fishing Man Fishy,Fun way to keep photos,5,0,2.18.0.486.0-aosp-902085800g,2024-05-10 16:51:08,,,en,us
Google Play,0a1908f5-56f2-4af4-b02f-3cf8cebf4554,Tara Fraser,Easy to use,4,0,2.18.0.486.0-aosp-902085801g,2024-05-10 16:18:32,,,en,us
Google Play,56b17623-f0e2-4120-81b2-c1c3580d77e6,Arun B,Very nice and good quality,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 15:07:09,,,en,us
Google Play,50fc3cb8-53f0-492d-84d8-ed8d0649859b,Richard Ferguson,Total satisfaction !!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 14:37:47,,,en,us
Google Play,6b9ca903-43c7-480d-b28c-a70de47d2408,ack up,Could be better. Great for space.,3,0,2.18.0.486.0-aosp-902085801g,2024-05-10 14:35:25,,,en,us
Google Play,b89346d0-947a-465f-a11f-541dff54f843,Anthony Walker,Great,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 14:28:28,,,en,us
Google Play,98179bb3-4a05-40c2-8c67-0a9d64ea8e55,Milton Bevan,Excellent app,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 14:12:55,,,en,us
Google Play,848513ab-d6ea-4242-8eac-0e20ee5e9669,Peter Keating,Special photos in one place,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 12:59:05,,,en,us
Google Play,500aedc2-dabd-440c-8321-a6dc6a66b246,James Woodrow,"Can cast to my Amazon Fire TV, but rotation of the photo needs to be modified",4,0,2.18.0.486.0-aosp-902085801g,2024-05-10 12:59:05,,,en,us
Google Play,4782cbeb-2b1f-4cee-9daa-baf0ae7c35ae,José Fiúza,"Great for saving images, perhaps mainly because it's got no space limit. A few features are needed, though: no access to the recycle bin and no way to edit saved photos/images. Otherwise, working without a glitch. Will revise my review upon further improvements, if any. EDIT: Not all photos are automatically uploaded and some don't even show up when uploaded manually! 🙄",2,6,2.18.0.486.0-aosp-902085801g,2024-05-10 12:30:28,,,en,us
Google Play,9e062197-9be7-4574-a986-ad78e0e6e45f,Dana Hunter,I love this app,5,0,2.17.1.1.0-aosp-902084621g,2024-05-10 12:24:43,,,en,us
Google Play,8b985bac-e8cb-408a-b09d-ac4a2f89fde6,Jimmie Combs,Very good 👍,4,0,2.18.0.486.0-aosp-902085801g,2024-05-10 10:39:00,,,en,us
Google Play,65a9015c-e7e7-4112-ab98-ad0678794778,Damita “Dee Dee” Gaskins,Love it,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 09:46:24,,,en,us
Google Play,9092a861-4ee1-4952-91f5-62f6b0dc3236,julie suddreth,Great 😃,4,0,2.18.0.486.0-aosp-902085801g,2024-05-10 08:27:31,,,en,us
Google Play,4a78d451-1e03-41c6-b307-e58fdd4afceb,Barbara Edwards,Very easy to back up photos,5,0,2.15.0.890.0-aosp-902072301g,2024-05-10 07:41:15,,,en,us
Google Play,70c83ffa-4edf-4021-9101-745922637b80,Antonia Cleveland,My pictures come out beautifully,5,0,2.14.0.622.0-aosp-902065211g,2024-05-10 06:03:25,,,en,us
Google Play,61e3a70d-941e-440f-aac9-fe3c904e75c0,Homle Homer,Like this app,5,0,2.18.0.486.0-aosp-902085800g,2024-05-10 05:04:39,,,en,us
Google Play,f115e6b8-033b-42b2-8bca-cd09df5660f7,John Grogan,Love the memories it brings back,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 02:52:12,,,en,us
Google Play,81e836b6-91b1-4437-97d0-9d41f2031a19,Johana Horta,I love this app. It puts together my memories in a great order.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 02:36:28,,,en,us
Google Play,b2f51f24-13ec-4e92-9c5c-af7f321d8ce0,F R,Great,5,0,2.17.1.1.0-aosp-902084621g,2024-05-10 01:39:22,,,en,us
Google Play,0ed45105-23da-40e7-9a9a-2be057906383,Bernice Anderson,It's fantastic 👏,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 01:28:01,,,en,us
Google Play,355b1e03-7ab2-433c-8d43-11429a7a02a4,A Google user,Great,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 01:02:15,,,en,us
Google Play,865c690c-9630-44b5-9d85-ed988b34f195,Maija Hayes,Outstanding,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 00:38:40,,,en,us
Google Play,e8d0a29e-0357-4d9c-9c91-20282687c527,You Bettercall Tyrone,Easy to navigate and find pictures,5,0,2.18.0.486.0-aosp-902085801g,2024-05-10 00:25:16,,,en,us
Google Play,84948227-e837-4b64-9ce4-b56c59cafd78,Little Joe Fontana,Great,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 23:50:35,,,en,us
Google Play,af1da1e5-700e-414e-b75b-cdb3387669b0,Mic Houghton,"Love the free img storage, hate that you can't organize your imgs into folders or directories. Real pain to search for old imgs with.",3,0,2.16.0.574.0-aosp-902077651g,2024-05-09 23:13:42,,,en,us
Google Play,b40c6360-b454-4208-b22a-287157447b6e,Lorraine Mir,Fabulous,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 22:47:47,,,en,us
Google Play,2825c62f-d3eb-478c-97e9-95a34debb61d,Linda Arseneau,Gives me the extra room I need for my photos,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 22:33:05,,,en,us
Google Play,3931c281-caf1-4635-96fc-fa6389df66fb,Maria Cardwell,Love yo see the pics on TV!,5,0,2.15.0.890.0-aosp-902072301g,2024-05-09 21:36:52,,,en,us
Google Play,e728f988-e20d-4d0c-896f-057472996a9c,Layne Yager,Good app,5,0,2.15.0.890.0-aosp-902072301g,2024-05-09 20:31:41,,,en,us
Google Play,8717818e-09eb-4d85-9864-6eac6406dbea,Danielle Whiffen,Quality printed pictures and reasonable delivery time.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-09 20:27:10,,,en,us
Google Play,0a8992e6-4d30-46a5-9b0a-782d615bead9,James Solan,very good,4,0,2.18.0.486.0-aosp-902085801g,2024-05-09 20:16:42,,,en,us
Google Play,3bb4b5fc-f8df-41f9-8f88-0f884f14850b,Jason McKeown,good storage amount for the price,5,0,2.17.1.1.0-aosp-902084621g,2024-05-09 19:10:37,,,en,us
Google Play,2cb15e05-99c4-496a-a5d0-b3f56f5a13ae,Pascal Atanga,Cool,5,0,2.16.0.574.0-aosp-902077651g,2024-05-09 18:13:41,,,en,us
Google Play,abcac5d9-2316-495a-a80a-483e096863f5,Brian Lee,Does what it says it will do,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 18:02:15,,,en,us
Google Play,abedd658-53e4-4e08-90fe-6a996a90db84,Brenda Jacob,Easy. Nice memory feature,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 17:52:04,,,en,us
Google Play,0f3364b5-ad40-4927-b2ad-4ba89073b3df,Darren Sybouts,Hard to find photos. Should be set up by latest to first photo.,3,0,2.18.0.486.0-aosp-902085801g,2024-05-09 17:44:02,,,en,us
Google Play,5481d1d2-ed3e-4fe0-888c-442ea6d44698,Andy Dyson,Great 👍,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 17:26:30,,,en,us
Google Play,2e985d5d-3cbc-4c46-99ae-20bc60572b62,Richard Hughes-Chen,Whilst Google is limiting storage this is a great way to keep all your photos,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 16:48:36,,,en,us
Google Play,d1404a05-83d0-46ec-9bec-461ec801c10e,stoowie1212,Great no issues found so far,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 16:47:19,,,en,us
Google Play,279d3a93-7d1f-4bd9-ba63-2e7d6a1a48cb,Sarah Power,Able to access my photos in order.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-09 16:41:02,,,en,us
Google Play,6c404b50-da7d-4477-acff-90203dc74514,Axel Douchin,"Why when I use it I always feel it's done on purpose that there is no AI to improve automatically my pictures when most competition does it, ex Google photos? There are virtually no features on this app. I think Amazon just does not want it to be used on purpose.",2,0,2.18.0.486.0-aosp-902085801g,2024-05-09 15:53:58,,,en,us
Google Play,f9f80569-a724-4bd1-ad6e-df02ca24a9bc,Maria Mcbride,Lost so many photos past,5,0,2.14.0.622.0-aosp-902065210g,2024-05-09 15:41:25,,,en,us
Google Play,4d54db15-7c2c-4a15-8996-247be5c0bd5a,Mohammed Zaman,"So far, so good!",5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 14:25:24,,,en,us
Google Play,20eaa41d-7f13-4d56-8c1d-b93f612e118d,mary Kilic,Great,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 13:23:09,,,en,us
Google Play,b81f026a-98ed-4bda-ab9b-e455cb7dccfd,Nick Cuthbertson,Peace of mind that all your photos and videos are uploaded and available to view,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 13:09:01,,,en,us
Google Play,93bca823-73ca-4493-adae-91b29ba381d7,Timothy Marable,I love this app looking at my photos on my echo 😍 👍👍👍,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 10:45:22,,,en,us
Google Play,759261c2-fc07-4391-b381-a36466f323ab,Sheryl Ursery,Very good,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 10:11:06,,,en,us
Google Play,8230d158-eef5-4b67-82a8-aabed4bac8a5,Emilie Margraff,Don't even have to lift a finger,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 09:13:46,,,en,us
Google Play,1a7fa5f2-385c-4160-9b05-9c7fcb9b8d10,Candice Rogers,I love this app.. especially the photos being displayed as a screensaver on our televisions..shares fantastic memories every single day!,5,0,2.17.1.1.0-aosp-902084621g,2024-05-09 07:24:02,,,en,us
Google Play,5e303b9f-f5a6-4aa0-846f-e46a8c57e49f,Patricia Harvill,They are quick to store photos...,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 06:10:00,,,en,us
Google Play,b4e4735f-e1da-4579-b215-966960f07339,Jennifer Cole,Good,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 04:43:50,,,en,us
Google Play,2ba8a354-0002-4678-a2c9-48b1aa2aaf00,Cesar Roman,Very good,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 04:11:58,,,en,us
Google Play,49656079-4be8-495b-b46f-42af89b8c8a4,Michael Mccalla,Awesome,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 04:02:28,,,en,us
Google Play,12c75a7d-8c94-4624-b710-f19b0aa1857d,Steve Cochran,very nice,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 02:50:37,,,en,us
Google Play,52834cbb-82e6-48d3-b037-fe8512d947e9,Gail Daniels,Best place for my pictures,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 01:55:59,,,en,us
Google Play,0e754a58-9aaf-4ea9-9a35-32cc9d131cf4,mike wilde,"Love this app, it upload all my photos automatically so I know that all memories are safe.",5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 00:57:03,,,en,us
Google Play,627d327c-2a0a-428b-a9d7-8231afb26655,Paul Buksh,Love it,5,0,2.18.0.486.0-aosp-902085801g,2024-05-09 00:49:15,,,en,us
Google Play,a3070dd8-81d3-4c05-99bb-40ef6a118756,David McLaughlin,Fast. Easy. Fun.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-09 00:18:17,,,en,us
Google Play,3a8d4cfd-55c6-4c36-af88-963a2cd0564c,Halle,Verry good.,5,0,2.9.0.419.0-aosp-902044050g,2024-05-09 00:04:14,,,en,us
Google Play,d99e472f-67bb-4e36-89ff-8771fe1a7553,Sharon,Love having access to all my photos and able to put them on my Amazon Alexa devices,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 23:39:29,,,en,us
Google Play,ba750adc-e6df-40b6-8a95-b83635fab1b6,Giuseppe Scolaro,Good,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 23:18:30,,,en,us
Google Play,7a14520c-9ad0-413b-b13c-686d9e9cfd88,Ahmed Raouf,Terrible in comparison with alternatives,1,0,,2024-05-08 23:15:02,,,en,us
Google Play,d2659cba-4953-42ae-8e83-4a2610b8e8c1,Susan Stroud,Great app,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 22:42:10,,,en,us
Google Play,05f7c2f5-2946-4551-aafc-1f476a984646,Ibraheem Raji,Good value for money,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 22:37:49,,,en,us
Google Play,6f714025-6dc5-478e-ac7b-104c88e61ee7,A Google user,"Works well auto uploading photos from phone. Love that I can store uncompressed, even raw, pics. Downgraded to 3 stars due to lack of some basic features. When adding pics to folders you can't arrange folders alphabetically so you have to look until you find it. Pics won't auto rotate when you rotate your device. Basic info isn't readily available (location, what folder it is in, etc). No option to delete pics from your device when deleted from this app. Just not well thought out.",3,3,2.18.0.486.0-aosp-902085801g,2024-05-08 21:42:03,,,en,us
Google Play,f52d91d2-5801-4887-ae71-74b868652866,Heather Lawrence,Love it,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 21:10:47,,,en,us
Google Play,bc45839e-d2ef-4678-8baf-958476fbfa77,gillian coupe,Great app,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 21:02:25,,,en,us
Google Play,2fc6660f-32ea-4420-a790-63646ab0fab6,A Google user,Automatically download pictures so you don't have to worry about transferring them over. Easy to use. Love it!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 20:47:43,,,en,us
Google Play,fbcd22c1-35eb-42d3-a3fd-d635186e9289,Pat Palmer,"When my phone broke and I had to do a factory reset, Amazon photos saved me and not one picture lost.",5,0,2.18.0.486.0-aosp-902085800g,2024-05-08 20:41:24,,,en,us
Google Play,1dd6601f-c651-4193-8441-9692e4791ed2,sharon conward,Good so far. All my photos roll on my smart tv too that brings me memories.😊,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 20:17:58,,,en,us
Google Play,441ecaca-b260-438b-977b-41dbc007d590,Thomas Schmitt,"The fact that you cannot easily multi-select photos like you can in Apl or Ggl photo apps is a major, major shortcoming that really angers me. The app seems designed to specifically make it hard for users to mass delete photos, I assume because Amazon wants the data in those pictures for as long as possible. Therefore, they make it very difficult to perform mass deletion by making mass selection hard. Trust not thine photos with Amazon.",1,5,2.17.1.1.0-aosp-902084621g,2024-05-08 20:05:34,,,en,us
Google Play,2efddbad-7f38-432a-ae39-b3c2583fa564,Erma Murphy,"Very, Nice clear pictures",5,0,2.16.0.574.0-aosp-902077650g,2024-05-08 20:02:11,,,en,us
Google Play,bec7a3dd-4174-48f6-b19b-2ac300a366de,Allan Bruno Petersen,Not recognizing Prime for many countries,1,0,2.18.0.486.0-aosp-902085801g,2024-05-08 19:53:31,,,en,us
Google Play,2b1d5d95-d080-4bef-b7d5-34c114ed34aa,Erik. E Escalante,Good app,4,0,2.18.0.486.0-aosp-902085801g,2024-05-08 19:46:28,,,en,us
Google Play,c3d76675-b54e-4910-a58c-25be95aff5d0,Teresa Howard,I was surprised to find my photos saved on this app.,4,0,2.18.0.486.0-aosp-902085801g,2024-05-08 19:36:33,,,en,us
Google Play,bdd1ec50-c048-43a9-9e7b-98e6881a4d0c,Diane Macabe-Stephens,Easy to find pictures,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 19:16:32,,,en,us
Google Play,326ce67e-e80c-488f-bcab-2ad18fce977a,John Dunn,Memories revisited,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 19:08:12,,,en,us
Google Play,f99e984f-8bab-42bc-afca-ed5fadab94ab,Michael Ewing,Like the auto upload and the link to tv,3,0,2.18.0.486.0-aosp-902085801g,2024-05-08 18:43:29,,,en,us
Google Play,aa6b827b-70cc-4d20-9d64-31e8b9822391,Mary Shipp,👌,5,0,2.17.1.1.0-aosp-902084621g,2024-05-08 17:19:46,,,en,us
Google Play,02f6fe31-7628-4c97-ac97-4c88075ba03c,Kimberly Plummer,Saves space and time,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 17:08:09,,,en,us
Google Play,2e63b0ae-fa8a-4432-8536-1524478c503b,John Lee,I really love when you can save all ur pix here everyone should try it your love it here more,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 16:50:38,,,en,us
Google Play,88553b33-49b4-4551-8888-142012bff3cb,Lisa Rawus,Fast uploading and unlimited amount of storage! Easy to print or request prints. Love this app.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 16:07:33,,,en,us
Google Play,5943a3a7-933d-402a-b038-053dd8540e54,Greg Smith,Makes my memories serve me better,5,0,2.17.1.1.0-aosp-902084621g,2024-05-08 15:53:46,,,en,us
Google Play,bb2f6841-2c35-4272-85c0-13bf5a126966,maureen walker,I enjoy the picture groups I love the old pictures the most. Somehow you find them and it's great. I also enjoy pictures set to music. Sharing them is fun too. Thanks!,4,0,2.18.0.486.0-aosp-902085801g,2024-05-08 15:46:16,,,en,us
Google Play,e5b5b8db-6774-421d-a552-9d10e2939572,Linda Murray,It's a little confusing! It's not easy to find my photos.,4,0,2.18.0.486.0-aosp-902085801g,2024-05-08 14:24:25,,,en,us
Google Play,01ba75fc-716c-4534-b17b-18c0aca4644e,Lawrie Sherratt,Excellent storage.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 14:21:04,,,en,us
Google Play,c0677d01-4e5b-4cd4-88ba-a6a7fe63b735,Toni Teague,Excellent app,5,0,2.18.0.486.0-aosp-902085800g,2024-05-08 13:24:26,,,en,us
Google Play,47994e1f-0acf-4e61-8071-a7dd8cb2df6d,Gerry Bernie,Everything works first glass,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 13:20:08,,,en,us
Google Play,c25ecfcb-db30-43a9-a9a9-268d9de175e4,Jean Thompson,It's been good so far.,5,0,2.18.0.486.0-aosp-902085800g,2024-05-08 13:08:19,,,en,us
Google Play,8b57d802-f69d-4738-9bbb-34e2a0b42bfc,Alfie Graham,Great 👍,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 13:05:14,,,en,us
Google Play,a2388bea-bcfe-423b-9bff-a8823b39b7cf,Gayle Adamek,Get to have pics in one space,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 11:27:32,,,en,us
Google Play,101db469-60bb-4494-9782-d961f3a4db9a,Edward F,A nice app to organize and backup your photos..... 😁,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 11:01:56,,,en,us
Google Play,cae7831e-9b32-4020-a8b2-56b79749e5eb,Adrne Steel,Love it so far,4,0,2.18.0.486.0-aosp-902085801g,2024-05-08 10:36:20,,,en,us
Google Play,0f8bb8af-ffca-4bd4-937d-61fbd3693edc,Doug beasley,Enjoyable,5,0,2.17.1.1.0-aosp-902084621g,2024-05-08 09:01:41,,,en,us
Google Play,0c0133d8-fd13-403e-a6ab-178667a7e7bd,Agnes Boyd,Marvelous,5,0,2.18.0.486.0-aosp-902085800g,2024-05-08 07:19:42,,,en,us
Google Play,aaf7e398-94b7-4eee-98e6-4953c8f7a47c,Jennifer Dye,Absolutely love how it automatically uploads pics off of your phone to save them for you!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 06:31:02,,,en,us
Google Play,bdde25d8-4c7b-414e-bfde-678118177857,Karla Brinegar,Absolutely love this app.,5,0,2.18.0.486.0-aosp-902085800g,2024-05-08 06:13:07,,,en,us
Google Play,34888541-09af-411f-afec-f1b11d392228,Frank Vanderpool,Still learning app.,4,0,2.18.0.486.0-aosp-902085801g,2024-05-08 05:36:45,,,en,us
Google Play,66d906dd-ee64-4445-8c50-2dfd3dbcf781,Katie Skellenger,App is clunky and second-rate compared to other similar apps. I can't believe the lack of features. Also seems like a scam bc there is no way to delete all photos at once.*** So it cons you into paying for photo storage. Cause who wants to individually select hundreds of photos. *** I figured it out. You select and then drag/ scroll down through all the photos to select all. Then you can delete multiples or all photos.,1,4,2.16.0.574.0-aosp-902077651g,2024-05-08 05:31:52,,,en,us
Google Play,dc9aeecd-6f5f-4d9f-adae-49c848a2e03a,Raven,😞 sucks,1,0,2.18.0.486.0-aosp-902085801g,2024-05-08 04:48:59,,,en,us
Google Play,460e6016-abdb-4e50-b59b-efafa9873da4,R.W. Estes,Great,5,0,2.17.1.1.0-aosp-902084621g,2024-05-08 03:29:53,,,en,us
Google Play,54f88f3e-ce93-4fc6-9b2b-2578eb301543,Roman Almanza,Convenient awesome,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 03:20:20,,,en,us
Google Play,52199185-b472-4cd9-b837-7ca81d0359da,Skye Reque,So easy and convenient!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 02:57:26,,,en,us
Google Play,adbd42b1-9359-4bcd-a3cc-7dabec1633f2,Jonathan MacDonald,Can be hard to navigate but it works well to automatically back up all images,4,0,2.18.0.486.0-aosp-902085801g,2024-05-08 02:18:38,,,en,us
Google Play,aa7f5ea7-4597-400c-8f62-89998dd58a80,Kyle White,👍,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 02:16:38,,,en,us
Google Play,88b993ff-e204-40a0-94a5-90da92da599f,WANDA MCDOWELL,👍,5,0,2.18.0.486.0-aosp-902085801g,2024-05-08 02:09:36,,,en,us
