user_name,review_description,rating,review_date
A Google user,"Does not find any device photos on Note 8, used to work great, now it is useless for backing
            up any new photos. Started to find folders but now its limited to finding folders on internal storage, I'm
            constantly deleting data for media storage to try to get this app to find my photos but it's always about 2
            months behind in backing up my pictures.",1,"March 20, 2019"
Dick Lowrie,"I love how well I can adjust so many things about the pictures to get them right ! It took
            no time at all to use the App, every thing is clearly marked!",5,"December 31, 2023"
Liam H,"Love the service and storage space, although a few features would improve it. Firstly, it
            would be good if it converted uploaded folders into albums as now I'll have to manually put them all into
            named albums. Second it would help if it remembers the sorting setting (date uploaded rather than date
            created). Another mishap I had was it automatically started uploading thousands of my phone pics which I had
            to go back and manually delete. On the whole though an excellent service.",3,"August 16, 2023"
DebraJoy Greenburg,Excellent App. User friendly. Saves my precious memories.,5,"March 20, 2024"
Johnny Wilson,"By default, all your device photos show up in the photos section, which isn't ideal if you
            only want to use the app to manage photos you uploaded... You can hide photos yes, but you have to hide new
            ones every single time you take one which is just annoying. So frustrating as I was hoping I could manage my
            cloud photos on the fly. I've uninstalled it.",2,"October 15, 2020"
jimmy willrich,"you need to do a update on your app I have to delete it and install it 16 times in one day
            it not work right every time I tried to to delete a photos nothing works",1,"February 18, 2024"
David Ritchie,"Horrible lack of folders. My photos are stored in organised folders on my phone. But the
            photo app is just a bucket of tens of thousands of pictures. No i dont want to spend ages sorting them into
            albums when they were originally nice stored folders. No way to organise the albums by date either.
            Impossible to see if it's a copy for copy backup of my photo folders on my phone which means it is useless
            as a backup. Now moved everything to Google drive.",1,"November 12, 2023"
Rita Bodoano,"Super easy to use and when using your firestick and it's paused your pictures become the
            screen saver!! Love this feature!!",5,"January 1, 2024"
Titus Wheatbread,"99p/year for unlimited storage space for photos and videos is unbeatable. I looked
            everywhere and I was surprised to see Amazon was the cheapest. I love how whenever I take an picture or
            screenshot, it automatically syncs with the Amazon cloud. Never have to worry about losing images again and
            I can make space on my phone by deleting all my pictures/videos without having to worry about ever losing
            them. I've also never had any issues with this app/service. 5 stars, highly recommend👍",5,"December 14, 2020"
Electronic Church Of Jesus Christ,"All automatic, very simple to use",5,"April 21, 2024"
Rominic Salao,"its free so its 5 star, it will be more awesome if videos are free as well",5,"March 30, 2024"
Giuseppe Arangio,"Almoust unusable after update. Less control on how to group and upload. You see ALL your
            images together from your entire life. Group by it's own rule with no flexibility. You can't upload a
            group/folder from your phone like before and make an ""Album"" directly, but you have to select each photo one
            by one, or upload all (which is a NO,don't want to save all garbage img from WA). It would be super-usefull
            to be able to sort album also A-Z/Z-A",2,"December 13, 2022"
Thomas Robb,"Easy to sync to all devices, share with others, edit photos- included in Prime.",5,"March 5, 2024"
Patricia M. Greco,I took my pic & it immediately was available!! Good Job!! 5 Quick *****'s!!!,5,"April 19, 2024"
Nicole Soulard,"I've had the app for 2 days and it's done nothing but upload! The only option seems to be
            turn off automatic uploads...which defeats the purpose of a cloud storage doing its thing in the background.
            I don't want this app to be uploading every time I take or save a photo to my phone. I'd like to be able to
            set a time per day or per week to upload photos. It's too excessive and has been overheating my phone and
            using up way too much battery!",2,"June 3, 2020"
Nancy Dacumos,"My old phone malfunctioned and I couldn't retrieve the photos there. Then I remembered i
            have Amazon photos and to my relief all my precious photos are there. Thank you Amazon photos!",5,"December 28, 2023"
Qwinjet Gaming,"Was a little sceptical about transferring my photos to this app but it's quite amazing how
            clever it is when trying to find a photo. I'm am seriously impressed. Also quite reassuring that it doesn't
            use your data to target you with horrible ads and only to make the app more user friendly. Also very easy to
            download all of your images onto a hard drive if you no longer wish to keep Amazon Photos.... Well done
            Amazon!",5,"January 14, 2021"
Philip Turner,"Particularly beneficial now Google photos are introducing a 15gb limit. Also, the photos are
            saved in the original resolution. Searching for particular photos is good too. In most cases you are given
            the option of deleting a photo from the cloud and/or from your phone as well. It's possible to view your
            photos on an Echo Show or similar.",5,"August 15, 2021"
Darlene Rhodes-Sullivan,Should automatically save all my photos shouldn't say on pause,4,"April 3, 2024"
Robert Kroon,"(Initial review) It is a good way to have another backup for your photos, but the app is
            hard to navigate. Also, even though all my photos were backed up, I can only view some of them. Any photos
            above a certain size cannot be viewed in the app and can only be downloaded (not that you would know which
            picture you are downloading)",2,"December 4, 2023"
Jon,"The new updated UI is atrocious. The app worked so well before and now it's glitchy and
            honestly it looks a complete mess. I liked that it removed photos from Amazon and my device when I deleted
            images, but now it only deletes them from Amazon. So it doesn't work as a way of keeping my photos clutter
            free like it used to. Just overall really disappointed that they've ruined what was a decent app before.
        ",2,"December 16, 2022"
James Rogers,"It's like a memory extension. I don't have to try to recall something. I just take a picture
            of it and always look back and see it. And always know where I saw it and where I was when I saw it",5,"March 3, 2024"
sarcrystic,"I appreciate that there are unlimited photos for prime users, but the UI is terrible when
            compared to Google photos. There is also not many features such as a favouriting photos or searching for
            photos. Sometimes the app is buggy. The app design isn't the best and it can be much better considering
            Amazon is a massive company. There could be a more modern design similar to Google photos. Please consider
            what I say and compare to other photo backing up apps to make this one really good. Thanks",3,"July 1, 2021"
Crystal,"This update is causing lots of issues. Even after manually adding my phone's, they do not
            appear in the feed. This was never an issue prior. Also felt like the previous UI was easier to navigate and
            set according to individual use. Not a big fan of this update, hopefully fixes are developed soon.",2,"December 1, 2022"
Angela-Precious Linsley,So easy to navigate and upload your favourite pictures,5,"March 23, 2024"
Graeme Tullis,"November 2022 update makes this app useless as a media viewer. I don't want all my photos in
            he cloud, I want to see all my photos though and this update makes it impossible to share pics not uploaded,
            impossible to view pics not uploaded, and very difficult to upload them. Photos also only appear in portrait
            mode, so is useless for landscape pictures. Please Amazon, think before making stuff worse. Simplify and
            Invent.",1,"November 18, 2022"
Nicole Anderson,"It was a failsafe for me when my.phone took a swim and I lost it .. but new phone and
            learning things through the struggle I had my photos again..Would like more v ideo storage cap.",4,"February 11, 2024"
nova wallenda,Awesome! Great way to save awesome memories.,5,"April 7, 2024"
Paul Baker,"Auto backup is great. The recent update to sort on people, places, dates, and locations is
            appreciated!",4,"January 1, 2024"
Philip Glynn,"Excellent app, simple to use because everything gets backed up to the cloud, you just need
            to remember to delete photos and videos you don't want to keep",5,"December 28, 2023"
Sharon Miller,"I enjoy photonof the day. I'm definitely glad you back them up at least three times in the
            last 6 months. I've had phone problems. Because you've backed up my pictures I've always been able to keep
            them. God bless you and thank you for your time",5,"January 30, 2024"
Javier Adames,"These new UI changes, as of Nov 18, 2022, are atrocious, not user friendly, search is
            basically none existent. Please fix it.",4,"February 14, 2024"
Jenn Windle,"It's definitely making life easier to print pictures. I feel like more people need to print
            more. I used too when my kids were younger and now it's about the grandchildren",5,"December 7, 2023"
John F,"Amazon photos can't preview/display photos from my phone's camera(S23 Ultra) because it
            won't work with the 200MP camera. I have to intentionally lower my camera resolutions to upload.",2,"January 10, 2024"
Gary Henderson,"Finding this app one of the easiest to use. Makes it easy to delete all the unwanted photos
            and just keep the treasured ones.",5,"February 4, 2024"
Linda L Hernandez,"There are multiple ways to edit the picture, but not enough choices. However, you need to
            download it first. I do like it, and because it is part of my Amazon Prime, I don't have to pay for it.
            Otherwise, I would not use it.",5,"January 18, 2024"
Linda Eyler,"I just subscribed to this because it was given to me free through Amazon prime. As I'm
            setting it up all my photos disappeared over 6,000 photos lost. I don't recommend this app",2,"January 15, 2024"
Nicholas Kaethner,"I think this is a good app, but I still use Google's Photos app more right now. I need to
            sit down and do some thinking/comparing, because I may save money using the Amazon app - it's on my to-do
            list...",3,"December 16, 2023"
Meghann Moore,"I would like to be able to pick and choose what photos pop up on my TV when it is on
            screensavor mode. Other than that I like it.",4,"January 12, 2024"
Mark Wright,"I like the app, but it could be better. I wish it would take larger video files and other
            files like PDFs, for example.",5,"February 8, 2024"
J Popp,"Easily backs up of photos, and search feature in phone. Like that the photos automatically
            become part of Amazon TV stick screen saver 👍",5,"January 14, 2024"
TOiNK TOiNK,"Its keep showing the photos that I didnt want to put on my Amazon echo show 15 and 5. It's
            so annoying. I keep deleting the photos on my phone so it wont show on my echo device what I dont want to
            see. Please fix this..",1,"December 13, 2023"
Shawn Bryant,"Great app, it's good to have the amount of storage they offer and not to need to worry about
            losing pictures of you lose your phone, plus you don't need to join the Apple cult.",5,"January 14, 2024"
Justin Mumma,"Nice that it's free with Amazon price. Not my primary method of backup, but its simple, it
            works and nice to have an addition backup method. Only 5gb of video though",5,"February 14, 2024"
Rick Shaw,"Does what itTV. supposed to do and is a great place to store and retrieve all our photos.
            Paired with the fire tv its great to view them on any tv.",5,"December 9, 2023"
John Murray,"Good App,but getting useless at keeping account up to date using many devices, and fails to
            upload photos saved from apps like Facebook and other photo apps.",2,"December 9, 2023"
Jacinta Santos,"Once the app was downloaded, the auto backup and notifications kicked in, and it is
            wonderful not n having to worry about pics and videos not being saved",5,"January 24, 2024"
David Richter,"Really bad experience, would use any other app if they would provide a similar cloud
            storage. Useless without Prime Sub. Bad filter options(folders are missing). Includes ALL(screenshots,
            messengers, other apps) images in gallery. Online there is no folder structure to organize images. Shame for
            a company this big and a basically paid service. There is nothing 'prime' with this app.",1,"January 2, 2022"
MCH,"Wouldn't read Note 8 SD card where images are stored. Uninstalled the thought of storage
            with my account is nice but the app doesn't work on my phone.",1,"December 16, 2023"
Lisa Cox,"I'm a dog mom so I take tons of photos and videos. My phone memory is almost full and I'll
            have to sadly delete some precious memories. Glad they can all be saved now on Amazon photos. Love it",5,"February 15, 2024"
Hannah Dymarkowski,"Advertised that if you have Prime, you have unlimited storage, not the case. I currently am
            getting notifications that I have insufficient storage available.",4,"January 4, 2024"
Lucas Kreglewski,"Think they need a overhaul of the app I used google photos , but I like the unlimited photos
            in Amazon, would be nice if it was like google photo app, and sort the picture buy date and not just a built
            of pictures,",1,"January 8, 2024"
Julieanne Conkle,"I love having all my photos in one place, no matter which device I am on. When a phone dies,
            it's no problem, all of my photos from that phone and orchid phones are still here!",5,"January 14, 2024"
Clark Browning,"Took over my photos with ease and allows searches by pic Really neat timeline stuff, too
            Memories are what we are sharing and they seem to be very careful with them.",5,"December 11, 2023"
Nevan,"No landscape support and no ability to select multiple or all files. Designed without the
            customer in mind or common sense.",1,"December 27, 2023"
Sam Watson,"App is great, however needs more storage for videos, or at least be able to purchase more
            storage. Love the unlimited picture storage though ❤️❤️",4,"January 16, 2024"
joan carthan,"Everyday is a little much but I do enjoy seeing memories of yesteryear. It's easy to choose
            which memory shuffles to keep.",4,"February 6, 2024"
Wendy Johnson,"Very easy to upload. You can't go wrong as the instructions on screen make the app really
            easy to use. Thank you.",5,"December 19, 2023"
Jessie Lester-Moya,"I love that there is unlimited storage. I can keep all the photos from our favorite trips
            without having to pay extra for more storage.",5,"January 27, 2024"
Kelly Stillman,"This app is an outstanding application to keep all of your photos and videos quickly at hand
            with no worries about losing them.",5,"January 25, 2024"
Eric Pate,"It seems that I can't put on download I have to do it all manually so it won't do it
            automatically. Then I can only pick one picture at a time. But it saves my pictures!",2,"February 8, 2024"
Heath McConnell,"Awesome, easy to use. Everything just uploads easy into the cloud and can be accessed by any
            device.",5,"January 9, 2024"
lora burton,"Great!!! Got new phone and was unable to transfer all photos...that's when my Amazon photos
            kicked right in!!! Thanks Amazon photos!!!",5,"December 20, 2023"
Stephanie McCutchan,"Omg yes. This app has stored so many memories I thought were lost. I'm so grateful my pics
            and videos are stored and it's so cool when they put pics and videos together for me into a cute video of
            memories",5,"December 30, 2023"
DaShagne McNeil,"Very simple and easy to use. My favorite is that my TV will show a sideshow of the pictures
            when idle.",5,"January 15, 2024"
Malinda McLean Jones,"Good Experience! So this app has been a great place to store my photos. It's video storage
            isn't that much, but so far a good experience.",5,"February 9, 2024"
Al Thom,"All my pictures and folders from amazon drive are missing when i transferred to this app i
            dont know why the changed it im a great believer if it not broken leave it alone.",1,"February 2, 2024"
Nick Welch,"It's been an interesting learning curve. It'd be better if itcautomatically sorted my ohotos
            by the albums I have creatwd on my android phone...",4,"January 11, 2024"
Dan MacArthur,"I appreciate being able to store unlimited pics Free of Charge. I also like the
            Notifications and Reminders sent about old albums or special events.",5,"January 29, 2024"
Carl-Johan Arenander,"Not possible to mark several photos (all or a selection) for deletion, for example. Have to
            mark every single photo which takes huge about of time",2,"February 9, 2024"
Sharon Roach,"Amazon photos are a lot better than Google photos. It is easier to use and the pictures are
            more clear...",5,"December 17, 2023"
John Anderson,"Not enough space for video I ran out of space now I get annoying notifications that I am out
            of space. Going to delete the app if it keeps up and also it will not let me get more storage. Horrible !!!
        ",5,"February 11, 2024"
Michelle McCollough,"I'm having trouble downloading my photos every time I try to for some reason it stops me or
            my system cuts down and I have plenty of room of a new phone and there's no reason why this app should not
            work and it's really pissing me off okay well not too pleased with photo from Amazon Sorry",3,"December 23, 2023"
Hannah Freyja Smith,"Working flawlessly for me . Has enabled me to delete all the images from my phone so I have
            more space. I was at the stage where my device was almost full. Happy with thos apo",5,"January 21, 2024"
Nancy Moore,"It's been kinda slow but I like how I'm able to back up my pictures and videos. Just
            wondering when I'm going to get the $20.00 for downloading the app and the pictures etc.",5,"January 30, 2024"
Isabella Bryant,"easy to find photos on this app. Love the on this day whatever month or year the photos were
            taking. Great my photos are here for Safe keeping.Well Done Amazon Xphotos",5,"December 20, 2023"
wwkiki can,"Overall is good, would be more user friends if they have the button of Size to sort photos
            and video, so I can delete large size video since only 5gb videos allowed for Prime Members.",2,"February 4, 2024"
Cheryl Berberich,"Easy to use! All my photos are sorted and stored.. the memory ones that pop up to look at
            are great!",5,"February 13, 2024"
Roch Couture,"Please add function to cancel uploads of video, especially if the 5 Gb is already used.
            Having the option for pictures as well would be great.",3,"December 13, 2023"
kristy walker,"I like that it saves the pics, but I wish there was an option if which pics to save. Not
            everything needs to be around forever.",3,"December 26, 2023"
Gina Puma,"I didn't know I could do it right thru my own gallery and put it all together into a
            photobook..... lol I was so grateful that I had figured it out and i was super glad I did Bec I did lose 2
            of my baby's my cat Ludacris who I had for over a decade and he was 23 ish when he he finally Crossed that
            bridge in my hands! And my first bearded dragon Chicken Nugget I lost her while I was in the hospital and
            the majority of the book was pics of them ! And the quality was fantastic it came super quick",5,"December 19, 2023"
Nick,"Fantastic service, images retain original quality. fast uploading. extremely impressed. Will
            definitely recommend to friends.",5,"February 8, 2024"
Donna Bresky,"I like the way my pics can be categorized easily for quicker look up, I have a Lot of pics.
            I. Would recommend.",4,"January 28, 2024"
unknown user,"I like this app. But i dont know if it uploaded all my photos. I went to delete a bunch and
            then I didnt see them in my amazon photos. So im nervous to delete my photos off my phone",3,"January 12, 2024"
David Snooks,"Works great, Love watching the pictures on my device. That's my Alexa device. Most of the
            pics are from our trip to Costa Rica and our grandchildren on the beach",5,"January 29, 2024"
Simon Pearson,"Could be better. I want a daily date when my photos were uploaded so I can find particular
            images much easier.",3,"December 13, 2023"
Kyra Hoffmann,"Does a good job saving and storing photos. It is easy to share your photos across devices
            and with other people.",4,"December 14, 2023"
M. Lampos-Curtis,"Works pretty well. But even though I choose which device to upload photos to on senior
            parents. They get pictures from my device that I did not choose.",4,"December 9, 2023"
Donna Klein,"I thought it was supposed to be unlimited storage with a Prime membership but I get a notice
            everyday that videos didn't upload due to lack of storage.",3,"January 18, 2024"
Raya Shines,"Great app, my only feedback is the photos should move to another photo alot faster. Even at
            the higest speed the shuffle slower",4,"December 30, 2023"
Harry Evans II,"I really enjoy the Amazon Photo App. I love the way it presents and it also helps me edit
            out some photos I no longer need.",4,"December 30, 2023"
Kekoa R. Namahoe,"So far, the app has exceeded my expectations. I'm able to save photos that are precious to
            me with much ease. That is good for an old guy like me who is not tech savy. Thank you.",5,"February 2, 2024"
Notavegan _42,"Great app. Uploads all my photos and was a lifesaver when my old phone crashed since my
            photos were automatically saved.",5,"January 16, 2024"
Cody “Turtle Lee” Vice,"Love everything but the ads but that's a given. No one likes sitting through ads but other
            than that it's the sh#$!!!!",4,"December 24, 2023"
Joanne “jojo” Tinkham,"I like the app but I can't upload the photos to Amazon photos. It says I don't have any
            space left. I thought I had unlimited space because I am a prime member.",4,"February 2, 2024"
L T,"Simple and quick find photo, plus features on the app that show the previous photos. Enjoy
            and recommend to who have Alex Echo 5 8 and 10 for photo display.",5,"February 12, 2024"
darlene rich,"I have this app on my fire stick as a screen saver on my TV. So nice to see my parents on
            some of the pictures. Dad died 9 years ago and Mom in 2016. The pictures are very clear.",5,"January 15, 2024"
Jose Fernandez,"I need two features for this to be usable. The option to delete photos from my phone that
            have been backed up and for gifs to be supported",3,"December 21, 2023"
Monica Griffin,"I was so over Google telling me I needed to pay for more storage. Amazon saved me all my
            pics are safely in one place, and it is so easy.",5,"January 6, 2024"
Cheryl Bodo,"I love having this backup to hold my pictures but it keeps saying that it needs to complete
            download. I don't know why it hasn't completed the copying. It's a bit frustrating.",3,"February 7, 2024"
Gilbert,"Update: Still great. Google is cancelling their free unlimited high quality uploads so it
            makes sense to use Amazon photos since I'm already a prime member",5,"January 26, 2024"
Andy Payne,"Love this backup to all my photos from my gallery. It's super quick, and all images seem to
            be brighter!",5,"December 2, 2023"
Slobodan Sucevic,"App is crashing all the time, not loading images or content. Needs to be fixed.",1,"February 10, 2024"
Vatsal Shah,"Couldn't even see correctly which Amazon account is in use. Nothing in the menu shows the
            email address.",1,"January 14, 2024"
Renee “Nay” Belonga,"This is a great photo storage app. I never have to worry about losing my pics, because
            Amazon's got my back!",5,"February 2, 2024"
purplemoon1957,"This site is ok... I guess? But just because I want to send a photo to someone, doesn't mean
            that I want to ""share"" every single photo with that person... I just have to make sure that my app is not
            visible to everyone....",2,"January 2, 2024"
Ahmed Murtaza,"Should have auto delete option for backed up photos. It's a common feature in other apps
            like Google Photos.",3,"December 26, 2023"
irene Hilton,"Nice to know my pictures are safe. I didn't realize howlong it would take to download
            them...lol 11,000 plus was alot ...lol Beautiful colors it looks like to me in my photos , great app...
        ",5,"January 26, 2024"
Pat Tobin,"Very easy to use and shows photos each day for that date in the past. I like that feature.
        ",5,"December 17, 2023"
Daniel Dutton,"Can't sort, can't search, won't load menus 90% of the time. Im pretty close to paying for
            Google Photos.",1,"January 4, 2024"
Danyelle Brazell,"Easy to use and comes with my prime membership. I just wish I didn't have to painstakingly
            check each photo to upload.",4,"February 2, 2024"
S. Shawn Sandberg,"Just like Google photos used to be before they got greedy. Partner sharing isn't quite as
            good yet, but I think it'll get there!",5,"January 24, 2024"
Julie Camp,"I have the hardest time adding photos. It only sees the photos from my phone and not shared
            images from Whatsapp or other platforms.",3,"February 10, 2024"
Cassandra Delp (CarefullyCrafted),"Honestly kind of confusing to use as a way to have photos as a screen saver for Amazon TV.
        ",3,"December 23, 2023"
Joe Parker,"Works well, but it is annoying that it requires me to open it every few days to continue
            auto-uploading photos.",4,"January 24, 2024"
Bryan Buck,"Decent app could be better with different features with photos such as face recognition or
            organization options.",3,"December 19, 2023"
Nychola Slater,"I really like the daily photo feature so I can edit out old photos I no longer meed quickly
            by checking daily.",5,"December 12, 2023"
julia greenleaf,"Wish that you could get photos off your old phone with out having to sign into Google
            photos. Just sign into your Google account. Ways to receive photos with out sign into on the old phone",3,"December 17, 2023"
Kimberly Sumner,"Perfect good durable, for the most part. Lol.... My dogs fight and bite each other's collars
            so that's not the fault of the product. 😄",5,"December 30, 2023"
Thomas van Schalkwyk,"No support for this photos app which make it useless to use. You get support for other
            services,but not for this one!!! Nice Amazon!!!",1,"February 2, 2024"
lisa chavez,"Love the app, easy to use. Only con is it uploads everything. Sometimes I don't want my
            screenshots or downloads saved so I have eto go delete them.",4,"January 3, 2024"
Mone' Harris,"I have been using the Amazon Photos app for years. I can look back over my photos and videos
            from years ago and share them with my family and friends.",5,"December 17, 2023"
Nakita Pancero,"Love this app! It makes finding any pictures so easy and I love that I can log on to it
            anywhere on any device! Never have to worry bout losing a pic ir sd card again🥰🥰🥰",5,"January 5, 2024"
outtasight Sophia,"My experience using Amazon Photos is a great one, I can put all my special moments on my
            television and watch them it's the same pic on your phone but it's bigger and better love it",5,"January 21, 2024"
Graham Robert Askey,"I have been with Amazon for six months and have been impressed with the service they give as
            a appt. Keep up the service.",4,"January 16, 2024"
A Google user,"Uploads fast, reasonably priced for more storage. Haven't figured everything out yet, but
            like it so far.",5,"February 2, 2024"
Alex Campbell,"A nice app. Only thing I don't like is it keeps on asking to automatically download photos.
            I have clicked no but it asks all the time.",4,"February 5, 2024"
Jamie Wilson,"I love this app! Only 4 starts though cause when they did the update it made it difficult to
            find certain folders.",4,"January 8, 2024"
Eliza Gorecka,"I love Amazon photos because it's part of Amazon Prime. Picturetbutifly sorted as YOU like!
            I reate this photo's storage as best used.",5,"January 8, 2024"
Blaine&Timothy VasWhi,"I hate that we aren't able to import photos with location and data for information on photos
            location dates etcetera from Google and other sources like Facebook.",4,"December 11, 2023"
Justin Craine (JT),"I can't find free unlimited photo storage anywhere. So... As soon as I heard that Amazon is
            still offering unlimited vi immediately downloaded the app",5,"February 15, 2024"
Denise Reinas,"I love taking pictures of my pet's., The out door scenery & places I have been. My
            family is also included in the many pictures I take. I love it all. Thankyou",5,"January 15, 2024"
Alesia Butler,"Love knowing that my precious photos are saved. Recently switched phones, photos were saved
            and converted to my photo to my new phone.",5,"December 30, 2023"
Kelley Montgomery,"Great place to store all my photos. In today's world, we take so many more pictures. Having
            a camera on our cell phones, it doesn't take long to accumulate thousands of memories",5,"February 14, 2024"
Andrew Brainerd (Big Dawg),"Great for video editing, specifically filtering videos plagued by low light and color huge
            back to an enjoyable viewing experience",4,"January 29, 2024"
Jennifer Estes,"I love seeing the memories I have created with my family. It's easy to use & access.
            Like most Amazon things, I'm happy with this app.",5,"December 16, 2023"
James Watt,"It's a great way the app collates all the photos by the way of dates people's faces and many
            more. ""Great App""no",5,"January 25, 2024"
Peter James,"This app is amazing. It takes a while to upload your photos. Obviously this depends on your
            wifi speed.",5,"January 14, 2024"
Miriam Lee,"Easy, convenient, and you can find anything . Most of the time prices are pretty good. you
            don't have to worry about going to the store to store everything you need. You find it in Amazon. Thank you
        ",4,"December 6, 2023"
Lucy Green,"Great app, excellent and easy back up, shame more storage isn't available for videos via
            prime.",4,"January 30, 2024"
Montebebe75 Hutchinson,"I didn't know this app was available with my Prime membership. I absolutely love it that now
            all of my pictures can be stored.",5,"January 21, 2024"
Jason Moore,"Cannot rate this app enough ...keeping all my photos in one place and not being bothered by
            certain apps to keep or to buy more storage for any extra",4,"January 25, 2024"
James Preve,Extremely Easy to use. And efficient. Exactly what I expect from Amazon software.,5,"January 3, 2024"
Erin Marion,"Love this app!!! Unlimited photos!!! Love it ❤️. I'm glad my photos are staying put, and I
            can find them now. Unlike with Google 🙄.",5,"January 22, 2024"
Matthew Cox,"great app i love it. Very efficient and useful to store my photos and videos. And I love the
            way the new features operate.",5,"December 30, 2023"
Latten Williams,"It's quick The pictures are clear and crisp they go right to the photos securely I can
            easily access and do what I want to do with them Thank you",4,"December 30, 2023"
Kathy Skaggs,"I'm tired of getting told my stuff will arrive the next day and then getting it 2 to 3 days
            later. But shopping Amazon is so convenient.",4,"February 11, 2024"
Melissa Vaughan,Easy to use and I love that the date range is visible to locate specific pictures.,5,"January 25, 2024"
Donna Kelly,"I like having all my photos easy to find. With three young children. It's nice to be able to
            look back over our fun times.",5,"January 13, 2024"
David Ebling,"Extremely slow, ugly and glitchy interface. Google photos is much better.",1,"January 4, 2024"
David Innes,"Pictures! Good way to store your pictures, videos less so. Won't play anything over 20
            minutes so deducted one star.",4,"December 10, 2023"
Elham Mazzawi Hajjar,"Sorting, categorizing or organizing photos is missing and will be nice to have in this app.
        ",4,"January 25, 2024"
Sheila Chapman,is great just needs more storage space available,4,"April 2, 2024"
Susan Simmons,"So far I really enjoy Amazon's photo app. Easy to use and it keeps all my photos organized.
        ",5,"December 29, 2023"
Cat Turner,"Wonderful 👍😊 I am thrilled with the space to keep everything I choose. Thank you. Amazon
            Photos have you on all my Android phones and my tablet.",5,"February 10, 2024"
Vivienne Dalton,"I take loads of photos . My mobile was constantly full up to take more . So it's great to
            store my memories on Amazon Store .",5,"December 27, 2023"
Laura M,"Why can't I search people anymore? Hate that Amazon turns good things bad 👎 it was a very
            good app, as was the music until greed or mismanagement.",2,"February 10, 2024"
Cassandra Davis,"Love the memories it brings up. I Love the storage for free. I need to research all the
            options but so far so good!",5,"December 26, 2023"
J VM,"Found some other girls naked pictures in my account and Amazon's response was ""it happens"".
            Figured out her name, address and workplace within 1 hour... Deleted the app as it's not secure!!",1,"December 20, 2023"
veronica stork,"Love it I was loosing so many photos due to photo storage full. Now they are all safe with
            Amazon photos.",5,"February 8, 2024"
Lixi Frandsen,"It is wonderful to have a second location backing up photos as we have lost photos before
            and been devastated.",5,"February 12, 2024"
Manny,"How is people search not available in my area? But I can search faces on Google photos.. I
            like that it's free ... for the moment.. but this needs to get added",3,"February 11, 2024"
Leigh-Anne Dunn,"Hard to connect and use. Should make this more simple. Pictures don't fit echo show, too
            small.",3,"January 19, 2024"
Shelley Chandler,"Really great place to post your photos with cloud backup. I love the daily memories aspect.
        ",5,"January 30, 2024"
Chris Le Manquais,"Keeps my photos safe....did think it was just photos & not videos too but keeps them too
            but obviously uses up storage space !",4,"December 9, 2023"
Alex Beaver,"Awesome! Saved my booty when my phone was lost. I got a new phone, logged in, and had all my
            photos. Thank you Amazon Photos!",5,"January 25, 2024"
John Knights,"Great app...like how it sorts the photos. Now if it could put all my BRUCE THE MOOSE in one
            place, as he's been around...even Papua New Guinea 🇵🇬 but loves Australia.",5,"December 21, 2023"
XXX XXX,"Nice app. Works great but need a way to add captions to your photos. That feature would make
            it a 5 plus star app.",4,"February 15, 2024"
Desmond Boyle,Easy to use and a great place to keep photos. Need more video storage though.,4,"December 16, 2023"
cinthia007,"Free storage if you have prime, but photos don't always upload automatically, it is slower
            compared to Google photo app",3,"February 8, 2024"
SteveG Wilson,"The latest version doesn't let my photos rotate when I turn my phone, it rotates for a
            second, then takes me back to the daily collection",4,"January 18, 2024"
Jeff Smithson,"Just when you think you lost important photos, you remember that you have Amazon Photo app,
            then you find your missing photos. Thanks Amazon",5,"December 20, 2023"
Chrstn Ptt,"Some key features are missing, but it is included for free with amazon prime so meh.",4,"December 16, 2023"
Nicole O'Bleness,"Good for back-up. Wish it would auto-backup without having to open the app to start the
            backup.",4,"January 22, 2024"
john whitelock,Very handy quickly running out of free space though 😱,5,"March 27, 2024"
Dale Hazelton,Seamless access to my photos on my phone and computer. Easy to share via text as well.,5,"January 17, 2024"
Richard Wallis,"Great app. Integrates seemlessly with Echos across rooms. This displays my families best
            photos across the house. I always worry about backups and this is a great solution with lots of free
            storage. The feature to sync photo folders on a pc means that work flow is reduced and I can access them on
            my phone. Family vault feature is a stroke of genius and means I can share photos with extended family very
            easily. All this and so simple to use. All the stars.",5,"July 6, 2020"
Quiara Brown,"I was told I had unlimited storage for photos... but now I get a message that says storage
            is full... SMH... #Pointless",1,"January 3, 2024"
Lori Fruchey,Love having the pics on Amazon. So easy to just click and order them. Very convenient.,5,"January 3, 2024"
Jason Simmonds,"Very user-friendly, UI is simple & intuitive, well-done overall.",5,"December 14, 2023"
Da Wi,"Anything amazon is a zero star.. now more ads everywhere on prime...canceled after decades
            due to ads on every amazon prime show..screw executives who want us to pay them to watch ads who are also
            paying them to force ads on us..Uninstaller immediately",1,"January 6, 2024"
Janiece Brown,"Love the amount of storage space and the ability to make albums My memories are so important
            to me, I love that this app brings up my memories of people and places. 😊",5,"January 20, 2024"
DoBe KenoBe,"Good App but its anoying that the app sometimes enables the option for automatic picture
            sync when it should be deactivaded.",4,"February 15, 2024"
Anfänger Noob,"Took some photos and eventhough under default camera folder, cannot see them. useless.",1,"January 16, 2024"
Vickie Isabella Laurie,Not so much user friendly when trying to find only videos,4,"April 27, 2024"
Joan Herbert,"Took awhile to get both my phone and my husband's phone to auto synch pictures. Ordering
            picture book recently was easy.",4,"January 12, 2024"
