user_name,review_description,rating,review_date
Simon Wolfberg,"This app is awful, really confusing, It's not clear what photos will actually showon your tv
            screensaver, for me it cycles all my business reciepts instead of the family photos that I created a seperat
            folder for, and is the only folder selected to sync nd upload. You would think Amazon would have the
            resources to create user friendly experience across their platforms.",1,"November 18, 2023"
Cascadia LOVES Anthem,"EXTREMELY CUMBERSOME! The app just ""add"" without any logic every picture on my phone as a
            screensaver. It doesn't matter if I have a picture of boogers (don't want that as a screensaver) or a
            picture of a mountain (I want that as a screensaver, but not the picture of the boogers). You have no delete
            button, either here or on the firestick app, and if so it's very confusing on how to get to it! Now I have
            to find out how to remove these screensavers I don't want, they're permanently on my tv!",1,"February 21, 2022"
Tarra Sams,"I really like this app they save photos that I forgot I had from 15 years ago. I'm very
            satisfied with Amazon Photos appð",5,"January 30, 2024"
Steven Jensen,Easy and automatic!,4,"April 22, 2024"
Lee Hines,"Update: I just lost thousands of pics because I thought they were safely backed up on Amazon
            Photos. They were NOT! So unhappy with this app. App uploads some photos then hangs, typically showing 2
            photos remaining. And there it sits, draining my battery dry. Tried deleting the app and reinstalling, but
            had the same results.",1,"April 5, 2022"
V. M. K. 3,"Catch-22 on trying to just opening up and using app, just keeps having you sign-in, and
            answer notification that yes it you ... But the app has no follow through... You return to app to use, and
            it will not open, it asks you to sign in ... Catch-22 with never ending loop! Either a programmer is asleep
            and their head laying on keyboard messed app up, OR Amazon does not really want us to enjoy a membership
            perk of free photo storage and had made it so you can not even get into the app ... ???",1,"June 29, 2022"
Sandy McKinney,"I LOVE this app and highly recommend. Also Ive seen other reviews saying that if you delete
            photos from this app that it deletes it from your phone and thats NOT TRUE. Its all in how you set it up. If
            youre deleting a photo from the app it asks you if you want it deleted just from the app or from the phone
            and the app. I even have it set so that all of my photos automatically upload to the app as soon as I take
            them.",5,"February 17, 2021"
A Google user,"Photos automatically get loaded on Amazon, Google, my OneDrive ... I shouldn't lose anything
            ever again. Amazon is the easiest to use, I never even think about it, it just happens, and I can set up my
            folder for my TV so that when it times out, it shows only the photos I've specifically said it's OK to
            display on the TV.",5,"July 22, 2019"
Bridgette Robinson,"Been having issues with my phone battery draining super quick the past few days ans had no
            idea what could be happening. Looked into app and battery usage and found that 32% of usage was coming from
            the Amazon photos app ON BACKGROUND USE. I signed up to try it since I use a lot of the Amazon services but
            I think this one is gonna be a no for me. When it's draining almost a third of my battery a day with 1
            minute of active use, something is wrong.",2,"January 27, 2022"
Kevin Scheel,"I have some family pictures that have a lot of sentimental value that I appreciate on a
            screensaver for phone and fire stick use!!!!",5,"December 20, 2023"
Sean Galdo,"I downloaded the app with big hopes of being able to order prints, as this is listed as a
            feature. But either the feature has been taken away or it's so well-hidden I can't find it. No mention of it
            anywhere. The app is very frustrating to use with apparently very little functionality. 2 stars for the
            unlimited photo backup (which I pay for as a prime member). ð¤·ð»ââï¸",2,"July 19, 2023"
Tiffany Bischof,I love being able to save my photos on the cloud :),5,"April 17, 2024"
Sanshit Sharma,"The app is fine overall. The biggest issue I have is that it displays all pics and vids that
            it detects, irrespective of whether the folder is backed up or not. Doesn't allow me to customize the
            folders that I want to see. Additionally, there are very limited options for editing pics.",3,"November 25, 2021"
A Google user,"Promotion filled mess. Instead of the nice clean photo backup tool it markets itself as,
            this is like a sleazier replacement for Google Photos. Spams you with notifications. Weird dark patterns to
            get you to buy promoted photo products. Randomly discovers photo folders to upload, a week after install,
            that were THERE ALL ALONG. You should be able to manually select these up front and be done.",3,"April 9, 2020"
diane nash,"Such a fun way to display your treasured family photos. I know my photos are safe on Amazon
            photos. Xx",4,"January 12, 2024"
Maya,"Good app for just as it says, photos. But with a prime account you get limited video
            storage. Along with the fact that you have to manually scroll through all your downloads and screenshots and
            camera roll photos, instead of just organizing it by your phone's automatic folders. Which would make it
            much more convenient.",3,"September 14, 2021"
Nilsa Lebron,Loading photos is easy and doesn't take too long. Photos appear clear.,5,"January 24, 2024"
alex forbes,"It's not a clear app to navigate. It took me 5 min to find out how many photos I have...
        ",4,"March 11, 2024"
A Google user,"I have had issues with upload since I got the app. There are still 3000 photos on my phone
            that it hasn't uploaded. When it tells me to see photos from years past, they're always grayed out with an
            error symbol over the gray image. I'm not really sure if the app is working at all.",1,"March 25, 2019"
Diane Mousa,"Awful new version. I'm not able to find anything with any amount of ease. I uploaded a video
            today and used the link to create a QR Code that didn't work. Now, I can't find the video that I uploaded
            but I still have the QR Code. I would have been far happier with a simple File Explorer. Bubble buttons
            don't work. 3 ways to get to video but only 2 work & no video from today. Why would I click the Amazon
            logo? That is so not standard! Out of frustration I clicked it & a not helpful page displays",1,"December 29, 2022"
A Google user,"Pretty good image backup service. Could be easier to find, select, and organize photos. Not
            easy to tell where images are stored. Ability to add titles or descriptions would be useful. Needs to
            improve search abilities. Reasonably quick upload/ download is nice.",4,"November 27, 2019"
Stuart Davies,"With photos waiting to upload, App displays ""Waiting for WIFI"" message even though the
            ""upload using mobile data"" option is enabled. Only allowing Video upload on WIFI and not while using mobile
            data, is an out of date use case as modern phone tarrifs now include unlimited mobile data. After waiting
            years for fixes to these issues, this year I cancelled my Amazon Drive subscription and moved to 1Tb
            OneDrive storage as the Microsoft App doesn't have these issues.",1,"October 27, 2022"
James Billetts,"Since the update, I can no longer upload images. It says I have no connection. Funny, as I'm
            writing this review on the same device. The new design is fine as I had an iPhone up until last month and
            was used to it. Please fix the connectivity though since I can no longer upload pictures.",2,"November 18, 2022"
Amelia Carter,"Good choice of filters for editing, but glitches and edited photos ""disappear"". System for
            photo organization is not user friendly, often have trouble finding specific photos I want to view or print.
            Ordering photos is extremely easy and reasonably priced, but takes a long time, compared to other Amazon
            services.",3,"December 16, 2020"
A Google user,"I really enjoy seeing memories of my pictures pop up so I can look at them or share. I also
            like being able to store my pics on Amazon in order that I will not loose them. Also it's an easy program to
            utilize, and I can use any Internet connection or someone else's CPU to access my pics & show them to
            friends on their Computer. It is Cool!",5,"January 9, 2019"
Karen Leftige,"My cell phone is old. Getting a new one soon. Sometimes the resolution stinks but our
            grandbaby is still perfect. The pictures are nice getting them so fast and easy. Great prices. Must mention
            2 photos damaged by water. Envelope got wet. Amazon never responded to me or resent me new ones. I wasn't
            happy with that. I had to reorder and pay again. Not thrilled. Ive purchased 4 canvas pictures they are
            great quality. Price average.",5,"April 22, 2022"
Brad Marion,Great edit modes...good stuff..two thumbs up,5,"April 1, 2024"
Paulette Vocu,Great quality and easy access,5,"March 20, 2024"
Derek,"Bad UI and frustratingly buggy. Uploads simply do not work correctly. The app would not
            upload at all until uninstalling and reinstalling twice. Then, it allowed a handful of pictures to be
            uploaded and just stopped again. Will not upload any more even though only 9% of online storage is being
            used.",1,"December 3, 2022"
Dylan S,"They updated the app recently and for the life of me I cannot figure out how to view the
            pictures that are already on my phone so I can upload them to Amazon photos using the Amazon photos app.
            Since the update I have to select them in my phone's gallery and share them with Amazon. Edit: Figured it
            out. Click the ... And select upload manually.",2,"December 8, 2022"
Zukhra Nazipova,"Used to love this app, but recent update made it useless. I cannot delete pictures from my
            phone through the app anymore, cannot see what's uploaded, what not. Waited for a while if they are going to
            bring the lost features back,but looks like it's not happening. Looking around to move to another cloud
            storage now.",1,"April 18, 2023"
patricia dornbrack,"I love the Amazon photos app! My photos automatically upload to the app and whenever I want,
            I can get on the app, select photos, and order the photos all in one place. You can order photos, customize
            cards, make photo albums, canvas, and more! All at a fair priceð",5,"November 19, 2022"
JustSomeGuy,"This was my go to, prefered photo app for everything photo on my phone. Sorting, editing,
            notating, sharing, and uploading. They have eliminated all that functionality other that uploading. It is
            now almost useless. And making me consider stoping using Amazon phote services maybe even my prime account!
            Its garbage!",1,"November 20, 2022"
Ian,"I Give This A 2 Star. Please Fix The Update On December 2010 To December 2023. The Storage
            Is 77% Used. I Opened This App For A Second. @Account
            ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥ð¥
            The Account Has Been Created. And It Worked.",3,"December 22, 2023"
Metallized 007,"My credit card had fraud charges from some game on Amazon. Of course, I disputed these
            charges. Amazon disabled my account, and I have been trying to get it back for over a year, but Amazon
            customer service is a joke and kept giving me the runaround. I lost all my photos. Years of photos gone,
            pictures before grandma passed away; I doubt I will ever get back. I highly recommend you look elsewhere to
            back up your photos!",1,"September 3, 2021"
A Google user,"Terrible. I wanted to upload a select few photos to use on my Firestick screen saver. It
            will not allow the uploading of select photos, but immediately starts uploading all of your photos and
            videos. I do not want them having all of my family photos, but ten or twenty photos of our pets for the
            screen saver would be great.",1,"December 1, 2019"
Truth Seeker,"DON'T USE! LOST ALL OF MY VIDEOS OVER 10 MINUTES, THEY WON'T PLAY AND I ALREADY DELETED!
            Plus no option to automatically delete from device after upload or filter to only pics not uploaded yet-
            huge pain! Everything else is typical photo storage app, except many others have an automatic delete option
            and can filter uploaded/notuploaded images. Thats the whole point of using the cloud, so be aware - mega
            company Amazon has the most basic photo storage app available that will limit your videos!",1,"July 10, 2022"
Amy Cox,"So far it's working out great... Possibly better than Google... Definitely Still satisfied
            ð",5,"May 14, 2024"
Maya Charge,"Every time install the app doesn't work tried once tried again have waited all week again
            and no changes said downloading photos again has had all week again and nothing have deleted app before just
            thought would try again with the assistance of wifi. I do not know why this app hasn't worked and nothing
            has turned up in there from last efforts either. I wouldn't install for mobile safety and will continue to
            find other ways of storing photos elsewhere. Amazon seems better shopping & movies only.",1,"December 10, 2022"
Audra Nichols,"It would be great if the most recent photos would be at the top of the albums when you add
            them. It is frustrating scrolling to the bottom of hundreds or thousands of pictures to see the most recent
            photo. And if this ever gets fixed, I hope my albums correct themselves by date!",3,"March 24, 2021"
Dana D.,"The app was working. I don't know what happened. It doesn't work at all. All my photos are
            gone. I contacted support and nothing they did worked. The app was updated and lost all my photos. Now I
            receive an error message.",1,"April 27, 2024"
A Google user,"I was really hoping to use this app. The features look and work fine. BUT, the drain on my
            phone battery is totally unacceptable! My LG V30 normally will last a couple days without recharging.
            However, since installing Amazon Photos the battery barely lasts 8 hours. I just looked at the Battery
            section in the phone settings, and Amazon Photos has used 71% of the battery just in the last 7 hours! I
            have now uninstalled the app. Hopefully, Amazon will fix this issue soon. It is a great idea and a great
            service for Prime customers. But, as it is now, the app is completely unusable.",1,"March 12, 2020"
Kyle S,"I've been an Amazon Prime user for many years. A few months ago, Amazon decided to abruptly
            lock my Amazon photo account, (which is PART OF the Prime agreement.) I investigated this at great length
            with many Amazon representatives. They refused me any access to my photos, due to a ""failure to comply"" with
            their terms of usage. They WILL NOT tell you, in any way, what terms were violated! READ THAT AGAIN. They
            have the right to delete all of your photos with absolutely NO explanation to you.",1,"July 6, 2022"
M Khan,"Very easy and efficient to use. Uploads photos from device very quickly and automatically.
            Only thing I don't like is telling it not to upload certain photos from certain apps which it doesn't always
            follow so I have to go into Amazon Photos and delete what I don't want to be there",4,"April 11, 2021"
A Google user,"I had to uninstall this app. I was excited to get it as I've run out of memory and VZ keeps
            asking me to buy more. But this app keeps trying to upload my pics but seems to start over every day! It
            would get so far and then say loaded 0! And it used up my battery like crazy! My phone never goes dead in a
            day, but with this uploading every day, my phone was practically dead in a couple hours! I finally have up!
        ",2,"December 25, 2018"
Lace Queen (Lotus),"I haven't really played around with this app. I DO LOVE the backup/storage, but I can't get
            to it to post pics like when I'm on fb. So pry just an error on my end with my cheap phone, so I'd have to
            stay neutral at this point and say three stars, but mostly a five star from what I've figured out etc. Still
            need to play around a bit! ð¤©",5,"March 9, 2021"
Justin Young,"They modified the app and now only photos you have uploaded appear in the feed. To see in
            uploaded pictures have to work through several layers of menu. If you are going to automatically have the
            app upload everything that is fine but I have work photos I don't want in Amazons systems.",2,"January 27, 2023"
A Google user,"Perfect except for one issue. Unlimited original res. photos for prime members is what
            separates this service from it's competitors (Google Photos). However, limited video backup prevents this
            from being used exclusively. Google allows unlimited backup of high res videos rather than simply capping
            original res. video capacity.",5,"January 5, 2020"
Karen Salaway,"I like Amazon photo app because it saves my pics to the cloud, but doesn't delete them from
            my phone gallery like google does.",4,"February 3, 2024"
Weird World,"So far so good. I came from Google photos and while it was good I ran out of space quickly.
            Comparing the prices, I'd say Amazon wins for me as it's unlimited photo and extra space for ð· is cheap!!
            Auto upload works well and isn't as intrusive as google was. I don't even know it's happening, which is a
            good thing.",5,"August 18, 2021"
Cheryl Jernigan,"I really enjoy having all my photos rather I change emails or what not. The photos have
            great quality as well",5,"February 8, 2024"
Berenice,"Nice to be able to store pics n delete from Google photo storage takes most of my Google
            account n this app is unlimited as long as you have a active prime account",5,"January 24, 2024"
JESSICA RABBIT,"Frustrating. It glitched when I first installed it. I had to uninstall. Then install again.
            I have gone into manage folders. I only want it to download from one album but it still downloads from other
            albums. Plus it's been showing the same 5 photos for a week. When it is going to rotate. I have put a bunch
            of other photos. I gave it 2 stars cause I guess it is showing some pictures.",2,"August 4, 2021"
A Google user,"overall easy to use, upload times are longer than Google for whatever reason. My biggest
            issue is that there is no way to filter uploaded from not uploaded photos. I have to dig through hundreds of
            photos looking for one that has a small, hard to see cloud at the bottom of it to know if I've missed
            uploading any photos that I want uploaded. Very frustrating. Simply ad an option to filter uploaded from not
            uploaded.",3,"July 14, 2019"
J Taylor,"I started using Amazon Photos in 2011 and I have my phone set to automatically upload my
            photos to the cloud. It's so nice to have the last 10 years of photos available to see or download any time!
            It's best to set up automatic uploading so you don't lose your photos when you change phones.",5,"June 9, 2021"
Ailyn Varela,"DO NOT USE. I downloaded this app to store my pictures and as it started the syncing process
            it started deleting photos from my phone. When I noticed it was doing this i stopped the upload and it still
            somehow deleted all my photos from my phone and only some uploaded to the app. The photos are nowhere to be
            found. I even downloaded disk digger and since the photos weren't physically deleted they're nowhere to be
            found. Lost all my child's newborn pictures. Currently have a case open with Amazon",1,"July 28, 2021"
A Google user,"I love it especially since I have unlimited with Prime. My only issue is I want to be able
            to transfer my photos from Google Photos to Amazon, but there isn't really an easy way to do that. If they
            made it able to access and collect photos from other platforms like Google Photos does that would be
            amazing!",5,"February 6, 2020"
Edward Jimenez,"I really like the app, but I cannot rate it higher than 3-stars because the servers
            sometimes are unreachable. Also, when an upload fails, it appears to restart from the beginning instead of
            continuing from a checkpoint the next time the app reconnects. These are simple things that can be fixed
            easily.",3,"August 26, 2022"
Jessica Lightner,"I wish I could give 0 stars. The app worked for 1 day and then malfunctioned. Somehow, all
            the pictures in my phone are now gone. I have no clue what happened.But the day I noticed the app wasn't
            working, is the same day I noticed all my pics, screenshots, EVERYTHING is gone. I am so upset. And,
            Everytime I open the Amazon shopping app, I get a pop up thing saying Amazon photo is not working. I am so
            freaking annoyed right now.",1,"April 28, 2020"
A Google user,"Absolutely the best photo app. Syncs every thing so all photos are available everywhere on
            anything. Whether your pics are on the cloud. You IPhone, android, any kind of tablet , fire stick, or
            anything else you have, your pictures are availability to do whatever you can dream up to do with them. And
            for the low cost of Nothing. It's amazing, awesome even. Everybody should download Amazon Photos and start
            using it right now, if for some reason you don't use it already. Just Do It.",5,"February 17, 2020"
Sandra Dabney,So easy I have had NO problems with the app. It's automatic and carefree.,5,"January 12, 2024"
Tom H,"Absolutely shocking. The whole is enough of a rip off as it is with every single app
            including this one demanding you pay for more storage when I have over a Tb of storage on my phone. I just
            want a single offline app just to save all my photos for what my phone can hold itself....that's it!
            Charging for extra online storage is a joke also but I'm not after extra online storage Just...an app that
            saves all my pics and videos with no prompts unless the phone itself is nearly full.",1,"October 29, 2023"
A Google user,"Disappointed. I am a Prime member and thought this would be a good way to view photos that I
            and my wife can upload and easily access. 5 minutes in and I've deleted the app. Even though I've got auto
            upload/ backup turned off and went through all my photos to choose which to upload it decides to upload
            everything including photos, screenshots, videos etc. I'll stick to Google Photos.",1,"April 12, 2020"
Mouhamed Niang,Great app for storing photos. Wish there was more room for video storage.,4,"February 4, 2024"
A Google user,"Freaking annoying. I don't like it at all, it just wasn't a good app. I think it would have
            been better if I could choose what I want uploaded but it didn't give me an option and it just started
            downloading like crazy. I quickly deleted the app off of my fire stick and uninstalled when I realized that
            it just kept downloading, I'm hoping it's not doing it anymore but I don't know. Maybe if they tweak it to
            fix that problem it'll be better.",1,"December 29, 2019"
Angel Fitzwilliams,"This app is terrible since you made all the changes. You can't share to the app from Google
            photos to do editing and it doesn't automatically upload anything except what you actually take with your
            camera. Go back to the old Amazon photos. Everything that was great about it is gone. If I could give it
            zero stars I would.",1,"October 31, 2022"
Brandie Voges-LaRoche,Experience with the both of them outside before she can just call,3,"March 24, 2024"
Cyndy Buiniskis,"December 2022: updating my 5 star review to 1. Amazon took a fantastic app and turn it in an
            almost unusable and totally frustrating piece of junk. I have to look for something else, this is terrible.
            And it was the main reason I've kept my Amazon Prime account for a couple of years now so that might be
            going by the way side as well.",1,"December 24, 2022"
Sue-Ann Harris,"Love this app it has all my pictures in one spot I can print them when I want and I don't
            lose them.",5,"January 8, 2024"
Tracy Hunt,"A great facility although a little frustrating that organising photos into albums doesn't
            move them from the main photos list. You have to keep scrolling back through all of your pics to get back to
            the point you left off each time you save pics into an album. Deleting pics from the photo list removes them
            from your albums.",4,"June 11, 2021"
Michelle Sunderhaus,"The app used to make it easier to determine which photos have been uploaded already. Now I
            have no idea what is or isn't already on the app. Granted, before the update, if you selected a photo that
            was already uploaded, it would take away the upload icon, and it was a bit of a pain to try to figure out
            which one was preventing you from uploading the rest. I wish that you could choose photos and the app upload
            all of the photos that you selected, but not duplicate the ones that you already have.",2,"March 9, 2023"
A Google user,"very easy to use, sync up with your phone, tablet, Amazon fire stick, and computer
            effortlessly. i upload photos to a folder when i want to add to a photo gallery i created in Amazon photos,
            and the new pics show up when the screen saver gallery plays on my fire stick. it's really cool!",4,"August 10, 2019"
Jarvatius,Nice. If you have prime you get unlimited storage. Easy to upload and organize albums,5,"December 29, 2023"
Sharee Khaldi,"I deleted photos in the amazon app, which it clearly states, IT WOULD NOT DELETE FROM THE
            DEVICE PERMANENTLY. BUT IT DID. all my photos are gone from my device and I cannot find how to get them
            back. It's not in the trash folder like the help section states. This is absolute garbage. I lost
            irreplaceable photos. Fix this now!",1,"December 27, 2020"
Mike Timmis,Great to know all my pics are automatically saved,5,"May 11, 2024"
ShaniaLynn Joseph,Easy to use and great for extra space,5,"March 24, 2024"
Jon Schafer,"Unlimited full resolution photos is a fantastic perk of being a Prime member! However, it
            would be very useful if the pictures retained location information. From what I can tell, none of that
            (i.e., lat/long) stays with the photos or videos once uploaded to Amazon Photos.",5,"September 20, 2022"
Carl Dawson,"Nice have every photo backed up, easy to get to, and easiky sharable.",5,"December 26, 2023"
Laura P,"Have had this app for a while and worked well - it suddenly then wouldn't connect and now it
            can only find 4 folders on my phone. It's got all the permissions it needs. None are the folders I actually
            need to back up. Extremely frustrating. There are no photos on this device - yes actually there are
            hundreds.",1,"July 17, 2021"
Bren Irwin,"It's no Google photos - yet, but a great alternative! Given Google killed off unlimited
            storage and Amazon offers unlimited photo storage if you have a prime membership, it makes having this app a
            no brainer. It's definitely not feature rich, but I expect more google photo like features will find there
            way to the app.",4,"December 7, 2020"
Lee Carey,"This app could be so much more. It needs a much better sorting and renaming naming and group
            naming option. Should have a better folder option and a much easier system to keep private pictures private.
            Options for for adult content including sex and violent or disturbing images to be automatically hidden from
            main pages.",3,"February 17, 2023"
William Glade,"The new app is the worst. Can't find family vault which is the only reason I use this app.
            TERRIBLE UI, unintuitive, zero ability to search or navigate easier. Very rarely do I go out of my way to
            rate something negatively on Google Play, but this app was annoying enough to compell me to do so. Would
            give 0 stars if I could.",1,"January 10, 2023"
A Google user,"Default screen saver for the fire stick is a scroll of my entire Amazon photo repository?
            Not all photos are meant to be a screen saver. Lol. Seriously thats a horrible privacy settings. Yes. It can
            be turned off. But as a user I should decide when my photos are shared!",1,"December 30, 2019"
Jose Javier AR,"I like this app but has several bugs. One of them is if you unselect one folder to avoid
            backup it (for example Whatsapp folder) this folder photos continue uploading. PD: I think that a usefully
            feature is select folder upload coniditions( always, never or only upload photos where a face match with
            others phone face photos db). For example, you don't want to backup Whatsapp memes but you want to store a
            family photo sended Grear app but it must be continue developing ð",4,"September 26, 2021"
Ricg,"Nice when you want to move photos out of phone,and been using since 2022",5,"April 6, 2024"
AJ Botel,"Good so far..... Update........still working great for me. Keep in mind and be accurate when
            you request something....the devil is in the details.",5,"February 20, 2024"
Alex Fodor,"The last update is an absolute disaster. The uploads stopped working and the app keep
            retrying to upload but fails. Also I'm unable the open older photos that have already been backed up ages
            ago...keep saying that unable to load them or something went wrong. Have contacted Amazon but didn't hear
            from anyone yet.",1,"November 27, 2022"
Morgan Cascio,"I don't have to worry about back up my photos anymore! They are automatically backed up
            seconds after taking pictures. I have also ordered prints very easily and the quality has been great! I used
            to always order pics from Walgreen and I always had problems with them, but with this, I haven't had one
            complaint!!",5,"May 21, 2022"
Danny Silva,"It's very detailed, n so easy 2 use. I Loâ¤ve it, so I definitely give 5 ððððð's. Keep
            up the excellent app.",5,"February 2, 2024"
Simone Leggiadro,"Probably one of the worst app ever. The previous Amazon drive was much better. The
            navigation inside the app is very confusing making difficult to find your photos. It's different from the
            other photo apps and more ""original"" but it doesn't work. You can't even access the folders you have created
            before on the drive but only have albums which are again not as much intuitive and difficult to make.
            Honestly I use it only because I already have the yearly prime account",1,"July 31, 2023"
A Google user,"It's great that prime members can upload original quality photos... but the upload
            functionality on the app seems to be semi broken... my internet connection is pretty fast but it seems like
            it will take days to upload a few photos from the phone... I'm pretty sure it should only take 1 min max per
            photo on a slow connection... and I would have about 10 photos but it will take a day or 2 sometimes 3 for
            it to be uploaded... and yes... I am connected to wifi... it's pretty frustrating",3,"October 15, 2019"
Matthew Nordtvedt,"This is garbage. The people he signed off on this should find a new line of work. Can no
            longer share photos by day, can no longer see what photos gave not been uploaded to know which ones too
            upload manually, the first time I opened the new app it uploaded everything on my phone (3700+ items) it
            didn't upload right away after taking pictures... This is a broken app. Time for a rollback. Update:
            Auto-upload function doesn't work. Says to manually upload. But which ones...",1,"November 18, 2022"
Jason Song,"There are a few features that I would like added. Add tagging to photos already uploaded,
            currently you have to download the photo, add the tagging and then reupload. Also I cannot keep the setting
            of sort by uploaded date. Each time I go back to the main page I must change this setting to see the picture
            I am looking for. I still like the ability to keep all my photos at full resolution and the auto syncing
            from my phone.",4,"June 21, 2020"
Barbara Dominguez,"I was given an Amazon device as a gift, so I'm slowly transitioning over from some Google
            apps to Amazon. Not all of my pictures transfered over...which is fine because Google photos is still needed
            for somethings. I would like to be able to archive some photos that I want to keep..but not be right in
            front of me when I open Amazon photos",4,"January 7, 2021"
David Dixon,"This app used to be good, but recent overhaul update has made the UI difficult to navigate
            and removed some essential features such as being able to delete photos from phone storage. It's now
            impossible to know which photos have been uploaded without checking in multiple places.",1,"January 3, 2023"
Philip Roney,Upload could be easier. I wished it let you export from other apps like Google photos,4,"January 14, 2024"
Vick,"What a great app, not only to have a safety backup of all my photos, but also to remember
            things that happened. They have a feature, ""on this day"", that shows me all the photos taken today during
            the last years, makes for some good trips down memory lane! It's also super easy to use, and you can search
            the photos by category, theme... Not to mention that you have endless storage for photos, which makes this
            my favorite app, much better than Google photos!",5,"September 20, 2023"
S Guess,"I do not like that it auto downloads photos right off thy get go. One should be able to
            choose the photos to upload. I've turned off the auto upload and it continues to keep uploading. There
            should be a cancel to stop it as well. I will not be using the app in the future as it is inconvenient.
            Remove auto upload as not every photo in one's phone needs to be saved to be accessed by others or an app. I
            wanted this for my landscape and art photo uploading not my personal photos.",1,"May 28, 2022"
Christopher Bixby,"Not too happy since the last update I cannot access the app I log in and then get logged out
            right away. I never had this issue using my phone or the app in the past but now it's getting rediciulous
            because now I can't even access my pictures and videos I have saved there. This now sucks because I had
            stuff that my kids did there and now it's gone or locked up and no idea how to get it back fix the issue
            please.",1,"November 16, 2022"
jeff fitzpatrick,I love it. Thanks for helping me with keeping track of my photos.,5,"April 2, 2024"
Mark Taylor,"I declined to upload automatically and the app upload anyway so I guess I have delete
            hundreds of pictures that uploaded automatically since August manually or delete the app?",1,"January 12, 2024"
MoonLight,"I love it, I wish we could get my space for videos",5,"March 24, 2024"
Bill âthe_beet_farmerâ,"Terrible. Total junk. Tried to upload a video. It wants to force me to wifi. It wants to
            Auto upload everything. I don't want everything in the cloud. I chose no use mobile. My mobile phone plan is
            way faster than my home wifi. It ate up my battery in an hour and Half. Kept pausing and restarting, saying
            complete. Then it would start over. I'm thinking this is so bad I'll just cancel my photo video cloud and
            pay someone else. They're raising the price, Im pulling the plug.",1,"August 25, 2020"
Erica Reberg,"I like this app a lot. It's easy to use, but their new upgrade took away a feature that I
            really liked. I could delete photos on both the app AND my device through the app before. I loved that
            feature but now it's gone and I have to go through the photos on the app AND my cellphone. Not a fan of
            that. It needs to be fixed.",3,"August 11, 2023"
Tony Greenwood,"Annoying recent changes. I only use this for auto backup of photos and sometimes I use the
            hide photos feature for some I don't want to see when browsing. Now if I hide photos there doesn't seem to
            be a way to get at them again like the old version. I can get there from the web version but it should be
            possible in the app as well.",2,"June 21, 2023"
Saad Alam,"Overall, it's a decent app. It sometimes gets stuck uploading and then requires being
            restarted. When you try to close the app, it does not close. And it's notification remains in the
            notifications of your phone, which is quite irritating. Outside of that, it is solid.",4,"May 25, 2021"
Temujin Herrera,"Decent cloud photo storage with an easy to use photo back up solution. Only issue is
            Amazon's 5gb video limit included in prime They are a multi billion dollar company the least they could do
            is store unlimited video even if it was at a smaller resolution or file size. Lost alot of personal video
            content because I didn't realize it only backed up 5gb of video. my phone records 4k Video 60fps w/cinema
            aspect ratio so my video file sizes are huge & I want high quality videos to share.",2,"June 16, 2020"
Timo Vialli,"I have to revisit my five star review and change to 1 star. Recent UI update killed most
            valuable features for me - per day geouping of photos and more important, common feed for on-device and
            cloud photos, which gave me the clear understanding what photos are backed up and what are not. Even more,
            you could not reupload already uploaded photos, which is now not just possible, but inevitable, as no one
            can remember what photos were uploaded. This drives me away fom the app.",1,"November 28, 2022"
Ashley Babcock (Babs),"My biggest problem is that I can't separate by what's backed up and what's on my device.
            There is a cloud icon in the corners of the photos but when you have 900 photos it isn't helpful.... and the
            second small problem is it doesn't carry over my already organized albums and the idea of recreating those
            in the app gives me a headache...",3,"August 20, 2021"
A Google user,"slow, laggy and very bad UI. I've lost my photos and videos duo to poblems with auto upload
            ! reached out to amazon and got refunded for my 1TB plan after two years without fixing the problems with
            the app and I switched to Google photos waaaay better and smother that amazon photos garbage app. Don't
            waste your time, money or sensitive media with this app.",1,"March 7, 2019"
Nicki Maranto,"Although I am a loyal Google customer and I have used Google photos and bought the extra
            storage for years at this point free storage is always a bonus",5,"February 26, 2024"
Ervin McPherson,"It's great how this app replays your memories and gives you a chance to relive wonderful
            moments from years past",5,"December 30, 2023"
A Google user,"I installed the app but could not sign in. The code refused to accept my login every time.
            Even my husband tried to enter the code and was unsuccessful. Reading over the description, we discovered
            that this might be an app only for Amazon Prime members. If so, that should be clarified. Customer service
            (an overseas phone) could not help me. They could not explain why I could not enter the app. I was told to
            uninstall and reinstall the app. Not much help.",1,"November 15, 2018"
