,date,review,rating,isEdited,title,userName,developerResponse
814,2011-06-11 15:48:43,"Great if you want to keep files in sync between your computers, phone, ipad. All these people complaining about sharing files, this is more designed as a syncing app rather than a file sharing one. Must get since FREE!",5,False,Brilliant app,Ag123532,
815,2012-06-16 07:49:55,"Welcome the new feature to move files, but there is a bug when you try to move a set of files and one or more already exist in the destination folder, you get an error and no files are moved.

Otherwise keep up the good work this is an excellent app, I use it every day to synch all my important files from home and work in the cloud.

Ian",3,False,Problem moving files,Ian Holl,
816,2011-10-20 20:55:16,"This app worked fine until the last update. On my iPod touch with iOS 3.12 as soon as I try to start it it quits. Any chance of a fix, and any future updates be incompatible so the old version isn't overwritten?

Shortly after this was posted a new version came out which solved the issue.",4,False,Failure after update,mbernardi,
817,2011-04-22 22:53:53,"I love dropbox, all my files backed up online and available on all my devices, or just log into the website and download/upload files with no software required... And all free... Fabulous!!! Most useful app on my phone!",5,False,Absolutely brilliant app!!!,Bassesrock,
818,2009-10-15 22:44:50,"I have used the pc and web version a few times for college and thought it was great. I needed a new way to send files to my phone and saw this, so happy I downloaded it. 

Its easy to setup and use. Don't have a bad word to say about it. Plus it's totally free!",5,False,Great!,Funkbanshee,
819,2009-10-21 19:39:44,Brilliant!!!! But still desperately need to be able to edit some form of text files on the iPhone OR allow notespark or simplenote to interface with dropbox on pc desktop. Read-only is not an iPhone limitation. Plenty iphone apps write and sync just fine. Reserving my 5 stars for that!,4,False,Nearly perfect!,Fish 9,
820,2015-07-28 06:57:12,"The layout, the user interface, the functionality, everything about this app smacks of intelligent and thoughtful design. First class app for a first class product (as soon as I've used all my free allowance, which will be soon, I'll happily pay the upgrade fee).",5,False,Intelligent design,iuventus,
821,2009-09-30 07:31:21,"Ok v1.0. 

But all I want this for is to sync my university notes, work etc to my phone from my dropbox so I don't have to use the mobile interface and download each time over 3g

Please add folder sync ASAP. I have been waiting for this for so long and thought this would be a core feature of the app.",3,False,It should have been amazing,JonnieA,
822,2012-06-17 07:09:39,All you need to do to correct the recent upgrade glitch is delete and re-install the app. This remains the most valuable app on my iPhone & iPad. The ability to view my files anywhere across platforms is a must!!! Well done!,5,False,Delete and re-install,Symes51,
823,2014-03-13 20:52:14,"Does what it says on the tin. Good app for phone so I don't use all my memory in photos now, and I can access my photos from my laptop and home PC. 
Few tweaks would get it up to 5* though... Ability to rename folders, upload speed of photos even when attached to home wifi is currently a bit slow",4,False,Ronseal,Pinkbristow,
824,2011-05-17 14:30:58,If you are a student like me then you can upload your lectures and be on the move or when I forget a document I can connect to my laptop then put it in the dropbox and then it's there. Amazing app.,5,False,The best for students,IronMetallic,
825,2010-03-15 12:25:11,"Works brilliantly - simple, uncluttered and effective. Great that it's free too! Use it to sync files between PC, PC Laptop, Macbook and iPhone. Does a great job of this, and more reliable than several other pay-for apps and services.",5,False,Brilliant - best file sharing service,Richard West-Soley,
826,2012-06-27 10:26:51,"Didn't work after update, but problem fixed after reinstall.

I'd be stuck without Dropbox and this little app is great for accessing important docs when I'm away from a computer. Thank you, Dropbox.",5,False,Works after reinstall,J-S-Young,
827,2017-11-29 12:04:40,"I found out recently that the Dropbox app was taking up 770Mb on my device. Every time you download a file, it leaks more storage. They say it doesn't—but it does. The solution is to delete the app regularly and reinstall it: the lost memory is freed up, and your files are still there in your Dropbox account. Of course a better solution would be if they fixed the bug.",2,False,Delete and reinstall regularly,Descriptivist,
828,2013-11-26 17:13:07,"This app seems broken these days - it shows many files as being 0bites and won't download them. I can view the files in a a browser but it won't download in the app. Makes it entirely useless unfortunately.

It's really surprising to see so many negative reviews based on it's look and feel - really? How meaningless is that? 

One reviewer says you can't expand to read docs full screen - you can by pressing the arrow in the bottom right of the screen.",1,False,Nearly does what it should,Pgoundry,
829,2013-02-11 08:58:33,"Every time I try to view an audio file (not illegal, for my album!) it plays for a few seconds and then says ""unable to view file - there was an error loading your file"". This happens regardless of my signal or if I'm connected via wifi. Nothing wrong with the tracks as they work fine on the computer. Whyyyyy :(",3,False,Poor audio support.,TakoDesign,
830,2016-01-31 11:11:47,"An app that I use daily; iCloud Drive isn't even in the same league when it comes to reliability and speed.

Only improvement I would like to see is the option to sort files/folders by their kind.",5,False,Essential,"""Hey Tee Cee!""",
831,2012-06-17 16:50:59,"So what's with this browser-based document rendering idea for sharing files? If I want to share a file with someone, give me a link that lets me share the file, not take them to some web page that is so slow and clunky displaying the doc that half the time the device on which they are viewing the doc dies!

There are generally far better apps for viewing .doc, .xls, .pdf etc. files, so why not leave it to them. Just deliver the files please.",1,False,Over-complicates Sharing,BubbyT,
832,2012-05-13 19:43:27,"I have used dropbox for about three weeks, and found it very useful.  Particularly being able to send Web address to allow others to access documents.
However, i can not for the life in me download from ipage into the dropbox.  Anyone know how.?  The expert at the Apple shop was also stumped!",4,False,Generally very good,Daverhaigh,
833,2017-09-22 14:36:05,"iOS 11 now officially launched but can't attach files stored in Dropbox to emails in the Mail app.  Other sources can (e.g. iCloud; drive; Box; onedrive etc). So you have to copy your file in Dropbox to one of these other providers before attaching it to an email.  Makes Dropbox redundant. 

This was allegedly known in Beta testing but not announced by Dropbox. Dropbox says we have to wait for their next update!  Poor service!  This is an essential function for many users.",1,False,iOS 11 Mail Compatibility Problem,makfais,
834,2014-12-30 12:05:00,"Not sure what has happened with the Dropbox app I totally rely on this worked fine until yesterday. Now deleted , and now download again see if that works I did delete and re. Downloaded, now works fine",5,False,Crashing,paulbevan,
835,2011-06-16 12:04:46,"It's feels so much easier to transfer files between my iTouch, my iPad and my computer.

It's really is an application worth getting, supports a lot of file types which is always a plus!

I would really love to see the music media player allowing us to listen automatically or flick between our music files (for example) that are just in our dropbox, and even possibly have a repeat track button? That would make this app perfect!

Still brilliant app!! Thank you.",5,False,Brilliant Application,Gukghoid,
836,2013-05-31 15:59:51,"I've had an account for a couple of years now, organising files was much easier then because each file had a check box next to it. Now moving multiple files is painful as you can only move one file at a time. I think Google Drive has this option. Everything else is fine.",3,False,Could be great,bukenya,
837,2011-05-17 17:29:58,"Love this app. Very well thought out. It's taken my iPad a step closer to not needing my laptop anymore. And it's free! Will recommend this. 

Only update I'd like to see is integration with Pages, make documents editable and saving back into the Dropbox. That would be the icing on the cake!",5,False,Awesome app,RobH_60,
838,2010-03-01 23:16:53,"Even though it's not insanely as advanced as the desktop/online client, it's the best service around that I use that has my files availible everywhere. And to have 2GB standard for free, you really can't go wrong.",5,False,"Pretty little app, for a pretty neat service. ",chrisssjamesss,
839,2010-03-30 08:34:50,"The upload speeds are soooo slow that I rarely use it. Easier to just use traditional ftp software or email images to yourself and save to your image library that way. Might be better if you're just transferring small files I guess, but for images, plural, it's pretty useless. Shame, because if it was faster the concept is great.",3,False,"Great idea, but....",ebrabel,
840,2010-02-14 00:18:22,"This is a great service and so simple to use, within 2 mins I was sharing files between by home pc, my iPhone and my work pc. It really could not be easier. Think my USB flash drive is now obselete! Simply brilliant",5,False,"So simple, so useful, so get it now! ",Howlin' Mad Mike,
841,2016-11-02 16:37:19,"OMG finally, after years - split view on iPad! Thank the Lord, back to 5 stars for this great app but it should never have taken so long. Split view is an absolute must! Now I can read in Dropbox (a brilliant experience) and take notes side by side. Thank you!!!!!!",5,False,Back to 5 stars for Split View!,Dso3,
842,2017-05-31 06:53:21,"While we understand that Dropbox is driving behaviour by encouraging people to do everything in the cloud and thus prevent easy multiple downloads, this is simply not how things work in reality. We use Dropbox to transfer photos, you can't edit video in the cloud and so on. Recently I provided a friend with a link to an album on Dropbox with 300 photos from her wedding - each had to be downloaded individually. WHY? Please fix this.",1,False,Still no multiple downloads!,Lfghkl,
843,2013-01-26 20:05:42,"Tried nearly all the file sharing apps that try and use Bluetooth and local wifi, they all frequently crash or fail when sending data. Dropbox works perfectly",5,False,Amazing,orange_69,
844,2013-07-30 15:15:43,"This is an excellent app for working with Dropbox. Allows files to be stored easily. 

I would have given it five stars except that you can't email the actual file stored within Dropbox. When sending emails Dropbox provides a link to the file which is not always what you want",4,False,Great app,Bardney,
845,2012-12-05 08:05:58,The world would goes to down without DropBox!! I always keep forget take my USB drive to anywhere but DropBox is still there on the device and also access to DroxBox online or program on any computer for download!,5,False,It's perfect!!,iLimPhone,
846,2012-08-11 22:02:10,"This app is amazing and fast to upload and download pics and vids 
Better than Emailing  them because you can download the full size of the vids you want.
Now you can upload file up to 500mb. You don't need to worry about doing videos because 500mb of video is a lot of time.
Unless its HD Videos then you have about 6mins of REC Time well that's with a iPad 2.
With my HTC Wildfire phone that can be about a good 30mins of video REC Time.
If they ever make it as you can upload 1GB pre-file that will be Amazing for HD Video REC. because everything it going HD.
Thank you.",5,False,Really good,Krystyan.cartwright,
847,2011-11-10 19:59:33,"I love drop box, I use large image files for work, and half the people I send to their email can't handle them. Simple sign them up to share a dropbox folder. Seamlessly syncs with your ISO device mac and PC. And you get even more free space for signing people up!",5,False,I love dropbox,amdc101,
848,2012-07-30 07:36:28,"I have tried everything to get a large video from Dropbox to my iPad photos. It's so simple with a small one where you simply click and save. But large ones just don't do it, or it states there is an error and it comes up with the play symbol with a line through. I have looked at lots of blogs and this is a common problem. Drop box please sort. This would be a GREAT app if this was sorted.",2,False,Can't download large videos to my iPad 👎,Fluffyhi5,
849,2012-01-04 15:05:34,"Seems the recent Dropbox wants to keep certain files to play via its inbuilt player - for instance mp4 files - rather than exporting to another app. Which limits choice of music etc to the fie size.

Locking in like this means Dropbox will soon get replaced by an open app doing the same.. Always the story of software development.",3,False,Serious flaw?,Futureshockd,
850,2011-08-21 22:05:27,"Well I have known of this service but never had a need to use it, well at least I didn't think I did, but boy oh boy was I wrong, I've been saying to myself all day why didn't I start using this service before now, many many thanks dropbox!",5,False,Perfect!,Nathcuk,
851,2010-11-09 21:22:15,"Love this App, it's like having your hard disk at the touch if a button anywhere around the world.  A must if you use more than 1 computer and need quick easy access on the iPhone.",5,False,Fantastic,RussYorkie,
852,2009-09-29 23:48:38,"Just ouses with the class you expect from anything Dropbox touch. 

Great way to access files and send others links whilst on the move. 

Perfect work - A must for Dropbox users. If you aren't one... You must be crazy!",5,False,Brilliant,Firestorm_westy,
853,2012-06-15 12:52:09,"The update works perfectly on my iPad 3. I remained signed in and am without problems, I can upload and download photos and Plain Text has all of my notes in sync with my Mac. The retina graphics are a welcomed edition too.",5,False,Not sure why people are complaining?!,barry the caveman,
854,2016-10-19 15:44:13,"This used to be a five star application, but it has now dropped to four stars, because the display of a .xml file has been messed up.

We formerly had an easy to read layout with field names, now we just have a messy display, which is very hard to read.  Please fix this.",4,False,XML file problem,AllanNewtonAbbot,
855,2014-01-29 23:21:04,"I primarily downloaded Dropbox to use as a photo transfer app between iPad and PC. Must say it works fine although it can be a bit slow at times ( this is more than likely due to my slow internet speed). Overall nothing to complain about, it works as intended.",4,False,Does the job!,The Flying Scotsman !!!,
856,2012-12-22 08:20:29,"The reason I originally used Dropbox is because of its capability to play full resolution videos, however when I now play the exact same content the picture quality is poor. With this being the only thing I can see wrong with the current version I am still happy with the new UI and the fact this is a free service.",3,False,Okay....,seanstock91,
857,2011-12-26 22:08:07,"Dear Dropbox Team,

Can you please put a password reset link on the iPad & iPhone apps - rather irritating that you have to think to go via Safari. Would be a great UI tweak.

Awesome platform - highly recommended to new users",5,False,Great App + Password Reset Link,philipwhiuk,
858,2012-04-04 12:37:27,"I have just installed this app and I love it, but it won't let me open larger files (I have problems with opening 38 KB) which is really annoying :( Please could you fix this with next update?
Also, is there a way of editing documents from your iPad, because this would be really useful!!",3,False,Great but some problems...,Greywolf57,
859,2010-06-20 13:53:01,"This is a wonderful service and a good app, but if I'm streaming / playing audio from Dropbox on my iPad, the audio stops as soon as the screen locks. If I switch the screen on again the audio resumes.

It really needs to continue playing audio with the screen off; then I'd give it 5 stars.",3,False,Problem streaming audio on iPad,Prawntot,
860,2010-02-25 23:10:03,"I now have my most important docs synched in one folder at home, work and iPhone thanks to dropbox. I used to email myself docs and spreadsheets all the time which was time consuming and messy. This makes in easy and it's FREE. Very cool.",5,False,Absolutely brilliant,Tommy Hackney,
861,2009-09-29 22:20:14,"i cant tell you how great the dropbox service issaves, shares, stores, syncs, and all cross platform! what more do you want! - this is for anyone who needs files on the go or even wants files on demand from any location hastle free!i love you dropboxRx",5,False,Dropbox rocks,Rx | | |,
862,2009-10-04 14:15:46,"Fantastic having my dropbox on my iPhone - excellent interfacePhoto sending to dropbox is fantastic.i have a lot of files - please can we have option to sort by date in the next update ? - then it would be 100% perfect.",4,False,Very nearly perfect,Jono S,
863,2016-03-20 17:22:36,"DropBox is the most used of my apps. I only use the free version, but still get excellent support, and it has never failed me. If I was still working I would buy a profession version. (I am retired after 51 years of technical computing.) Colini",5,False,Most valuable app I have,Colini997,
864,2014-07-22 19:38:05,So easy to use I've never had any trouble with this app so easy to get things from your PC right to your mobile  I use it ever time much easier than connecting your phone to your PC to put things on your phone best app going and great support,5,False,100%,ACooper31,
865,2014-04-15 02:21:13,"All those people complaining about this app , what's wrong with you ? I use this app daily for many different types of files Dropbox never let's me down this is a great app !!
I just can't believe how few reviews there are for a fantastic app",5,False,Stop whinging,Shauny69,
866,2012-06-19 16:50:06,"DropBox is on of the most used apps on my phone, couldn't be without it! For those that are having issues with Dropbox not working after upgrade, delete app and reinstall - worked for me :)",5,False,Very useful,TwoStrong,
867,2009-09-30 00:48:38,"Been waiting for this one, for me the best way to keep multiple computers in sync with your files, now on iPhone too. App works really well pretty fast and is a welcome addition, I may now subscribe to ££ data plan.",5,False,At Last!,shiveringgoat,
868,2012-06-14 23:00:34,"Since the latest update I cannot get into the app. The pin entry screen appears, I enter my pin...nothing. I have to delete the last number an enter it again for it to recognise. I am then presented with a black screen and nothing else. 

I tried to submit a bug report to the devs, but they have no option for that. Seems a bit stupid for an app of this popularity...",3,False,BROKEN,Awmccabe,
869,2016-03-02 10:16:10,Really good for storing documents and saving them when you don't have much space on your laptop. Also really good for sharing when doing group assignments with other colleagues. I would recommend to anyone I know.,5,False,Great document storage,laaanab,
870,2012-08-26 22:47:03,"The truth of a the value of any app is how often it is used.
Well in the case of dropbox app this is a daily occurrence . Love that I can access files loaded on mac or web via iPhone or iPad.
Download today you will not be disappointed.",5,False,Perfect and intuitive,Cyrano02,
871,2015-10-31 04:20:50,"When I was in High School and College this was the greatest. Used this to keep all my documents and stuff safe and handy.

But now I just use the iCloud it's so much simpler than this. I mean I know it's not for everyone like I only use Apple Tech with the latest MacBook Pro, IPad Air 2 & IPhone 6.

Maybe if you're more of a Microsoft Computer user this might be for you but it just seems a little behind the times now.",2,False,Don't Use This Anymore,TheRainbowSkye,
872,2012-10-18 18:31:45,"I love Dropbox, but like MANY other people i find the app crashes on launch on my iphone5 IOS6. Surely enough people have this problem that issue should have been resolved by now.

Still thoroughly recommend the service though, wouldn't be without it.",4,False,Latest version crashes on iPhone5 IOS6,WardyUK,
873,2012-12-10 20:20:54,"I don't know what I'd do without this app!  Makes my ipad 10 times more useful.  Easy to use, easy to add to and easy to upload and favourite content I need quick access to! Amazing!  One of the most valuable apps on my ipad.",5,False,Makes my ipad an invaluable tool!,J56J,
874,2012-06-17 15:27:01,"After the update this app failed to boot up properly and just displayed a black screen. After removing and reinstalling it appears to work no problem, but this is a step that shouldn't be necessary. Great app, but a poor update. I can't even tell what's been changed (apart from introducing this new bug). But it's a free service, so you've gotta be prepared for mild inconveniences.",3,False,Update fail,spitt00n,
875,2010-07-20 23:57:41,Does the Dropbox functions brilliantly. The only thing preventing me from giving it 5 stars is the fact you can't upload more than 1 photo in one go from your photo album to a folder in Dropbox,4,False,Not bad app. Could do with some improvements,Andwan,
876,2009-10-01 11:38:55,"I've been using dropbox on my PCs to keep everything organised and easily accessible, and now at long last I can do the same on my iPhone.Built in viewer for pdf, doc, xls, mpeg4, txt, etc, etc. Superb! And it's FREE!!!!Only thing missing for me is a pin lock on launch, then it gets 5 stars.",4,False,At last!!!!,Dolph452,
877,2014-01-12 16:01:21,"Used to be 5 stars, now with the last update it's just messes up everywhere. Can't load files, can't upload or download and even having problems with logging back in after unblinking ipad to try and reset stuff. Doesn't recognise my email or password even though they are very clearly both right. I can't even recover password as it doesn't recognise my email address, which I've used for years. Fix it.",1,False,Problems and more problems,ViewerIntensive,
878,2012-10-28 05:38:46,"This app is what we have all been waiting for ,ever find u take a really nice pic and want to print it but you have to jump though hoops and mess with wires to do a simple task. Well this app saves you all that time just one click and its where ever you want it.",5,False,Good app, Yelit1985,
879,2012-10-25 16:47:52,"This app is what we have all been waiting for ,ever find u take a really nice pic and want to print it but you have to jump though hoops and mess with wires to do a simple task. Well this app saves you all that time just one click and its where ever you want it.",5,False,Good app,j j e x 2 2,
880,2012-10-16 13:02:10,"This app is what we have all been waiting for ,ever find u take a really nice pic and want to print it but you have to jump though hoops and mess with wires to do a simple task. Well this app saves you all that time just one click and its where ever you want it.",5,False,Good app,Slacky-flacky82,
881,2012-06-15 17:13:01,"On the passcode screen if you type 4 digits it just sits there and wont do anything until you type a 5th digit. It then says my passcode is wrong (understandably because mine is 4 digits). Second time around it accepts my usual 4 digit pass. Bit takes me to a black screen. iOS header is visible, also is the background of the Dropbox bottom tab bar.

This error is reproducible on my iPhone 4 running iOS 5.1.1

UPDATE: I FIXED IT!
Delete the Dropbox app the do a fresh install of the latest version. Works fine now! :)

Cheers",5,False,Some useful feedback to devs,HawkyUK,
882,2012-06-16 01:09:10,"It's incredible that such a ""mission critical"" app has now had two versions ship which don't work on the iPhone or iPad. On my phone it won't let me enter my password - just fills the four boxes and sits there and on my iPad it crashes as soon as the main screen loads.  I've restarted my devices, uninstalled and installed all to no avail. 

All this for some fluffy photo uploading rubbish that I couldn't care less about. 

Come on Dropbox, you're better than this.",1,False,Fix it.,inexplicable_fool,
883,2010-09-02 16:33:29,"The first app I install on any new Mac is also available for iOS devices.
Never lose those important files again due to hardware failure, theft or whatever.
Zero set-up, zero maintenance - loads of functionality!
GET IT NOW",5,False,Essential,truespin,
884,2010-08-09 01:48:23,"Could not fault the app, the upload time for photos from the phone or computer is really quick, same with PDFs, the integration with iBooks works very smooth also.",5,False,A must download.,mcavoy 123,
885,2010-05-12 23:12:19,"Lov it! Now have instant access to all my key documents on my iPhone, iMac, MacBook pro (for on the move) and my Dell which stays home these days:). Forwarding links to docs from the iPhone is childs play. Organisation on the move in a box. All good! Jeremy",5,False,Simplicity Itself!,blu.ice,
886,2015-04-26 19:14:28,I use this regularly to access my files when on the move and to share folders with friends. Not sure why others are having problems.,5,False,Brilliant!,DaveDodd,
887,2014-10-08 05:10:20,"Don't get me wrong, this application is worth it's weight in gold however with iOS 8 .0 .2 it has become virtually unusable which is a real shame. Pease Dropbox sort this problem out or I will be forced to go elsewhere...",5,False,Indispensable... But now suddenly unusable,Daren W,
888,2015-01-09 15:24:27,The iOS app won't launch on either my iPhone or iPad at the moment. One would assume this is an account issue therefore but I'm trying a reinstall on iPad to see if it sorts it. I'm just giving a 3-star rating for now but will update it up or down depending how the re-install works!,3,False,Love the Dropbox service... but having major problem with iOS apps,onebc,
889,2013-12-07 03:34:30,"Quick, easy to use, clear and not only accessible from your iPhone but through the Internet too which is great if you don't have your iPhone with you!

Highly recommended",5,False,Useful but has limitations,Coop789 ,
890,2013-06-09 10:10:32,"It says its fast its simple to use and it will sync your files folders and photos
 it does that amazingly fast and accurately I'm no expert but to be honest I'm pritty imprest it's so simple accurate and instant across my desktop my I-pad and my phone well done 

Dropbox",5,False,Amazing,Paul1827,
891,2013-06-12 10:19:07,"Great app but please change the sensitivity of the audio back/fast forward and skip buttons. Too many times do I press it and it does the opposite of what I want. It's getting quite annoying now. 
Also moving the favourite button away from the play button would be handy to not accidentally push it. Works great otherwise!",3,False,Great,sertyhetyhedergegrgedrggrerere,
892,2011-05-13 18:37:48,I love this app but i think it would be a great idea to have an in-built camera actually on the app so then you have the option to upload library photos or take a new photo,5,False,,Thechrisinator,
893,2012-12-17 01:27:51,"Wonderful app. Works seamlessly most of the time and is a great option for backing up photos. I have used it for a long while and have gotten used to going to the 'recent uploads' tab to favourite all the things I upload. However, the tab in question has been taken away. Put it back and you'll get the fine stars this app deserve*D*.",3,False,Fantastic!,The English Hobo,
894,2012-03-08 00:07:58,"Good app to view files. But when downloading photos from my iPhone the phone crashed and apply sign was up for a while. This happens every time i try, it also wiped out my email history on my iPhone; not helpful. Please please fix this problem, would be much appreciated!",3,False,Gd but made my iPhone 4 crash,Abbey887,
895,2011-09-27 09:07:34,"Great little app, allows very easy sharing of my phone photos to the rest of my family and friends. 

However every single version I have used has had bugs of one form or another. Running it on my 3Gs with OS 4 I've encountered a lot of problems with uploads failing, even when in strong wifi spots to repeated crashes to default screen and the occasional black screen resulting in the entire phone locking up for several minutes then rebooting.

Updating OS, reinstalling the app, updating to newer versions, none have fixed the buggy-ness of the app.

Great idea, great features, good interface, frustratingly buggy.",3,False,Great app but frustratingly buggy,RuudVanPistolrooy,
896,2009-10-20 12:58:38,"This app is simply amazing. 2gb free space to share with anyone! Easy to use, fab interface and a must-have for anyone wanting to sync files between their computer and iPhone. The offline viewing capability is great. Get it!",5,False,Speechless,Dan Martin UK,
897,2017-06-20 13:42:59,"Really useful app, love the ability to store files offline. Preferred the older version of the UI honestly, the recents tab and the moving of the account page I wasn't a fan of",5,False,"Very functional app, question some UI changes",Alexander J Toop,
898,2017-01-22 11:58:43,"This little app has been revolutionising my filing; take a picture/scan of your mail, assign file and folder & the job's done.......File all your scanned paper under 'B' for Bin!!
HOWEVER: unfortunately the scanner crashes far too frequently. I hope I don't have to change to another provider?",3,False,Could be excellent.....but crashes,Dertie Bertie,
899,2016-05-09 11:27:27,"As a desktop ftp app - dropbox is ideal. I use it everyday continually. 

As a backup for photos... I'm unimpressed. Its glitchy, unreliable and i miss Carousel which was far far smoother for uploading and downloading. Basically Carousels functions havent been brought into Dropbox - they've just been made redundant. Other option is iCloud sadly.

(AND MAILBOX! But thats another review)",3,False,Carousel was ideal - Dropbox is not,Tegii300000000000,
900,2015-09-25 19:42:50,"I don't normally write reviews but great work on being ready for iPhone 6s users the 3D Touch options inside the app are great. I store all my invoices (PDF) on Dropbox and to be able to peek without opening is great!!

First app that I've seen make great use of it.",5,False,3D Touch!,Jack Hill-Evans,
901,2014-12-27 19:19:50,"I scan all my crappy post (bank statements, bills, etc.) with Scanner Pro and upload to Dropbox. The 2 apps work seamlessly on my iPad and I have a complete, efficient home office system. Very good and highly recommended.",5,False,Excellent when combined with Scanner Pro...,Ianhbaxter,
902,2015-09-19 10:56:32,"Seems to have lost some functionality with this latest update. Used to be able to swipe right on a file and choose to open on another app great for music uploaded to Dropbox, now I have to actually play the file to get at a context menu to open in another app. This is a backward step.",3,False,Latest update,Arronkirczey,
903,2014-10-31 19:21:07,"Looking through the App Store I came across these reviews saying how terrible Dropbox is !?!? Had me worried so quickly had to go and check my Dropbox…no it's working fine. I've had it from the start, and still my favourite app.",5,False,My Fav App…IOS 8.1,Amazinbass,
904,2012-06-16 13:23:50,"If you are having problems, please delete Dropbox and redownload as it will fix the blank screen issue.
App works really well now an I can sync my photos and access all my files. Amazing app!!",5,False,New updates is great!,azzurrafm,
905,2009-09-29 22:01:44,Was worth the wait. Instant sharing of any file in your Dropbox. Local caching of favourites. Well done guys. Now lets look at editing capabilities. Only joking. Take a couple of days of first.,5,False,Better than expected.,kevin3485,
906,2012-01-29 23:39:11,"Really disappointing that there's no option to create new folders with the iPad app. Just been reading the Dropbox forums on this and plenty of people have been asking for the 'create new folder' option for over a year!

Sort of wasted really, could be so great but at the moment it's missing a big chunk of functionality for me.",2,False,Can't create folders,Pete Blakemore,
907,2012-01-21 08:56:52,"Works like a charm, effortlessly mirroring it's web/ PC based functionality. It also includes thoughtful support for Adobe Reader, SoftSign and iBooks. My only nit pick with the iPad version is the picture browser does not include a thumbnail index like it's iPhone cousin, which I find very useful.",4,False,Exemplary,Chris Parkes,
908,2011-04-27 13:34:29,It's a great app but there is a problem. When I am at college it does not let me loads files. The network team say that it is because of the app not running through the proxy. Any chance you can make this app work through the network proxie?,4,False,Great app but...,Liam Green,
909,2010-10-02 10:39:58,"Not sure if anyone else has this problem, but since the update, when I try to add a video or photo to Dropbox, it only opens and allows me to choose photos in the Saved Photos album. I can't scroll through or pick a photo from any other album, although they are all sitting in the photo gallery on the iPad.",2,False,Can't scroll through albums,surrey3,
910,2016-11-16 07:55:49,It would be helpful if a print function would be available when you review a document on Dropbox. Otherwise a great tool to store your files.,5,False,Print function,aesmai,
911,2014-08-16 14:31:26,"Very useful app, but lately I've been experiencing some issues, the app keeps saying I have 2 pictures to upload but as I have deleted them it shouldn't be uploading them. I hope these can be resolved.",5,False,Top notch app,CindySharlena,
912,2014-10-12 15:05:55,"Two quite vital things missing for a five star from me.
1) Ability to unzip a zip/Rar internally without a third party app
2) Ability to move files between folders offline. 

Would be hugely grateful if these features could be added please!",4,False,"Great, but a couple of crucial things missing",MacTinderer,
913,2011-12-10 13:49:10,"I really find this useful. I use this with my iPad2, no problems really except, it doesn't work with passwords, specify a password on a spreadsheet and it won't open. 

How about allow transfers to other apps without opening the document first, that may take care of the above issue.

As for the pricing policy, I think a revamp is in order. How about a lifetime (or long term...5 or 10 years) rather than yearly pricing for extra space, I bet you'd have more interest. Correctly priced I would be interested. 

For free though, I can't complain.",4,False,Nice but...,MCMLXVIII,
914,2014-01-13 08:37:45,"Dropbox was my main source for online backup. I've even purchased more online space, but since the last update, files take an age to upload, and they only do so by WiFi, despite cellular data being selected. Files get stuck with no way to cancel or delete them from the queue. If this sort of thing continues, I'll have no option but to move to Google Drive. 

Please sort it out Dropbox",1,False,Very poor since updating,Glen Barnett,
915,2013-04-09 11:46:49,"I really like the functionality of Dropbox, but it keeps crashing on my iPad. It randomly kicks me out of the PDF document I am viewing, and on one occasion appeared to force a restart of my iPad with the screen very dim. Other apps have not caused the same issue, so my next step is to uninstall and the reinstall the app. :/",3,False,"Buggy, but otherwise very useful",VulchR,
916,2013-03-13 09:04:05,Three stars until the songs play the next or all in that folder without having I click then once one had finished and video playback needs to be longer then 15 minutes with these updates I will add a star for each case this could be a five star app.,3,False,Next song playlist needed,Barcodelllll,
917,2013-02-17 21:24:03,"Very happy with Dropbox until this version. Now PDFs don't view reliably. Favourites only display as thumbnails. Other PDFs sometimes won't open at all.  I tried reinstalling (following suggestion on this site). That didn't fix the problem. 

For information, although you don't lose files when reinstalling, all the Favourite flags have to be reset one at a time - about 100 in my case <sigh>",2,False,PDF problems,Alfred314159,
918,2012-07-30 16:50:54,"I've used Dropbox on my desktop and like it. Installed the app and am really disappointed.

- you can't appear to cancel an upload.
- if you click on a Dropbox file share email from another user, it takes you straight to the website instead of the app.
- I cannot find any way of using the app to access through a drop box link.",2,False,Really poor conpatability,chris smith,
919,2014-09-11 15:26:26,"I store word files on Dropbox with telephone number on. Previously, at a click of a button, it was possible to ring these numbers, send text messages etc. Since the update, it is sadly no longer the case. What a shame! I hope this feature is re-added on the next update.",3,False,Was better,Hajjaj1924,
920,2012-06-19 15:08:22,"Excellent app and service and for those complaining that since last update it doesn't work, simple delete the app and then install it from fresh again. That solved the problem for me!

:)",5,False,Excellent,Leon Young,
921,2011-08-27 15:44:07,Share films from your home computer and iPad and then simply delete those films you have watched while away travelling and drop another one one to the iPad when you are in a free wi-fi zone. Works perfectly.,5,False,Perfect for maximising iPad space,boss_hogg,
922,2012-06-18 19:06:46,"Very useful app on an iPhone, one of the very few ways to move files between devices.

BUT! I don't want my photos uploaded automatically, and I don't want you to use my location !!!!!!! 
Latest version does not work with location services disabled - why?!",4,False,Don't abuse your users!,Clapautius,
923,2010-02-05 09:39:15,"If I was wavering about buying an iPhone, this app would swing it. I can now instantly get online access to hundreds of pdf files I have stored on Dropbox, and store a chosen few on the phone. Magic.",5,False,A killer app,cmgill,
